Profile,VZA,VAA,SZA,SAA,fy4a_ch07_Radiance,fy4a_ch09_Radiance,fy4a_ch10_Radiance,fy4a_ch11_Radiance,fy4a_ch12_Radiance,fy4a_ch13_Radiance,fy4a_ch14_Radiance,fy4b_ch07_Radiance,fy4b_ch09_Radiance,fy4b_ch10_Radiance,fy4b_ch12_Radiance,fy4b_ch13_Radiance,fy4b_ch14_Radiance,fy4b_ch15_Radiance
P38,30.00,45.00,30.00,0.00,8.2940e-08,4.3784e-07,1.2197e-06,5.5711e-06,1.0362e-05,1.0352e-05,8.6035e-06,8.2591e-08,4.0547e-07,9.5168e-07,5.6202e-06,9.3373e-06,1.0302e-05,9.4837e-06
P38,60.00,0.00,60.00,0.00,9.7671e-08,3.8007e-07,1.1065e-06,5.1248e-06,9.7075e-06,9.6983e-06,7.7411e-06,9.7485e-08,3.5025e-07,8.5860e-07,5.1898e-06,8.7109e-06,9.6499e-06,8.6809e-06
P38,60.00,45.00,30.00,0.00,8.4601e-08,3.8007e-07,1.1065e-06,5.1248e-06,9.7075e-06,9.6983e-06,7.7411e-06,8.4261e-08,3.5025e-07,8.5860e-07,5.1898e-06,8.7109e-06,9.6499e-06,8.6809e-06
P38,0.00,45.00,0.00,0.00,8.2769e-08,4.5264e-07,1.2496e-06,5.6758e-06,1.0527e-05,1.0518e-05,8.8268e-06,8.2355e-08,4.1960e-07,9.7582e-07,5.7206e-06,9.4870e-06,1.0467e-05,9.6909e-06
P38,30.00,180.00,0.00,0.00,8.3056e-08,4.3784e-07,1.2197e-06,5.5711e-06,1.0362e-05,1.0352e-05,8.6035e-06,8.2626e-08,4.0547e-07,9.5168e-07,5.6202e-06,9.3373e-06,1.0302e-05,9.4837e-06
P38,30.00,0.00,30.00,0.00,8.4344e-08,4.3784e-07,1.2197e-06,5.5711e-06,1.0362e-05,1.0352e-05,8.6035e-06,8.3970e-08,4.0547e-07,9.5168e-07,5.6202e-06,9.3373e-06,1.0302e-05,9.4837e-06
P38,60.00,180.00,0.00,0.00,7.8454e-08,3.8007e-07,1.1065e-06,5.1248e-06,9.7075e-06,9.6983e-06,7.7411e-06,7.8151e-08,3.5025e-07,8.5860e-07,5.1898e-06,8.7109e-06,9.6499e-06,8.6809e-06
P39,60.00,0.00,60.00,0.00,1.2843e-07,2.0576e-07,7.3736e-07,2.3589e-06,6.2236e-06,6.2120e-06,5.2699e-06,1.2339e-07,1.8584e-07,5.4077e-07,2.3725e-06,4.9436e-06,6.1169e-06,5.8958e-06
P39,30.00,135.00,30.00,0.00,6.0454e-08,2.4783e-07,8.3120e-07,2.4449e-06,6.2552e-06,6.2435e-06,5.7226e-06,5.7682e-08,2.2551e-07,6.2719e-07,2.4493e-06,4.9671e-06,6.1416e-06,6.2298e-06
P39,0.00,180.00,0.00,0.00,6.4253e-08,2.5954e-07,8.5291e-07,2.4592e-06,6.2549e-06,6.2431e-06,5.8290e-06,6.1255e-08,2.3670e-07,6.4861e-07,2.4613e-06,4.9647e-06,6.1399e-06,6.3023e-06
P39,0.00,135.00,0.00,0.00,6.4253e-08,2.5954e-07,8.5291e-07,2.4592e-06,6.2549e-06,6.2431e-06,5.8290e-06,6.1255e-08,2.3670e-07,6.4861e-07,2.4613e-06,4.9647e-06,6.1399e-06,6.3023e-06
P39,30.00,180.00,0.00,0.00,6.8259e-08,2.4784e-07,8.3122e-07,2.4451e-06,6.2552e-06,6.2435e-06,5.7226e-06,6.5079e-08,2.2552e-07,6.2719e-07,2.4495e-06,4.9671e-06,6.1416e-06,6.2298e-06
P39,0.00,90.00,30.00,0.00,5.9868e-08,2.5954e-07,8.5289e-07,2.4591e-06,6.2549e-06,6.2431e-06,5.8289e-06,5.7129e-08,2.3670e-07,6.4861e-07,2.4612e-06,4.9647e-06,6.1399e-06,6.3023e-06
P39,30.00,0.00,30.00,0.00,7.2041e-08,2.4784e-07,8.3123e-07,2.4455e-06,6.2553e-06,6.2435e-06,5.7226e-06,6.8794e-08,2.2552e-07,6.2719e-07,2.4500e-06,4.9672e-06,6.1416e-06,6.2299e-06
P39,0.00,135.00,60.00,0.00,4.1084e-08,2.5953e-07,8.5285e-07,2.4589e-06,6.2549e-06,6.2431e-06,5.8289e-06,3.9403e-08,2.3670e-07,6.4860e-07,2.4610e-06,4.9647e-06,6.1398e-06,6.3022e-06
P39,60.00,45.00,0.00,0.00,7.6558e-08,2.0573e-07,7.3734e-07,2.3540e-06,6.2231e-06,6.2114e-06,5.2698e-06,7.3087e-08,1.8584e-07,5.4077e-07,2.3671e-06,4.9426e-06,6.1163e-06,5.8956e-06
P39,30.00,135.00,0.00,0.00,6.8259e-08,2.4784e-07,8.3122e-07,2.4451e-06,6.2552e-06,6.2435e-06,5.7226e-06,6.5079e-08,2.2552e-07,6.2719e-07,2.4495e-06,4.9671e-06,6.1416e-06,6.2298e-06
P39,30.00,45.00,0.00,0.00,6.8259e-08,2.4784e-07,8.3122e-07,2.4451e-06,6.2552e-06,6.2435e-06,5.7226e-06,6.5079e-08,2.2552e-07,6.2719e-07,2.4495e-06,4.9671e-06,6.1416e-06,6.2298e-06
P39,30.00,0.00,0.00,0.00,6.8259e-08,2.4784e-07,8.3122e-07,2.4451e-06,6.2552e-06,6.2435e-06,5.7226e-06,6.5079e-08,2.2552e-07,6.2719e-07,2.4495e-06,4.9671e-06,6.1416e-06,6.2298e-06
P39,60.00,180.00,0.00,0.00,7.6558e-08,2.0573e-07,7.3734e-07,2.3540e-06,6.2231e-06,6.2114e-06,5.2698e-06,7.3087e-08,1.8584e-07,5.4077e-07,2.3671e-06,4.9426e-06,6.1163e-06,5.8956e-06
P39,0.00,45.00,60.00,0.00,4.1084e-08,2.5953e-07,8.5285e-07,2.4589e-06,6.2549e-06,6.2431e-06,5.8289e-06,3.9403e-08,2.3670e-07,6.4860e-07,2.4610e-06,4.9647e-06,6.1398e-06,6.3022e-06
P39,60.00,135.00,60.00,0.00,4.5474e-08,2.0571e-07,7.3729e-07,2.3530e-06,6.2230e-06,6.2113e-06,5.2698e-06,4.3549e-08,1.8584e-07,5.4076e-07,2.3661e-06,4.9424e-06,6.1162e-06,5.8956e-06
P39,30.00,180.00,30.00,0.00,5.8931e-08,2.4783e-07,8.3119e-07,2.4447e-06,6.2552e-06,6.2435e-06,5.7226e-06,5.6222e-08,2.2551e-07,6.2719e-07,2.4491e-06,4.9671e-06,6.1415e-06,6.2298e-06
P39,0.00,180.00,30.00,0.00,5.9868e-08,2.5954e-07,8.5289e-07,2.4591e-06,6.2549e-06,6.2431e-06,5.8289e-06,5.7129e-08,2.3670e-07,6.4861e-07,2.4612e-06,4.9647e-06,6.1399e-06,6.3023e-06
P39,30.00,90.00,60.00,0.00,4.5696e-08,2.4782e-07,8.3116e-07,2.4448e-06,6.2552e-06,6.2435e-06,5.7226e-06,4.3802e-08,2.2551e-07,6.2718e-07,2.4492e-06,4.9671e-06,6.1416e-06,6.2298e-06
P39,0.00,90.00,0.00,0.00,6.4253e-08,2.5954e-07,8.5291e-07,2.4592e-06,6.2549e-06,6.2431e-06,5.8290e-06,6.1255e-08,2.3670e-07,6.4861e-07,2.4613e-06,4.9647e-06,6.1399e-06,6.3023e-06
P39,30.00,135.00,60.00,0.00,3.9925e-08,2.4782e-07,8.3115e-07,2.4445e-06,6.2552e-06,6.2434e-06,5.7226e-06,3.8270e-08,2.2551e-07,6.2718e-07,2.4489e-06,4.9671e-06,6.1415e-06,6.2298e-06
P39,0.00,90.00,60.00,0.00,4.1084e-08,2.5953e-07,8.5285e-07,2.4589e-06,6.2549e-06,6.2431e-06,5.8289e-06,3.9403e-08,2.3670e-07,6.4860e-07,2.4610e-06,4.9647e-06,6.1398e-06,6.3022e-06
P39,30.00,90.00,0.00,0.00,6.8259e-08,2.4784e-07,8.3122e-07,2.4451e-06,6.2552e-06,6.2435e-06,5.7226e-06,6.5079e-08,2.2552e-07,6.2719e-07,2.4495e-06,4.9671e-06,6.1416e-06,6.2298e-06
P39,60.00,45.00,30.00,0.00,9.0141e-08,2.0574e-07,7.3735e-07,2.3549e-06,6.2232e-06,6.2115e-06,5.2698e-06,8.6185e-08,1.8584e-07,5.4077e-07,2.3681e-06,4.9428e-06,6.1164e-06,5.8956e-06
P39,60.00,180.00,30.00,0.00,6.1887e-08,2.0572e-07,7.3732e-07,2.3534e-06,6.2230e-06,6.2113e-06,5.2698e-06,5.9076e-08,1.8584e-07,5.4076e-07,2.3664e-06,4.9425e-06,6.1162e-06,5.8956e-06
P39,30.00,0.00,60.00,0.00,5.9533e-08,2.4783e-07,8.3118e-07,2.4457e-06,6.2553e-06,6.2436e-06,5.7226e-06,5.7104e-08,2.2551e-07,6.2718e-07,2.4501e-06,4.9673e-06,6.1416e-06,6.2299e-06
P39,0.00,0.00,30.00,0.00,5.9868e-08,2.5954e-07,8.5289e-07,2.4591e-06,6.2549e-06,6.2431e-06,5.8289e-06,5.7129e-08,2.3670e-07,6.4861e-07,2.4612e-06,4.9647e-06,6.1399e-06,6.3023e-06
P39,60.00,135.00,0.00,0.00,7.6558e-08,2.0573e-07,7.3734e-07,2.3540e-06,6.2231e-06,6.2114e-06,5.2698e-06,7.3087e-08,1.8584e-07,5.4077e-07,2.3671e-06,4.9426e-06,6.1163e-06,5.8956e-06
P39,30.00,45.00,60.00,0.00,5.4433e-08,2.4783e-07,8.3117e-07,2.4454e-06,6.2553e-06,6.2435e-06,5.7226e-06,5.2197e-08,2.2551e-07,6.2718e-07,2.4498e-06,4.9672e-06,6.1416e-06,6.2298e-06
P39,60.00,90.00,0.00,0.00,7.6558e-08,2.0573e-07,7.3734e-07,2.3540e-06,6.2231e-06,6.2114e-06,5.2698e-06,7.3087e-08,1.8584e-07,5.4077e-07,2.3671e-06,4.9426e-06,6.1163e-06,5.8956e-06
P39,60.00,0.00,0.00,0.00,7.6558e-08,2.0573e-07,7.3734e-07,2.3540e-06,6.2231e-06,6.2114e-06,5.2698e-06,7.3087e-08,1.8584e-07,5.4077e-07,2.3671e-06,4.9426e-06,6.1163e-06,5.8956e-06
P39,30.00,45.00,30.00,0.00,6.9623e-08,2.4784e-07,8.3122e-07,2.4454e-06,6.2552e-06,6.2435e-06,5.7226e-06,6.6472e-08,2.2552e-07,6.2719e-07,2.4498e-06,4.9672e-06,6.1416e-06,6.2299e-06
P39,30.00,180.00,60.00,0.00,3.8072e-08,2.4782e-07,8.3115e-07,2.4445e-06,6.2552e-06,6.2434e-06,5.7226e-06,3.6496e-08,2.2551e-07,6.2718e-07,2.4488e-06,4.9671e-06,6.1415e-06,6.2298e-06
P39,60.00,90.00,30.00,0.00,7.5052e-08,2.0573e-07,7.3733e-07,2.3540e-06,6.2231e-06,6.2114e-06,5.2698e-06,7.1690e-08,1.8584e-07,5.4077e-07,2.3671e-06,4.9426e-06,6.1163e-06,5.8956e-06
P39,0.00,180.00,60.00,0.00,4.1084e-08,2.5953e-07,8.5285e-07,2.4589e-06,6.2549e-06,6.2431e-06,5.8289e-06,3.9403e-08,2.3670e-07,6.4860e-07,2.4610e-06,4.9647e-06,6.1398e-06,6.3022e-06
P39,60.00,90.00,60.00,0.00,5.9814e-08,2.0572e-07,7.3730e-07,2.3538e-06,6.2231e-06,6.2114e-06,5.2698e-06,5.7285e-08,1.8584e-07,5.4076e-07,2.3669e-06,4.9426e-06,6.1163e-06,5.8956e-06
P39,60.00,180.00,60.00,0.00,4.1703e-08,2.0571e-07,7.3729e-07,2.3527e-06,6.2230e-06,6.2113e-06,5.2698e-06,3.9940e-08,1.8584e-07,5.4076e-07,2.3657e-06,4.9423e-06,6.1161e-06,5.8955e-06
P39,0.00,0.00,60.00,0.00,4.1084e-08,2.5953e-07,8.5285e-07,2.4589e-06,6.2549e-06,6.2431e-06,5.8289e-06,3.9403e-08,2.3670e-07,6.4860e-07,2.4610e-06,4.9647e-06,6.1398e-06,6.3022e-06
P39,60.00,45.00,60.00,0.00,9.4288e-08,2.0574e-07,7.3733e-07,2.3561e-06,6.2233e-06,6.2117e-06,5.2698e-06,9.0438e-08,1.8584e-07,5.4076e-07,2.3694e-06,4.9430e-06,6.1165e-06,5.8957e-06
P39,30.00,90.00,30.00,0.00,6.4618e-08,2.4784e-07,8.3120e-07,2.4451e-06,6.2552e-06,6.2435e-06,5.7226e-06,6.1672e-08,2.2552e-07,6.2719e-07,2.4495e-06,4.9672e-06,6.1416e-06,6.2298e-06
P39,0.00,135.00,30.00,0.00,5.9868e-08,2.5954e-07,8.5289e-07,2.4591e-06,6.2549e-06,6.2431e-06,5.8289e-06,5.7129e-08,2.3670e-07,6.4861e-07,2.4612e-06,4.9647e-06,6.1399e-06,6.3023e-06
P39,60.00,135.00,30.00,0.00,6.5087e-08,2.0572e-07,7.3732e-07,2.3535e-06,6.2230e-06,6.2114e-06,5.2698e-06,6.2138e-08,1.8584e-07,5.4076e-07,2.3666e-06,4.9425e-06,6.1162e-06,5.8956e-06
P39,60.00,0.00,30.00,0.00,9.8947e-08,2.0575e-07,7.3736e-07,2.3554e-06,6.2232e-06,6.2116e-06,5.2699e-06,9.4658e-08,1.8584e-07,5.4077e-07,2.3687e-06,4.9428e-06,6.1164e-06,5.8957e-06
P39,0.00,45.00,30.00,0.00,5.9868e-08,2.5954e-07,8.5289e-07,2.4591e-06,6.2549e-06,6.2431e-06,5.8289e-06,5.7129e-08,2.3670e-07,6.4861e-07,2.4612e-06,4.9647e-06,6.1399e-06,6.3023e-06
P39,0.00,45.00,0.00,0.00,6.4253e-08,2.5954e-07,8.5291e-07,2.4592e-06,6.2549e-06,6.2431e-06,5.8290e-06,6.1255e-08,2.3670e-07,6.4861e-07,2.4613e-06,4.9647e-06,6.1399e-06,6.3023e-06
P39,0.00,0.00,0.00,0.00,6.4253e-08,2.5954e-07,8.5291e-07,2.4592e-06,6.2549e-06,6.2431e-06,5.8290e-06,6.1255e-08,2.3670e-07,6.4861e-07,2.4613e-06,4.9647e-06,6.1399e-06,6.3023e-06
P40,0.00,135.00,0.00,0.00,8.7466e-08,5.2568e-07,1.4756e-06,5.9087e-06,1.1192e-05,1.1181e-05,8.8648e-06,8.6540e-08,4.8664e-07,1.1581e-06,5.9529e-06,9.9618e-06,1.1117e-05,1.0011e-05
P40,30.00,135.00,0.00,0.00,8.8136e-08,5.0441e-07,1.4396e-06,5.8215e-06,1.1069e-05,1.1058e-05,8.6241e-06,8.7160e-08,4.6607e-07,1.1270e-06,5.8708e-06,9.8545e-06,1.0997e-05,9.8032e-06
P40,0.00,180.00,30.00,0.00,8.3776e-08,5.2567e-07,1.4756e-06,5.9087e-06,1.1192e-05,1.1181e-05,8.8648e-06,8.3018e-08,4.8664e-07,1.1581e-06,5.9528e-06,9.9618e-06,1.1117e-05,1.0011e-05
P40,30.00,0.00,30.00,0.00,8.9985e-08,5.0441e-07,1.4396e-06,5.8216e-06,1.1069e-05,1.1058e-05,8.6241e-06,8.9045e-08,4.6607e-07,1.1270e-06,5.8709e-06,9.8545e-06,1.0997e-05,9.8032e-06
P40,60.00,135.00,30.00,0.00,7.7086e-08,4.2062e-07,1.2977e-06,5.4605e-06,1.0561e-05,1.0550e-05,7.6751e-06,7.6374e-08,3.8519e-07,1.0012e-06,5.5312e-06,9.3987e-06,1.0498e-05,8.9677e-06
P40,30.00,180.00,0.00,0.00,8.8136e-08,5.0441e-07,1.4396e-06,5.8215e-06,1.1069e-05,1.1058e-05,8.6241e-06,8.7160e-08,4.6607e-07,1.1270e-06,5.8708e-06,9.8545e-06,1.0997e-05,9.8032e-06
P40,30.00,180.00,30.00,0.00,8.1141e-08,5.0441e-07,1.4396e-06,5.8214e-06,1.1069e-05,1.1058e-05,8.6241e-06,8.0417e-08,4.6607e-07,1.1270e-06,5.8707e-06,9.8544e-06,1.0997e-05,9.8032e-06
P40,30.00,90.00,0.00,0.00,8.8136e-08,5.0441e-07,1.4396e-06,5.8215e-06,1.1069e-05,1.1058e-05,8.6241e-06,8.7160e-08,4.6607e-07,1.1270e-06,5.8708e-06,9.8545e-06,1.0997e-05,9.8032e-06
P40,0.00,90.00,0.00,0.00,8.7466e-08,5.2568e-07,1.4756e-06,5.9087e-06,1.1192e-05,1.1181e-05,8.8648e-06,8.6540e-08,4.8664e-07,1.1581e-06,5.9529e-06,9.9618e-06,1.1117e-05,1.0011e-05
P40,60.00,90.00,0.00,0.00,8.4862e-08,4.2062e-07,1.2977e-06,5.4606e-06,1.0561e-05,1.0550e-05,7.6751e-06,8.3926e-08,3.8519e-07,1.0012e-06,5.5314e-06,9.3987e-06,1.0498e-05,8.9677e-06
P40,30.00,45.00,60.00,0.00,7.5378e-08,5.0440e-07,1.4396e-06,5.8214e-06,1.1069e-05,1.1058e-05,8.6241e-06,7.5051e-08,4.6607e-07,1.1270e-06,5.8707e-06,9.8544e-06,1.0997e-05,9.8032e-06
P40,0.00,0.00,0.00,0.00,8.7466e-08,5.2568e-07,1.4756e-06,5.9087e-06,1.1192e-05,1.1181e-05,8.8648e-06,8.6540e-08,4.8664e-07,1.1581e-06,5.9529e-06,9.9618e-06,1.1117e-05,1.0011e-05
P40,60.00,0.00,0.00,0.00,8.4862e-08,4.2062e-07,1.2977e-06,5.4606e-06,1.0561e-05,1.0550e-05,7.6751e-06,8.3926e-08,3.8519e-07,1.0012e-06,5.5314e-06,9.3987e-06,1.0498e-05,8.9677e-06
P40,60.00,90.00,60.00,0.00,7.1181e-08,4.2062e-07,1.2977e-06,5.4604e-06,1.0561e-05,1.0550e-05,7.6751e-06,7.0781e-08,3.8519e-07,1.0012e-06,5.5312e-06,9.3987e-06,1.0498e-05,8.9677e-06
P40,60.00,135.00,0.00,0.00,8.4862e-08,4.2062e-07,1.2977e-06,5.4606e-06,1.0561e-05,1.0550e-05,7.6751e-06,8.3926e-08,3.8519e-07,1.0012e-06,5.5314e-06,9.3987e-06,1.0498e-05,8.9677e-06
P40,30.00,45.00,0.00,0.00,8.8136e-08,5.0441e-07,1.4396e-06,5.8215e-06,1.1069e-05,1.1058e-05,8.6241e-06,8.7160e-08,4.6607e-07,1.1270e-06,5.8708e-06,9.8545e-06,1.0997e-05,9.8032e-06
P40,60.00,90.00,30.00,0.00,8.3240e-08,4.2062e-07,1.2977e-06,5.4606e-06,1.0561e-05,1.0550e-05,7.6751e-06,8.2389e-08,3.8519e-07,1.0012e-06,5.5313e-06,9.3987e-06,1.0498e-05,8.9677e-06
P40,0.00,45.00,0.00,0.00,8.7466e-08,5.2568e-07,1.4756e-06,5.9087e-06,1.1192e-05,1.1181e-05,8.8648e-06,8.6540e-08,4.8664e-07,1.1581e-06,5.9529e-06,9.9618e-06,1.1117e-05,1.0011e-05
P40,60.00,135.00,60.00,0.00,6.2980e-08,4.2062e-07,1.2977e-06,5.4603e-06,1.0561e-05,1.0550e-05,7.6751e-06,6.2755e-08,3.8519e-07,1.0012e-06,5.5311e-06,9.3987e-06,1.0498e-05,8.9677e-06
P40,0.00,0.00,30.00,0.00,8.3776e-08,5.2567e-07,1.4756e-06,5.9087e-06,1.1192e-05,1.1181e-05,8.8648e-06,8.3018e-08,4.8664e-07,1.1581e-06,5.9528e-06,9.9618e-06,1.1117e-05,1.0011e-05
P40,30.00,135.00,30.00,0.00,8.2167e-08,5.0441e-07,1.4396e-06,5.8214e-06,1.1069e-05,1.1058e-05,8.6241e-06,8.1417e-08,4.6607e-07,1.1270e-06,5.8707e-06,9.8545e-06,1.0997e-05,9.8032e-06
P40,30.00,135.00,60.00,0.00,6.6360e-08,5.0440e-07,1.4396e-06,5.8213e-06,1.1069e-05,1.1058e-05,8.6241e-06,6.6226e-08,4.6607e-07,1.1270e-06,5.8705e-06,9.8544e-06,1.0997e-05,9.8032e-06
P40,30.00,90.00,30.00,0.00,8.4974e-08,5.0441e-07,1.4396e-06,5.8215e-06,1.1069e-05,1.1058e-05,8.6241e-06,8.4154e-08,4.6607e-07,1.1270e-06,5.8708e-06,9.8545e-06,1.0997e-05,9.8032e-06
P40,30.00,90.00,60.00,0.00,6.9943e-08,5.0440e-07,1.4396e-06,5.8213e-06,1.1069e-05,1.1058e-05,8.6241e-06,6.9728e-08,4.6607e-07,1.1270e-06,5.8706e-06,9.8544e-06,1.0997e-05,9.8032e-06
P40,60.00,180.00,0.00,0.00,8.4862e-08,4.2062e-07,1.2977e-06,5.4606e-06,1.0561e-05,1.0550e-05,7.6751e-06,8.3926e-08,3.8519e-07,1.0012e-06,5.5314e-06,9.3987e-06,1.0498e-05,8.9677e-06
P40,30.00,45.00,30.00,0.00,8.8352e-08,5.0441e-07,1.4396e-06,5.8215e-06,1.1069e-05,1.1058e-05,8.6241e-06,8.7449e-08,4.6607e-07,1.1270e-06,5.8708e-06,9.8545e-06,1.0997e-05,9.8032e-06
P40,60.00,180.00,30.00,0.00,7.5112e-08,4.2062e-07,1.2977e-06,5.4605e-06,1.0561e-05,1.0550e-05,7.6751e-06,7.4448e-08,3.8519e-07,1.0012e-06,5.5312e-06,9.3987e-06,1.0498e-05,8.9677e-06
P40,0.00,90.00,60.00,0.00,6.8821e-08,5.2567e-07,1.4756e-06,5.9085e-06,1.1192e-05,1.1181e-05,8.8648e-06,6.8681e-08,4.8664e-07,1.1581e-06,5.9527e-06,9.9618e-06,1.1117e-05,1.0011e-05
P40,60.00,0.00,30.00,0.00,9.8031e-08,4.2062e-07,1.2977e-06,5.4608e-06,1.0561e-05,1.0550e-05,7.6751e-06,9.6877e-08,3.8519e-07,1.0012e-06,5.5316e-06,9.3987e-06,1.0498e-05,8.9677e-06
P40,0.00,180.00,60.00,0.00,6.8821e-08,5.2567e-07,1.4756e-06,5.9085e-06,1.1192e-05,1.1181e-05,8.8648e-06,6.8681e-08,4.8664e-07,1.1581e-06,5.9527e-06,9.9618e-06,1.1117e-05,1.0011e-05
P40,60.00,0.00,60.00,0.00,1.1063e-07,4.2063e-07,1.2977e-06,5.4609e-06,1.0561e-05,1.0550e-05,7.6751e-06,1.0957e-07,3.8519e-07,1.0012e-06,5.5317e-06,9.3987e-06,1.0498e-05,8.9677e-06
P40,0.00,45.00,30.00,0.00,8.3776e-08,5.2567e-07,1.4756e-06,5.9087e-06,1.1192e-05,1.1181e-05,8.8648e-06,8.3018e-08,4.8664e-07,1.1581e-06,5.9528e-06,9.9618e-06,1.1117e-05,1.0011e-05
P40,0.00,180.00,0.00,0.00,8.7466e-08,5.2568e-07,1.4756e-06,5.9087e-06,1.1192e-05,1.1181e-05,8.8648e-06,8.6540e-08,4.8664e-07,1.1581e-06,5.9529e-06,9.9618e-06,1.1117e-05,1.0011e-05
P40,0.00,0.00,60.00,0.00,6.8821e-08,5.2567e-07,1.4756e-06,5.9085e-06,1.1192e-05,1.1181e-05,8.8648e-06,6.8681e-08,4.8664e-07,1.1581e-06,5.9527e-06,9.9618e-06,1.1117e-05,1.0011e-05
P40,0.00,135.00,30.00,0.00,8.3776e-08,5.2567e-07,1.4756e-06,5.9087e-06,1.1192e-05,1.1181e-05,8.8648e-06,8.3018e-08,4.8664e-07,1.1581e-06,5.9528e-06,9.9618e-06,1.1117e-05,1.0011e-05
P40,60.00,45.00,30.00,0.00,9.2575e-08,4.2062e-07,1.2977e-06,5.4607e-06,1.0561e-05,1.0550e-05,7.6751e-06,9.1528e-08,3.8519e-07,1.0012e-06,5.5315e-06,9.3987e-06,1.0498e-05,8.9677e-06
P40,0.00,90.00,30.00,0.00,8.3776e-08,5.2567e-07,1.4756e-06,5.9087e-06,1.1192e-05,1.1181e-05,8.8648e-06,8.3018e-08,4.8664e-07,1.1581e-06,5.9528e-06,9.9618e-06,1.1117e-05,1.0011e-05
P40,60.00,45.00,0.00,0.00,8.4862e-08,4.2062e-07,1.2977e-06,5.4606e-06,1.0561e-05,1.0550e-05,7.6751e-06,8.3926e-08,3.8519e-07,1.0012e-06,5.5314e-06,9.3987e-06,1.0498e-05,8.9677e-06
P40,60.00,45.00,60.00,0.00,9.0962e-08,4.2062e-07,1.2977e-06,5.4606e-06,1.0561e-05,1.0550e-05,7.6751e-06,9.0202e-08,3.8519e-07,1.0012e-06,5.5314e-06,9.3987e-06,1.0498e-05,8.9677e-06
P40,30.00,180.00,60.00,0.00,6.5211e-08,5.0440e-07,1.4396e-06,5.8212e-06,1.1069e-05,1.1058e-05,8.6241e-06,6.5104e-08,4.6607e-07,1.1270e-06,5.8705e-06,9.8544e-06,1.0997e-05,9.8032e-06
P40,60.00,180.00,60.00,0.00,6.0826e-08,4.2062e-07,1.2977e-06,5.4603e-06,1.0561e-05,1.0550e-05,7.6751e-06,6.0648e-08,3.8519e-07,1.0012e-06,5.5310e-06,9.3987e-06,1.0498e-05,8.9677e-06
P40,30.00,0.00,60.00,0.00,7.8555e-08,5.0440e-07,1.4396e-06,5.8214e-06,1.1069e-05,1.1058e-05,8.6241e-06,7.8166e-08,4.6607e-07,1.1270e-06,5.8707e-06,9.8544e-06,1.0997e-05,9.8032e-06
P40,0.00,45.00,60.00,0.00,6.8821e-08,5.2567e-07,1.4756e-06,5.9085e-06,1.1192e-05,1.1181e-05,8.8648e-06,6.8681e-08,4.8664e-07,1.1581e-06,5.9527e-06,9.9618e-06,1.1117e-05,1.0011e-05
P40,0.00,135.00,60.00,0.00,6.8821e-08,5.2567e-07,1.4756e-06,5.9085e-06,1.1192e-05,1.1181e-05,8.8648e-06,6.8681e-08,4.8664e-07,1.1581e-06,5.9527e-06,9.9618e-06,1.1117e-05,1.0011e-05
P40,30.00,0.00,0.00,0.00,8.8136e-08,5.0441e-07,1.4396e-06,5.8215e-06,1.1069e-05,1.1058e-05,8.6241e-06,8.7160e-08,4.6607e-07,1.1270e-06,5.8708e-06,9.8545e-06,1.0997e-05,9.8032e-06
P41,0.00,135.00,60.00,0.00,6.7607e-08,3.4672e-07,1.1993e-06,5.7630e-06,1.1260e-05,1.1247e-05,8.6779e-06,6.7147e-08,3.1248e-07,8.7422e-07,5.8115e-06,9.9279e-06,1.1179e-05,9.9216e-06
P41,60.00,90.00,60.00,0.00,7.3125e-08,2.6190e-07,9.8678e-07,5.3489e-06,1.0727e-05,1.0716e-05,7.4497e-06,7.2300e-08,2.3334e-07,7.0025e-07,5.4265e-06,9.5044e-06,1.0670e-05,8.8462e-06
P41,0.00,0.00,0.00,0.00,8.7515e-08,3.4673e-07,1.1993e-06,5.7632e-06,1.1260e-05,1.1247e-05,8.6779e-06,8.6139e-08,3.1248e-07,8.7422e-07,5.8118e-06,9.9280e-06,1.1179e-05,9.9216e-06
P41,0.00,180.00,0.00,0.00,8.7515e-08,3.4673e-07,1.1993e-06,5.7632e-06,1.1260e-05,1.1247e-05,8.6779e-06,8.6139e-08,3.1248e-07,8.7422e-07,5.8118e-06,9.9280e-06,1.1179e-05,9.9216e-06
P41,0.00,45.00,30.00,0.00,8.3641e-08,3.4673e-07,1.1993e-06,5.7631e-06,1.1260e-05,1.1247e-05,8.6779e-06,8.2454e-08,3.1248e-07,8.7422e-07,5.8117e-06,9.9279e-06,1.1179e-05,9.9216e-06
P41,30.00,180.00,0.00,0.00,8.8848e-08,3.2802e-07,1.1552e-06,5.6845e-06,1.1162e-05,1.1150e-05,8.4296e-06,8.7396e-08,2.9490e-07,8.3809e-07,5.7387e-06,9.8508e-06,1.1086e-05,9.7109e-06
P41,30.00,0.00,0.00,0.00,8.8848e-08,3.2802e-07,1.1552e-06,5.6845e-06,1.1162e-05,1.1150e-05,8.4296e-06,8.7396e-08,2.9490e-07,8.3809e-07,5.7387e-06,9.8508e-06,1.1086e-05,9.7109e-06
P41,60.00,0.00,0.00,0.00,8.7705e-08,2.6190e-07,9.8678e-07,5.3491e-06,1.0727e-05,1.0716e-05,7.4497e-06,8.6242e-08,2.3334e-07,7.0025e-07,5.4267e-06,9.5044e-06,1.0670e-05,8.8462e-06
