Profile,VZA,VAA,SZA,SAA,fy4a_ch07_Radiance,fy4a_ch09_Radiance,fy4a_ch10_Radiance,fy4a_ch11_Radiance,fy4a_ch12_Radiance,fy4a_ch13_Radiance,fy4a_ch14_Radiance,fy4b_ch07_Radiance,fy4b_ch09_Radiance,fy4b_ch10_Radiance,fy4b_ch12_Radiance,fy4b_ch13_Radiance,fy4b_ch14_Radiance,fy4b_ch15_Radiance
P32,30.00,180.00,30.00,0.00,6.5685e-08,2.8581e-07,9.5097e-07,3.5460e-06,7.5940e-06,7.5835e-06,5.9791e-06,6.5447e-08,2.5990e-07,7.0500e-07,3.5732e-06,6.4529e-06,7.5139e-06,6.8228e-06
P32,30.00,45.00,30.00,0.00,6.5782e-08,2.8582e-07,9.5098e-07,3.5460e-06,7.5940e-06,7.5835e-06,5.9791e-06,6.5542e-08,2.5991e-07,7.0501e-07,3.5732e-06,6.4529e-06,7.5139e-06,6.8228e-06
P32,60.00,135.00,60.00,0.00,6.1248e-08,2.0613e-07,6.9941e-07,2.6882e-06,6.0705e-06,6.0614e-06,4.7952e-06,6.0971e-08,1.8709e-07,5.1473e-07,2.7159e-06,5.0864e-06,6.0017e-06,5.4481e-06
P32,0.00,135.00,0.00,0.00,6.6097e-08,3.0949e-07,1.0179e-06,3.7444e-06,7.9381e-06,7.9273e-06,6.2979e-06,6.5864e-08,2.8179e-07,7.5798e-07,3.7699e-06,6.7575e-06,7.8543e-06,7.1694e-06
P32,0.00,0.00,30.00,0.00,6.3316e-08,3.0927e-07,1.0177e-06,3.7442e-06,7.9380e-06,7.9272e-06,6.2978e-06,6.3120e-08,2.8157e-07,7.5779e-07,3.7696e-06,6.7573e-06,7.8542e-06,7.1693e-06
P32,30.00,0.00,60.00,0.00,5.4725e-08,2.8474e-07,9.5003e-07,3.5448e-06,7.5935e-06,7.5830e-06,5.9788e-06,5.4604e-08,2.5884e-07,7.0405e-07,3.5719e-06,6.4522e-06,7.5134e-06,6.8224e-06
P32,30.00,90.00,0.00,0.00,6.8685e-08,2.8605e-07,9.5118e-07,3.5463e-06,7.5941e-06,7.5836e-06,5.9792e-06,6.8409e-08,2.6015e-07,7.0521e-07,3.5735e-06,6.4530e-06,7.5140e-06,6.8228e-06
P32,60.00,45.00,60.00,0.00,6.2198e-08,2.0629e-07,6.9955e-07,2.6884e-06,6.0705e-06,6.0615e-06,4.7953e-06,6.1915e-08,1.8725e-07,5.1487e-07,2.7160e-06,5.0865e-06,6.0018e-06,5.4482e-06
P32,0.00,135.00,30.00,0.00,6.3316e-08,3.0927e-07,1.0177e-06,3.7442e-06,7.9380e-06,7.9272e-06,6.2978e-06,6.3120e-08,2.8157e-07,7.5779e-07,3.7696e-06,6.7573e-06,7.8542e-06,7.1693e-06
P32,0.00,45.00,60.00,0.00,5.2832e-08,3.0826e-07,1.0168e-06,3.7431e-06,7.9376e-06,7.9267e-06,6.2975e-06,5.2754e-08,2.8056e-07,7.5691e-07,3.7685e-06,6.7567e-06,7.8537e-06,7.1690e-06
P32,0.00,135.00,60.00,0.00,5.2832e-08,3.0826e-07,1.0168e-06,3.7431e-06,7.9376e-06,7.9267e-06,6.2975e-06,5.2754e-08,2.8056e-07,7.5691e-07,3.7685e-06,6.7567e-06,7.8537e-06,7.1690e-06
P32,30.00,0.00,0.00,0.00,6.8685e-08,2.8605e-07,9.5118e-07,3.5463e-06,7.5941e-06,7.5836e-06,5.9792e-06,6.8409e-08,2.6015e-07,7.0521e-07,3.5735e-06,6.4530e-06,7.5140e-06,6.8228e-06
P32,0.00,45.00,0.00,0.00,6.6097e-08,3.0949e-07,1.0179e-06,3.7444e-06,7.9381e-06,7.9273e-06,6.2979e-06,6.5864e-08,2.8179e-07,7.5798e-07,3.7699e-06,6.7575e-06,7.8543e-06,7.1694e-06
P32,60.00,90.00,0.00,0.00,7.8471e-08,2.0798e-07,7.0112e-07,2.6903e-06,6.0713e-06,6.0623e-06,4.7957e-06,7.8026e-08,1.8894e-07,5.1644e-07,2.7180e-06,5.0876e-06,6.0026e-06,5.4488e-06
P32,30.00,90.00,30.00,0.00,6.5741e-08,2.8581e-07,9.5098e-07,3.5460e-06,7.5940e-06,7.5835e-06,5.9791e-06,6.5503e-08,2.5991e-07,7.0500e-07,3.5732e-06,6.4529e-06,7.5139e-06,6.8228e-06
P32,60.00,180.00,0.00,0.00,7.8471e-08,2.0798e-07,7.0112e-07,2.6903e-06,6.0713e-06,6.0623e-06,4.7957e-06,7.8026e-08,1.8894e-07,5.1644e-07,2.7180e-06,5.0876e-06,6.0026e-06,5.4488e-06
P32,30.00,45.00,60.00,0.00,5.4671e-08,2.8473e-07,9.5003e-07,3.5448e-06,7.5935e-06,7.5830e-06,5.9788e-06,5.4551e-08,2.5883e-07,7.0404e-07,3.5719e-06,6.4522e-06,7.5134e-06,6.8224e-06
P32,0.00,180.00,0.00,0.00,6.6097e-08,3.0949e-07,1.0179e-06,3.7444e-06,7.9381e-06,7.9273e-06,6.2979e-06,6.5864e-08,2.8179e-07,7.5798e-07,3.7699e-06,6.7575e-06,7.8543e-06,7.1694e-06
P32,30.00,180.00,0.00,0.00,6.8685e-08,2.8605e-07,9.5118e-07,3.5463e-06,7.5941e-06,7.5836e-06,5.9792e-06,6.8409e-08,2.6015e-07,7.0521e-07,3.5735e-06,6.4530e-06,7.5140e-06,6.8228e-06
P32,60.00,180.00,60.00,0.00,6.1043e-08,2.0610e-07,6.9938e-07,2.6882e-06,6.0704e-06,6.0614e-06,4.7952e-06,6.0767e-08,1.8706e-07,5.1470e-07,2.7158e-06,5.0864e-06,6.0017e-06,5.4481e-06
P32,60.00,135.00,30.00,0.00,7.4942e-08,2.0765e-07,7.0082e-07,2.6899e-06,6.0712e-06,6.0621e-06,4.7956e-06,7.4535e-08,1.8860e-07,5.1614e-07,2.7175e-06,5.0873e-06,6.0025e-06,5.4486e-06
P32,60.00,45.00,30.00,0.00,7.5212e-08,2.0769e-07,7.0086e-07,2.6899e-06,6.0712e-06,6.0621e-06,4.7956e-06,7.4802e-08,1.8864e-07,5.1618e-07,2.7176e-06,5.0874e-06,6.0025e-06,5.4487e-06
P32,60.00,90.00,60.00,0.00,6.1731e-08,2.0621e-07,6.9948e-07,2.6883e-06,6.0705e-06,6.0614e-06,4.7952e-06,6.1451e-08,1.8718e-07,5.1480e-07,2.7159e-06,5.0864e-06,6.0018e-06,5.4482e-06
P32,30.00,45.00,0.00,0.00,6.8685e-08,2.8605e-07,9.5118e-07,3.5463e-06,7.5941e-06,7.5836e-06,5.9792e-06,6.8409e-08,2.6015e-07,7.0521e-07,3.5735e-06,6.4530e-06,7.5140e-06,6.8228e-06
P32,0.00,45.00,30.00,0.00,6.3316e-08,3.0927e-07,1.0177e-06,3.7442e-06,7.9380e-06,7.9272e-06,6.2978e-06,6.3120e-08,2.8157e-07,7.5779e-07,3.7696e-06,6.7573e-06,7.8542e-06,7.1693e-06
P32,0.00,180.00,30.00,0.00,6.3316e-08,3.0927e-07,1.0177e-06,3.7442e-06,7.9380e-06,7.9272e-06,6.2978e-06,6.3120e-08,2.8157e-07,7.5779e-07,3.7696e-06,6.7573e-06,7.8542e-06,7.1693e-06
P32,30.00,90.00,60.00,0.00,5.4542e-08,2.8471e-07,9.5001e-07,3.5448e-06,7.5935e-06,7.5830e-06,5.9788e-06,5.4423e-08,2.5881e-07,7.0403e-07,3.5719e-06,6.4522e-06,7.5134e-06,6.8224e-06
P32,30.00,0.00,30.00,0.00,6.5798e-08,2.8582e-07,9.5099e-07,3.5460e-06,7.5940e-06,7.5835e-06,5.9791e-06,6.5559e-08,2.5992e-07,7.0501e-07,3.5732e-06,6.4529e-06,7.5139e-06,6.8228e-06
P33,0.00,180.00,30.00,0.00,5.5480e-08,2.8056e-07,8.3334e-07,3.9892e-06,8.3218e-06,8.3114e-06,6.7946e-06,5.5654e-08,2.5817e-07,6.2798e-07,4.0244e-06,7.1916e-06,8.2471e-06,7.5887e-06
P33,0.00,45.00,60.00,0.00,4.9207e-08,2.7988e-07,8.3277e-07,3.9885e-06,8.3215e-06,8.3111e-06,6.7944e-06,4.9385e-08,2.5749e-07,6.2740e-07,4.0237e-06,7.1912e-06,8.2468e-06,7.5885e-06
P33,60.00,45.00,0.00,0.00,6.8150e-08,2.3116e-07,6.4980e-07,3.0892e-06,6.7479e-06,6.7390e-06,5.4937e-06,6.8127e-08,2.1412e-07,5.0016e-07,3.1272e-06,5.7818e-06,6.6856e-06,6.1087e-06
P33,30.00,90.00,30.00,0.00,5.7548e-08,2.6913e-07,7.9331e-07,3.8229e-06,8.0335e-06,8.0234e-06,6.5178e-06,5.7690e-08,2.4789e-07,5.9961e-07,3.8601e-06,6.9383e-06,7.9622e-06,7.2907e-06
P33,30.00,0.00,0.00,0.00,5.9110e-08,2.6929e-07,7.9344e-07,3.8231e-06,8.0336e-06,8.0235e-06,6.5179e-06,5.9250e-08,2.4805e-07,5.9975e-07,3.8603e-06,6.9384e-06,7.9622e-06,7.2907e-06
P33,0.00,90.00,30.00,0.00,5.5480e-08,2.8056e-07,8.3334e-07,3.9892e-06,8.3218e-06,8.3114e-06,6.7946e-06,5.5654e-08,2.5817e-07,6.2798e-07,4.0244e-06,7.1916e-06,8.2471e-06,7.5887e-06
P33,0.00,135.00,0.00,0.00,5.6924e-08,2.8071e-07,8.3347e-07,3.9894e-06,8.3218e-06,8.3114e-06,6.7946e-06,5.7097e-08,2.5832e-07,6.2810e-07,4.0246e-06,7.1917e-06,8.2472e-06,7.5887e-06
P33,30.00,0.00,30.00,0.00,5.7586e-08,2.6914e-07,7.9331e-07,3.8229e-06,8.0335e-06,8.0234e-06,6.5178e-06,5.7728e-08,2.4790e-07,5.9962e-07,3.8601e-06,6.9383e-06,7.9622e-06,7.2907e-06
P33,0.00,0.00,30.00,0.00,5.5480e-08,2.8056e-07,8.3334e-07,3.9892e-06,8.3218e-06,8.3114e-06,6.7946e-06,5.5654e-08,2.5817e-07,6.2798e-07,4.0244e-06,7.1916e-06,8.2471e-06,7.5887e-06
P33,60.00,0.00,60.00,0.00,5.8072e-08,2.3001e-07,6.4875e-07,3.0881e-06,6.7474e-06,6.7385e-06,5.4934e-06,5.8066e-08,2.1297e-07,4.9913e-07,3.1260e-06,5.7811e-06,6.6851e-06,6.1083e-06
P33,60.00,135.00,30.00,0.00,6.6101e-08,2.3093e-07,6.4960e-07,3.0890e-06,6.7478e-06,6.7389e-06,5.4937e-06,6.6081e-08,2.1388e-07,4.9996e-07,3.1270e-06,5.7817e-06,6.6855e-06,6.1086e-06
P33,30.00,180.00,30.00,0.00,5.7510e-08,2.6913e-07,7.9331e-07,3.8229e-06,8.0335e-06,8.0234e-06,6.5178e-06,5.7652e-08,2.4788e-07,5.9961e-07,3.8601e-06,6.9383e-06,7.9622e-06,7.2907e-06
P33,60.00,180.00,30.00,0.00,6.6059e-08,2.3092e-07,6.4959e-07,3.0890e-06,6.7478e-06,6.7389e-06,5.4937e-06,6.6039e-08,2.1388e-07,4.9995e-07,3.1270e-06,5.7817e-06,6.6855e-06,6.1086e-06
P33,30.00,45.00,30.00,0.00,5.7575e-08,2.6914e-07,7.9331e-07,3.8229e-06,8.0335e-06,8.0234e-06,6.5178e-06,5.7717e-08,2.4789e-07,5.9961e-07,3.8601e-06,6.9383e-06,7.9622e-06,7.2907e-06
P33,30.00,180.00,0.00,0.00,5.9110e-08,2.6929e-07,7.9344e-07,3.8231e-06,8.0336e-06,8.0235e-06,6.5179e-06,5.9250e-08,2.4805e-07,5.9975e-07,3.8603e-06,6.9384e-06,7.9622e-06,7.2907e-06
P33,0.00,180.00,0.00,0.00,5.6924e-08,2.8071e-07,8.3347e-07,3.9894e-06,8.3218e-06,8.3114e-06,6.7946e-06,5.7097e-08,2.5832e-07,6.2810e-07,4.0246e-06,7.1917e-06,8.2472e-06,7.5887e-06
P33,30.00,135.00,60.00,0.00,5.0632e-08,2.6836e-07,7.9265e-07,3.8222e-06,8.0332e-06,8.0231e-06,6.5176e-06,5.0780e-08,2.4712e-07,5.9895e-07,3.8593e-06,6.9378e-06,7.9618e-06,7.2904e-06
P33,60.00,135.00,0.00,0.00,6.8150e-08,2.3116e-07,6.4980e-07,3.0892e-06,6.7479e-06,6.7390e-06,5.4937e-06,6.8127e-08,2.1412e-07,5.0016e-07,3.1272e-06,5.7818e-06,6.6856e-06,6.1087e-06
P33,0.00,90.00,60.00,0.00,4.9207e-08,2.7988e-07,8.3277e-07,3.9885e-06,8.3215e-06,8.3111e-06,6.7944e-06,4.9385e-08,2.5749e-07,6.2740e-07,4.0237e-06,7.1912e-06,8.2468e-06,7.5885e-06
P33,60.00,45.00,60.00,0.00,5.7919e-08,2.2998e-07,6.4873e-07,3.0881e-06,6.7474e-06,6.7385e-06,5.4934e-06,5.7912e-08,2.1294e-07,4.9910e-07,3.1260e-06,5.7811e-06,6.6851e-06,6.1083e-06
P33,60.00,180.00,60.00,0.00,5.6979e-08,2.2983e-07,6.4860e-07,3.0879e-06,6.7473e-06,6.7384e-06,5.4934e-06,5.6974e-08,2.1279e-07,4.9897e-07,3.1259e-06,5.7811e-06,6.6851e-06,6.1083e-06
P33,30.00,135.00,0.00,0.00,5.9110e-08,2.6929e-07,7.9344e-07,3.8231e-06,8.0336e-06,8.0235e-06,6.5179e-06,5.9250e-08,2.4805e-07,5.9975e-07,3.8603e-06,6.9384e-06,7.9622e-06,7.2907e-06
P33,30.00,45.00,60.00,0.00,5.0830e-08,2.6839e-07,7.9268e-07,3.8222e-06,8.0332e-06,8.0231e-06,6.5176e-06,5.0977e-08,2.4715e-07,5.9898e-07,3.8593e-06,6.9378e-06,7.9619e-06,7.2904e-06
P33,0.00,0.00,60.00,0.00,4.9207e-08,2.7988e-07,8.3277e-07,3.9885e-06,8.3215e-06,8.3111e-06,6.7944e-06,4.9385e-08,2.5749e-07,6.2740e-07,4.0237e-06,7.1912e-06,8.2468e-06,7.5885e-06
P33,0.00,135.00,30.00,0.00,5.5480e-08,2.8056e-07,8.3334e-07,3.9892e-06,8.3218e-06,8.3114e-06,6.7946e-06,5.5654e-08,2.5817e-07,6.2798e-07,4.0244e-06,7.1916e-06,8.2471e-06,7.5887e-06
P33,30.00,180.00,60.00,0.00,5.0591e-08,2.6836e-07,7.9265e-07,3.8222e-06,8.0332e-06,8.0231e-06,6.5176e-06,5.0738e-08,2.4712e-07,5.9895e-07,3.8593e-06,6.9378e-06,7.9618e-06,7.2904e-06
P33,60.00,45.00,30.00,0.00,6.6305e-08,2.3096e-07,6.4962e-07,3.0890e-06,6.7478e-06,6.7389e-06,5.4937e-06,6.6285e-08,2.1392e-07,4.9998e-07,3.1270e-06,5.7817e-06,6.6855e-06,6.1086e-06
P33,60.00,180.00,0.00,0.00,6.8150e-08,2.3116e-07,6.4980e-07,3.0892e-06,6.7479e-06,6.7390e-06,5.4937e-06,6.8127e-08,2.1412e-07,5.0016e-07,3.1272e-06,5.7818e-06,6.6856e-06,6.1087e-06
P33,30.00,135.00,30.00,0.00,5.7521e-08,2.6913e-07,7.9331e-07,3.8229e-06,8.0335e-06,8.0234e-06,6.5178e-06,5.7663e-08,2.4789e-07,5.9961e-07,3.8601e-06,6.9383e-06,7.9622e-06,7.2907e-06
P33,30.00,90.00,60.00,0.00,5.0732e-08,2.6838e-07,7.9267e-07,3.8222e-06,8.0332e-06,8.0231e-06,6.5176e-06,5.0879e-08,2.4714e-07,5.9897e-07,3.8593e-06,6.9378e-06,7.9619e-06,7.2904e-06
P33,60.00,90.00,60.00,0.00,5.7539e-08,2.2992e-07,6.4868e-07,3.0880e-06,6.7474e-06,6.7384e-06,5.4934e-06,5.7533e-08,2.1288e-07,4.9905e-07,3.1260e-06,5.7811e-06,6.6851e-06,6.1083e-06
P33,60.00,0.00,30.00,0.00,6.6347e-08,2.3096e-07,6.4963e-07,3.0890e-06,6.7478e-06,6.7389e-06,5.4937e-06,6.6327e-08,2.1392e-07,4.9999e-07,3.1270e-06,5.7817e-06,6.6855e-06,6.1086e-06
P33,0.00,90.00,0.00,0.00,5.6924e-08,2.8071e-07,8.3347e-07,3.9894e-06,8.3218e-06,8.3114e-06,6.7946e-06,5.7097e-08,2.5832e-07,6.2810e-07,4.0246e-06,7.1917e-06,8.2472e-06,7.5887e-06
P33,0.00,135.00,60.00,0.00,4.9207e-08,2.7988e-07,8.3277e-07,3.9885e-06,8.3215e-06,8.3111e-06,6.7944e-06,4.9385e-08,2.5749e-07,6.2740e-07,4.0237e-06,7.1912e-06,8.2468e-06,7.5885e-06
P33,60.00,0.00,0.00,0.00,6.8150e-08,2.3116e-07,6.4980e-07,3.0892e-06,6.7479e-06,6.7390e-06,5.4937e-06,6.8127e-08,2.1412e-07,5.0016e-07,3.1272e-06,5.7818e-06,6.6856e-06,6.1087e-06
P33,60.00,90.00,30.00,0.00,6.6204e-08,2.3094e-07,6.4961e-07,3.0890e-06,6.7478e-06,6.7389e-06,5.4937e-06,6.6184e-08,2.1390e-07,4.9997e-07,3.1270e-06,5.7817e-06,6.6855e-06,6.1086e-06
P33,60.00,135.00,60.00,0.00,5.7146e-08,2.2986e-07,6.4862e-07,3.0880e-06,6.7473e-06,6.7384e-06,5.4934e-06,5.7140e-08,2.1282e-07,4.9899e-07,3.1259e-06,5.7811e-06,6.6851e-06,6.1083e-06
P33,0.00,45.00,30.00,0.00,5.5480e-08,2.8056e-07,8.3334e-07,3.9892e-06,8.3218e-06,8.3114e-06,6.7946e-06,5.5654e-08,2.5817e-07,6.2798e-07,4.0244e-06,7.1916e-06,8.2471e-06,7.5887e-06
P33,0.00,180.00,60.00,0.00,4.9207e-08,2.7988e-07,8.3277e-07,3.9885e-06,8.3215e-06,8.3111e-06,6.7944e-06,4.9385e-08,2.5749e-07,6.2740e-07,4.0237e-06,7.1912e-06,8.2468e-06,7.5885e-06
P33,0.00,45.00,0.00,0.00,5.6924e-08,2.8071e-07,8.3347e-07,3.9894e-06,8.3218e-06,8.3114e-06,6.7946e-06,5.7097e-08,2.5832e-07,6.2810e-07,4.0246e-06,7.1917e-06,8.2472e-06,7.5887e-06
P33,0.00,0.00,0.00,0.00,5.6924e-08,2.8071e-07,8.3347e-07,3.9894e-06,8.3218e-06,8.3114e-06,6.7946e-06,5.7097e-08,2.5832e-07,6.2810e-07,4.0246e-06,7.1917e-06,8.2472e-06,7.5887e-06
P33,30.00,0.00,60.00,0.00,5.0871e-08,2.6840e-07,7.9268e-07,3.8222e-06,8.0333e-06,8.0232e-06,6.5176e-06,5.1018e-08,2.4716e-07,5.9898e-07,3.8593e-06,6.9378e-06,7.9619e-06,7.2904e-06
P33,30.00,45.00,0.00,0.00,5.9110e-08,2.6929e-07,7.9344e-07,3.8231e-06,8.0336e-06,8.0235e-06,6.5179e-06,5.9250e-08,2.4805e-07,5.9975e-07,3.8603e-06,6.9384e-06,7.9622e-06,7.2907e-06
P33,60.00,90.00,0.00,0.00,6.8150e-08,2.3116e-07,6.4980e-07,3.0892e-06,6.7479e-06,6.7390e-06,5.4937e-06,6.8127e-08,2.1412e-07,5.0016e-07,3.1272e-06,5.7818e-06,6.6856e-06,6.1087e-06
P33,30.00,90.00,0.00,0.00,5.9110e-08,2.6929e-07,7.9344e-07,3.8231e-06,8.0336e-06,8.0235e-06,6.5179e-06,5.9250e-08,2.4805e-07,5.9975e-07,3.8603e-06,6.9384e-06,7.9622e-06,7.2907e-06
P34,60.00,180.00,30.00,0.00,6.6816e-08,2.3945e-07,7.1445e-07,3.4677e-06,7.3544e-06,7.3446e-06,5.9490e-06,6.6818e-08,2.2013e-07,5.4155e-07,3.4990e-06,6.2956e-06,7.2845e-06,6.6599e-06
P34,0.00,45.00,30.00,0.00,5.6158e-08,2.9519e-07,9.2137e-07,4.3419e-06,8.9166e-06,8.9049e-06,7.4104e-06,5.6327e-08,2.7000e-07,6.7987e-07,4.3646e-06,7.6380e-06,8.8250e-06,8.2534e-06
P34,0.00,0.00,30.00,0.00,5.6158e-08,2.9519e-07,9.2137e-07,4.3419e-06,8.9166e-06,8.9049e-06,7.4104e-06,5.6327e-08,2.7000e-07,6.7987e-07,4.3646e-06,7.6380e-06,8.8250e-06,8.2534e-06
P34,60.00,135.00,30.00,0.00,6.6856e-08,2.3945e-07,7.1445e-07,3.4677e-06,7.3544e-06,7.3446e-06,5.9490e-06,6.6858e-08,2.2014e-07,5.4155e-07,3.4990e-06,6.2956e-06,7.2845e-06,6.6599e-06
P34,0.00,90.00,60.00,0.00,5.0329e-08,2.9467e-07,9.2076e-07,4.3412e-06,8.9163e-06,8.9046e-06,7.4102e-06,5.0503e-08,2.6949e-07,6.7930e-07,4.3639e-06,7.6376e-06,8.8246e-06,8.2531e-06
P34,0.00,135.00,60.00,0.00,5.0329e-08,2.9467e-07,9.2076e-07,4.3412e-06,8.9163e-06,8.9046e-06,7.4102e-06,5.0503e-08,2.6949e-07,6.7930e-07,4.3639e-06,7.6376e-06,8.8246e-06,8.2531e-06
P34,30.00,180.00,30.00,0.00,5.8198e-08,2.8237e-07,8.7479e-07,4.1881e-06,8.6450e-06,8.6336e-06,7.1057e-06,5.8341e-08,2.5849e-07,6.4811e-07,4.2137e-06,7.4089e-06,8.5584e-06,7.9405e-06
P34,60.00,135.00,60.00,0.00,5.8450e-08,2.3877e-07,7.1353e-07,3.4667e-06,7.3538e-06,7.3441e-06,5.9487e-06,5.8461e-08,2.1948e-07,5.4073e-07,3.4979e-06,6.2950e-06,7.2840e-06,6.6595e-06
P34,30.00,0.00,0.00,0.00,5.9713e-08,2.8251e-07,8.7494e-07,4.1883e-06,8.6450e-06,8.6337e-06,7.1057e-06,5.9854e-08,2.5863e-07,6.4825e-07,4.2139e-06,7.4091e-06,8.5584e-06,7.9405e-06
P34,30.00,180.00,60.00,0.00,5.1768e-08,2.8180e-07,8.7410e-07,4.1874e-06,8.6446e-06,8.6333e-06,7.1054e-06,5.1915e-08,2.5794e-07,6.4748e-07,4.2130e-06,7.4085e-06,8.5580e-06,7.9402e-06
P34,30.00,0.00,30.00,0.00,5.8269e-08,2.8238e-07,8.7480e-07,4.1882e-06,8.6450e-06,8.6336e-06,7.1057e-06,5.8412e-08,2.5850e-07,6.4812e-07,4.2138e-06,7.4090e-06,8.5584e-06,7.9405e-06
P34,30.00,180.00,0.00,0.00,5.9713e-08,2.8251e-07,8.7494e-07,4.1883e-06,8.6450e-06,8.6337e-06,7.1057e-06,5.9854e-08,2.5863e-07,6.4825e-07,4.2139e-06,7.4091e-06,8.5584e-06,7.9405e-06
P34,30.00,135.00,0.00,0.00,5.9713e-08,2.8251e-07,8.7494e-07,4.1883e-06,8.6450e-06,8.6337e-06,7.1057e-06,5.9854e-08,2.5863e-07,6.4825e-07,4.2139e-06,7.4091e-06,8.5584e-06,7.9405e-06
P34,60.00,180.00,0.00,0.00,6.8803e-08,2.3961e-07,7.1466e-07,3.4679e-06,7.3545e-06,7.3447e-06,5.9491e-06,6.8803e-08,2.2029e-07,5.4174e-07,3.4992e-06,6.2958e-06,7.2846e-06,6.6599e-06
P34,0.00,135.00,0.00,0.00,5.7529e-08,2.9532e-07,9.2151e-07,4.3420e-06,8.9167e-06,8.9050e-06,7.4104e-06,5.7696e-08,2.7013e-07,6.8000e-07,4.3648e-06,7.6381e-06,8.8250e-06,8.2534e-06
P34,60.00,45.00,0.00,0.00,6.8803e-08,2.3961e-07,7.1466e-07,3.4679e-06,7.3545e-06,7.3447e-06,5.9491e-06,6.8803e-08,2.2029e-07,5.4174e-07,3.4992e-06,6.2958e-06,7.2846e-06,6.6599e-06
P34,30.00,90.00,60.00,0.00,5.1899e-08,2.8181e-07,8.7412e-07,4.1874e-06,8.6446e-06,8.6333e-06,7.1054e-06,5.2047e-08,2.5795e-07,6.4750e-07,4.2130e-06,7.4085e-06,8.5580e-06,7.9402e-06
P34,0.00,45.00,0.00,0.00,5.7529e-08,2.9532e-07,9.2151e-07,4.3420e-06,8.9167e-06,8.9050e-06,7.4104e-06,5.7696e-08,2.7013e-07,6.8000e-07,4.3648e-06,7.6381e-06,8.8250e-06,8.2534e-06
P34,30.00,135.00,60.00,0.00,5.1807e-08,2.8180e-07,8.7411e-07,4.1874e-06,8.6446e-06,8.6333e-06,7.1054e-06,5.1954e-08,2.5794e-07,6.4749e-07,4.2130e-06,7.4085e-06,8.5580e-06,7.9402e-06
P34,60.00,90.00,30.00,0.00,6.6951e-08,2.3946e-07,7.1446e-07,3.4677e-06,7.3544e-06,7.3446e-06,5.9490e-06,6.6954e-08,2.2015e-07,5.4156e-07,3.4990e-06,6.2956e-06,7.2845e-06,6.6599e-06
P34,0.00,0.00,60.00,0.00,5.0329e-08,2.9467e-07,9.2076e-07,4.3412e-06,8.9163e-06,8.9046e-06,7.4102e-06,5.0503e-08,2.6949e-07,6.7930e-07,4.3639e-06,7.6376e-06,8.8246e-06,8.2531e-06
P34,60.00,0.00,30.00,0.00,6.7085e-08,2.3948e-07,7.1448e-07,3.4677e-06,7.3544e-06,7.3446e-06,5.9490e-06,6.7088e-08,2.2016e-07,5.4158e-07,3.4990e-06,6.2956e-06,7.2845e-06,6.6599e-06
P34,60.00,0.00,0.00,0.00,6.8803e-08,2.3961e-07,7.1466e-07,3.4679e-06,7.3545e-06,7.3447e-06,5.9491e-06,6.8803e-08,2.2029e-07,5.4174e-07,3.4992e-06,6.2958e-06,7.2846e-06,6.6599e-06
P34,0.00,0.00,0.00,0.00,5.7529e-08,2.9532e-07,9.2151e-07,4.3420e-06,8.9167e-06,8.9050e-06,7.4104e-06,5.7696e-08,2.7013e-07,6.8000e-07,4.3648e-06,7.6381e-06,8.8250e-06,8.2534e-06
P34,60.00,45.00,60.00,0.00,5.9177e-08,2.3884e-07,7.1362e-07,3.4668e-06,7.3539e-06,7.3442e-06,5.9487e-06,5.9188e-08,2.1955e-07,5.4082e-07,3.4980e-06,6.2950e-06,7.2840e-06,6.6595e-06
P34,0.00,180.00,0.00,0.00,5.7529e-08,2.9532e-07,9.2151e-07,4.3420e-06,8.9167e-06,8.9050e-06,7.4104e-06,5.7696e-08,2.7013e-07,6.8000e-07,4.3648e-06,7.6381e-06,8.8250e-06,8.2534e-06
P34,60.00,90.00,0.00,0.00,6.8803e-08,2.3961e-07,7.1466e-07,3.4679e-06,7.3545e-06,7.3447e-06,5.9491e-06,6.8803e-08,2.2029e-07,5.4174e-07,3.4992e-06,6.2958e-06,7.2846e-06,6.6599e-06
P34,60.00,90.00,60.00,0.00,5.8820e-08,2.3881e-07,7.1358e-07,3.4667e-06,7.3539e-06,7.3441e-06,5.9487e-06,5.8831e-08,2.1951e-07,5.4078e-07,3.4980e-06,6.2950e-06,7.2840e-06,6.6595e-06
P34,0.00,45.00,60.00,0.00,5.0329e-08,2.9467e-07,9.2076e-07,4.3412e-06,8.9163e-06,8.9046e-06,7.4102e-06,5.0503e-08,2.6949e-07,6.7930e-07,4.3639e-06,7.6376e-06,8.8246e-06,8.2531e-06
P34,30.00,0.00,60.00,0.00,5.2029e-08,2.8183e-07,8.7414e-07,4.1874e-06,8.6446e-06,8.6333e-06,7.1054e-06,5.2176e-08,2.5796e-07,6.4751e-07,4.2130e-06,7.4085e-06,8.5580e-06,7.9402e-06
P34,30.00,45.00,30.00,0.00,5.8259e-08,2.8238e-07,8.7479e-07,4.1881e-06,8.6450e-06,8.6336e-06,7.1057e-06,5.8401e-08,2.5850e-07,6.4812e-07,4.2137e-06,7.4089e-06,8.5584e-06,7.9405e-06
P34,30.00,45.00,60.00,0.00,5.1991e-08,2.8182e-07,8.7413e-07,4.1874e-06,8.6446e-06,8.6333e-06,7.1054e-06,5.2138e-08,2.5796e-07,6.4751e-07,4.2130e-06,7.4085e-06,8.5580e-06,7.9402e-06
