Profile,VZA,VAA,SZA,SAA,fy4a_ch01_Radiance,fy4a_ch02_Radiance,fy4a_ch03_Radiance,fy4a_ch04_Radiance,fy4a_ch05_Radiance,fy4a_ch06_Radiance,fy4b_ch01_Radiance,fy4b_ch02_Radiance,fy4b_ch03_Radiance,fy4b_ch04_Radiance,fy4b_ch05_Radiance,fy4b_ch06_Radiance
P32,0.00,180.00,30.00,0.00,9.9955e-07,1.3788e-06,1.5288e-06,1.2216e-08,1.0425e-06,4.1455e-07,1.0163e-06,1.3808e-06,1.5314e-06,8.3687e-09,1.0482e-06,4.1463e-07
P32,30.00,90.00,60.00,0.00,5.5442e-07,7.5213e-07,8.4228e-07,6.8099e-09,6.0498e-07,2.5654e-07,5.6381e-07,7.5274e-07,8.4331e-07,4.7388e-09,6.0818e-07,2.5659e-07
P32,30.00,0.00,30.00,0.00,9.9839e-07,1.3937e-06,1.5568e-06,1.2406e-08,1.0902e-06,4.4714e-07,1.0150e-06,1.3953e-06,1.5591e-06,8.4076e-09,1.0960e-06,4.4726e-07
P33,55.00,180.00,45.00,0.00,8.2615e-07,1.0112e-06,1.0768e-06,3.7637e-09,8.2667e-07,3.1859e-07,8.4138e-07,1.0153e-06,1.0952e-06,3.2322e-09,8.3109e-07,3.1902e-07
P33,60.00,45.00,55.00,0.00,6.9552e-07,9.1108e-07,1.0199e-06,3.4521e-09,8.7346e-07,3.7022e-07,7.0815e-07,9.1334e-07,1.0380e-06,2.9808e-09,8.7785e-07,3.7076e-07
P33,55.00,135.00,55.00,0.00,6.7437e-07,8.2494e-07,8.8445e-07,3.3733e-09,6.9313e-07,2.7161e-07,6.8687e-07,8.2804e-07,9.0006e-07,2.9628e-09,6.9680e-07,2.7199e-07
P33,0.00,180.00,30.00,0.00,9.9196e-07,1.3064e-06,1.4036e-06,2.8340e-09,1.0328e-06,3.8458e-07,1.0095e-06,1.3119e-06,1.4250e-06,1.9185e-09,1.0387e-06,3.8507e-07
P33,0.00,45.00,60.00,0.00,5.3608e-07,6.8774e-07,7.4433e-07,1.9718e-09,5.7050e-07,2.1832e-07,5.4576e-07,6.9038e-07,7.5699e-07,1.5915e-09,5.7374e-07,2.1863e-07
P33,60.00,45.00,0.00,0.00,1.0681e-06,1.3681e-06,1.4828e-06,4.0325e-09,1.1401e-06,4.3605e-07,1.0874e-06,1.3732e-06,1.5082e-06,3.2873e-09,1.1464e-06,4.3671e-07
P33,30.00,90.00,30.00,0.00,9.8929e-07,1.2987e-06,1.3984e-06,2.9802e-09,1.0465e-06,3.9602e-07,1.0068e-06,1.3040e-06,1.4201e-06,2.1047e-09,1.0523e-06,3.9656e-07
P33,60.00,0.00,55.00,0.00,7.3087e-07,9.7684e-07,1.1071e-06,3.6019e-09,9.7857e-07,4.2773e-07,7.4403e-07,9.7888e-07,1.1265e-06,3.0763e-09,9.8336e-07,4.2836e-07
P33,55.00,90.00,55.00,0.00,6.6130e-07,8.4182e-07,9.1994e-07,3.0806e-09,7.4343e-07,2.9914e-07,6.7339e-07,8.4461e-07,9.3612e-07,2.6465e-09,7.4730e-07,2.9956e-07
P33,55.00,135.00,45.00,0.00,8.1445e-07,1.0125e-06,1.0857e-06,3.5860e-09,8.4128e-07,3.2663e-07,8.2938e-07,1.0164e-06,1.1043e-06,3.0479e-09,8.4575e-07,3.2706e-07
P33,30.00,0.00,0.00,0.00,1.1452e-06,1.5080e-06,1.6202e-06,3.2799e-09,1.1927e-06,4.4407e-07,1.1654e-06,1.5142e-06,1.6449e-06,2.2234e-09,1.1994e-06,4.4464e-07
P33,0.00,90.00,30.00,0.00,9.9196e-07,1.3064e-06,1.4036e-06,2.8340e-09,1.0328e-06,3.8458e-07,1.0095e-06,1.3119e-06,1.4250e-06,1.9185e-09,1.0387e-06,3.8507e-07
P33,0.00,45.00,55.00,0.00,6.2654e-07,8.1059e-07,8.7551e-07,2.1371e-09,6.6582e-07,2.5437e-07,6.3777e-07,8.1378e-07,8.8993e-07,1.6564e-09,6.6956e-07,2.5464e-07
P33,0.00,135.00,0.00,0.00,1.1596e-06,1.5329e-06,1.6440e-06,3.1754e-09,1.1915e-06,4.3749e-07,1.1799e-06,1.5394e-06,1.6686e-06,2.0519e-09,1.1983e-06,4.3801e-07
P33,0.00,0.00,45.00,0.00,7.9311e-07,1.0370e-06,1.1170e-06,2.4492e-09,8.3705e-07,3.1686e-07,8.0720e-07,1.0412e-06,1.1346e-06,1.7738e-09,8.4171e-07,3.1719e-07
P33,55.00,0.00,45.00,0.00,8.4034e-07,1.1188e-06,1.2414e-06,3.3266e-09,1.0331e-06,4.3176e-07,8.5536e-07,1.1221e-06,1.2622e-06,2.6716e-09,1.0382e-06,4.3236e-07
P33,60.00,135.00,55.00,0.00,6.8155e-07,8.2407e-07,8.8440e-07,3.7500e-09,6.9760e-07,2.7422e-07,6.9430e-07,8.2703e-07,9.0038e-07,3.3614e-09,7.0128e-07,2.7462e-07
P33,30.00,0.00,30.00,0.00,9.9075e-07,1.3178e-06,1.4270e-06,2.8824e-09,1.0804e-06,4.1466e-07,1.0082e-06,1.3230e-06,1.4490e-06,1.9765e-09,1.0863e-06,4.1524e-07
P33,45.00,45.00,55.00,0.00,6.6680e-07,8.7829e-07,9.6793e-07,2.6333e-09,7.9132e-07,3.2468e-07,6.7876e-07,8.8112e-07,9.8424e-07,2.1280e-09,7.9538e-07,3.2511e-07
P33,45.00,0.00,45.00,0.00,8.2643e-07,1.1025e-06,1.2121e-06,2.8794e-09,9.7781e-07,3.9893e-07,8.4111e-07,1.1062e-06,1.2317e-06,2.1896e-09,9.8277e-07,3.9945e-07
P33,45.00,180.00,45.00,0.00,8.1939e-07,1.0228e-06,1.0903e-06,3.2634e-09,8.2837e-07,3.1689e-07,8.3429e-07,1.0270e-06,1.1084e-06,2.6775e-09,8.3284e-07,3.1728e-07
P33,0.00,0.00,30.00,0.00,9.9196e-07,1.3064e-06,1.4036e-06,2.8340e-09,1.0328e-06,3.8458e-07,1.0095e-06,1.3119e-06,1.4250e-06,1.9185e-09,1.0387e-06,3.8507e-07
P33,60.00,0.00,60.00,0.00,6.6110e-07,8.8700e-07,1.0156e-06,3.5440e-09,9.2014e-07,4.0845e-07,6.7303e-07,8.8848e-07,1.0337e-06,3.0804e-09,9.2466e-07,4.0919e-07
P33,45.00,90.00,55.00,0.00,6.5196e-07,8.3697e-07,9.1031e-07,2.6656e-09,7.2187e-07,2.8664e-07,6.6377e-07,8.3997e-07,9.2583e-07,2.2040e-09,7.2569e-07,2.8701e-07
P33,30.00,180.00,45.00,0.00,8.0843e-07,1.0299e-06,1.1010e-06,2.8298e-09,8.2623e-07,3.1280e-07,8.2296e-07,1.0342e-06,1.1187e-06,2.1961e-09,8.3078e-07,3.1315e-07
P33,60.00,135.00,30.00,0.00,9.5924e-07,1.1994e-06,1.2903e-06,4.0777e-09,9.9390e-07,3.8118e-07,9.7680e-07,1.2039e-06,1.3127e-06,3.4519e-09,9.9932e-07,3.8179e-07
P33,0.00,45.00,45.00,0.00,7.9311e-07,1.0370e-06,1.1170e-06,2.4492e-09,8.3705e-07,3.1686e-07,8.0720e-07,1.0412e-06,1.1346e-06,1.7738e-09,8.4171e-07,3.1719e-07
P33,0.00,180.00,55.00,0.00,6.2654e-07,8.1059e-07,8.7551e-07,2.1371e-09,6.6582e-07,2.5437e-07,6.3777e-07,8.1378e-07,8.8993e-07,1.6564e-09,6.6956e-07,2.5464e-07
P33,30.00,180.00,30.00,0.00,9.9532e-07,1.2871e-06,1.3773e-06,3.1375e-09,1.0201e-06,3.8149e-07,1.0130e-06,1.2926e-06,1.3988e-06,2.2845e-09,1.0258e-06,3.8200e-07
P33,60.00,135.00,45.00,0.00,8.1403e-07,1.0003e-06,1.0739e-06,3.9346e-09,8.3778e-07,3.2608e-07,8.2909e-07,1.0041e-06,1.0928e-06,3.4358e-09,8.4224e-07,3.2653e-07
P33,55.00,45.00,55.00,0.00,6.8646e-07,9.0282e-07,1.0043e-06,3.0916e-09,8.4587e-07,3.5509e-07,6.9885e-07,9.0535e-07,1.0217e-06,2.6009e-09,8.5012e-07,3.5560e-07
P33,0.00,0.00,55.00,0.00,6.2654e-07,8.1059e-07,8.7551e-07,2.1371e-09,6.6582e-07,2.5437e-07,6.3777e-07,8.1378e-07,8.8993e-07,1.6564e-09,6.6956e-07,2.5464e-07
P33,60.00,90.00,55.00,0.00,6.6526e-07,8.4077e-07,9.2213e-07,3.4084e-09,7.5277e-07,3.0437e-07,6.7751e-07,8.4337e-07,9.3876e-07,2.9972e-09,7.5668e-07,3.0481e-07
P33,60.00,90.00,45.00,0.00,7.9953e-07,1.0175e-06,1.1108e-06,3.6191e-09,8.9034e-07,3.5488e-07,8.1414e-07,1.0209e-06,1.1303e-06,3.0955e-09,8.9501e-07,3.5538e-07
P33,30.00,135.00,45.00,0.00,8.0447e-07,1.0323e-06,1.1070e-06,2.7592e-09,8.3468e-07,3.1746e-07,8.1890e-07,1.0365e-06,1.1248e-06,2.1197e-09,8.3926e-07,3.1781e-07
P33,60.00,180.00,30.00,0.00,9.6790e-07,1.1975e-06,1.2822e-06,4.2147e-09,9.8103e-07,3.7409e-07,9.8568e-07,1.2022e-06,1.3044e-06,3.5949e-09,9.8639e-07,3.7469e-07
P33,30.00,45.00,30.00,0.00,9.8933e-07,1.3111e-06,1.4174e-06,2.9045e-09,1.0693e-06,4.0857e-07,1.0068e-06,1.3163e-06,1.4393e-06,2.0087e-09,1.0752e-06,4.0913e-07
P33,30.00,180.00,0.00,0.00,1.1452e-06,1.5080e-06,1.6202e-06,3.2799e-09,1.1927e-06,4.4407e-07,1.1654e-06,1.5142e-06,1.6449e-06,2.2234e-09,1.1994e-06,4.4464e-07
P33,0.00,180.00,0.00,0.00,1.1596e-06,1.5329e-06,1.6440e-06,3.1754e-09,1.1915e-06,4.3749e-07,1.1799e-06,1.5394e-06,1.6686e-06,2.0519e-09,1.1983e-06,4.3801e-07
P33,30.00,135.00,55.00,0.00,6.4356e-07,8.1441e-07,8.7429e-07,2.4672e-09,6.6739e-07,2.5581e-07,6.5522e-07,8.1767e-07,8.8891e-07,2.0058e-09,6.7107e-07,2.5611e-07
P33,30.00,135.00,60.00,0.00,5.5481e-07,6.9504e-07,7.4696e-07,2.3036e-09,5.7387e-07,2.2018e-07,5.6494e-07,6.9776e-07,7.5983e-07,1.9351e-09,5.7707e-07,2.2052e-07
P33,30.00,0.00,45.00,0.00,8.0641e-07,1.0717e-06,1.1675e-06,2.5451e-09,9.0843e-07,3.5805e-07,8.2070e-07,1.0757e-06,1.1860e-06,1.8477e-09,9.1323e-07,3.5847e-07
P33,0.00,90.00,45.00,0.00,7.9311e-07,1.0370e-06,1.1170e-06,2.4492e-09,8.3705e-07,3.1686e-07,8.0720e-07,1.0412e-06,1.1346e-06,1.7738e-09,8.4171e-07,3.1719e-07
P33,60.00,180.00,45.00,0.00,8.2842e-07,1.0003e-06,1.0652e-06,4.1467e-09,8.2237e-07,3.1760e-07,8.4384e-07,1.0042e-06,1.0840e-06,3.6535e-09,8.2677e-07,3.1804e-07
P33,30.00,180.00,55.00,0.00,6.4777e-07,8.1205e-07,8.6819e-07,2.5424e-09,6.5886e-07,2.5113e-07,6.5954e-07,8.1538e-07,8.8272e-07,2.0861e-09,6.6250e-07,2.5142e-07
P33,55.00,45.00,45.00,0.00,8.2056e-07,1.0803e-06,1.1913e-06,3.2688e-09,9.7501e-07,3.9993e-07,8.3529e-07,1.0838e-06,1.2114e-06,2.6513e-09,9.7996e-07,4.0048e-07
P33,30.00,90.00,55.00,0.00,6.3875e-07,8.2451e-07,8.9307e-07,2.3366e-09,6.9224e-07,2.6946e-07,6.5024e-07,8.2765e-07,9.0795e-07,1.8593e-09,6.9601e-07,2.6978e-07
P33,60.00,135.00,0.00,0.00,1.0681e-06,1.3681e-06,1.4828e-06,4.0325e-09,1.1401e-06,4.3605e-07,1.0874e-06,1.3732e-06,1.5082e-06,3.2873e-09,1.1464e-06,4.3671e-07
P33,60.00,0.00,45.00,0.00,8.4495e-07,1.1203e-06,1.2511e-06,3.6823e-09,1.0600e-06,4.4774e-07,8.6014e-07,1.1233e-06,1.2726e-06,3.0627e-09,1.0652e-06,4.4838e-07
P33,45.00,0.00,55.00,0.00,6.8307e-07,9.0981e-07,1.0089e-06,2.6809e-09,8.3863e-07,3.5060e-07,6.9528e-07,9.1256e-07,1.0257e-06,2.1446e-09,8.4284e-07,3.5108e-07
P33,30.00,0.00,55.00,0.00,6.4911e-07,8.5777e-07,9.3978e-07,2.2833e-09,7.4797e-07,3.0006e-07,6.6069e-07,8.6076e-07,9.5527e-07,1.7668e-09,7.5192e-07,3.0042e-07
P33,30.00,90.00,45.00,0.00,7.9988e-07,1.0429e-06,1.1262e-06,2.6291e-09,8.5929e-07,3.3101e-07,8.1414e-07,1.0470e-06,1.1442e-06,1.9710e-09,8.6395e-07,3.3138e-07
P33,0.00,90.00,60.00,0.00,5.3608e-07,6.8774e-07,7.4433e-07,1.9718e-09,5.7050e-07,2.1832e-07,5.4576e-07,6.9038e-07,7.5699e-07,1.5915e-09,5.7374e-07,2.1863e-07
P33,55.00,90.00,45.00,0.00,8.0283e-07,1.0301e-06,1.1209e-06,3.3119e-09,8.8979e-07,3.5325e-07,8.1738e-07,1.0337e-06,1.1400e-06,2.7473e-09,8.9445e-07,3.5372e-07
P33,60.00,45.00,60.00,0.00,6.2049e-07,8.1092e-07,9.1357e-07,3.3628e-09,7.9599e-07,3.4075e-07,6.3181e-07,8.1269e-07,9.3013e-07,2.9580e-09,8.0002e-07,3.4136e-07
P33,60.00,45.00,45.00,0.00,8.2087e-07,1.0746e-06,1.1910e-06,3.5961e-09,9.8879e-07,4.0873e-07,8.3570e-07,1.0777e-06,1.2117e-06,3.0178e-09,9.9382e-07,4.0931e-07
P33,60.00,180.00,60.00,0.00,6.2255e-07,7.2589e-07,7.6985e-07,3.8858e-09,6.0168e-07,2.3492e-07,6.3442e-07,7.2856e-07,7.8400e-07,3.5614e-09,6.0488e-07,2.3535e-07
P33,30.00,135.00,0.00,0.00,1.1452e-06,1.5080e-06,1.6202e-06,3.2799e-09,1.1927e-06,4.4407e-07,1.1654e-06,1.5142e-06,1.6449e-06,2.2234e-09,1.1994e-06,4.4464e-07
P33,30.00,45.00,60.00,0.00,5.5526e-07,7.2403e-07,7.9315e-07,2.1350e-09,6.3261e-07,2.5235e-07,5.6526e-07,7.2652e-07,8.0668e-07,1.7310e-09,6.3602e-07,2.5274e-07
P33,0.00,0.00,60.00,0.00,5.3608e-07,6.8774e-07,7.4433e-07,1.9718e-09,5.7050e-07,2.1832e-07,5.4576e-07,6.9038e-07,7.5699e-07,1.5915e-09,5.7374e-07,2.1863e-07
P33,0.00,135.00,30.00,0.00,9.9196e-07,1.3064e-06,1.4036e-06,2.8340e-09,1.0328e-06,3.8458e-07,1.0095e-06,1.3119e-06,1.4250e-06,1.9185e-09,1.0387e-06,3.8507e-07
P33,0.00,90.00,55.00,0.00,6.2654e-07,8.1059e-07,8.7551e-07,2.1371e-09,6.6582e-07,2.5437e-07,6.3777e-07,8.1378e-07,8.8993e-07,1.6564e-09,6.6956e-07,2.5464e-07
P33,30.00,180.00,60.00,0.00,5.5944e-07,6.9369e-07,7.4207e-07,2.3791e-09,5.6632e-07,2.1604e-07,5.6970e-07,6.9647e-07,7.5486e-07,2.0144e-09,5.6949e-07,2.1636e-07
P33,60.00,45.00,30.00,0.00,9.5745e-07,1.2470e-06,1.3681e-06,3.7653e-09,1.0943e-06,4.3618e-07,9.7472e-07,1.2511e-06,1.3916e-06,3.0818e-09,1.1000e-06,4.3690e-07
P33,60.00,180.00,0.00,0.00,1.0681e-06,1.3681e-06,1.4828e-06,4.0325e-09,1.1401e-06,4.3605e-07,1.0874e-06,1.3732e-06,1.5082e-06,3.2873e-09,1.1464e-06,4.3671e-07
P33,0.00,180.00,45.00,0.00,7.9311e-07,1.0370e-06,1.1170e-06,2.4492e-09,8.3705e-07,3.1686e-07,8.0720e-07,1.0412e-06,1.1346e-06,1.7738e-09,8.4171e-07,3.1719e-07
P33,60.00,180.00,55.00,0.00,6.9861e-07,8.2550e-07,8.7632e-07,3.9980e-09,6.8215e-07,2.6575e-07,7.1180e-07,8.2864e-07,8.9213e-07,3.6136e-09,6.8577e-07,2.6615e-07
P33,30.00,135.00,30.00,0.00,9.9297e-07,1.2901e-06,1.3831e-06,3.0856e-09,1.0273e-06,3.8545e-07,1.0106e-06,1.2955e-06,1.4046e-06,2.2265e-09,1.0330e-06,3.8597e-07
P33,30.00,45.00,45.00,0.00,8.0272e-07,1.0612e-06,1.1532e-06,2.5571e-09,8.9180e-07,3.4890e-07,8.1697e-07,1.0652e-06,1.1715e-06,1.8732e-09,8.9655e-07,3.4930e-07
P33,30.00,90.00,60.00,0.00,5.4991e-07,7.0406e-07,7.6430e-07,2.1779e-09,5.9735e-07,2.3305e-07,5.5988e-07,7.0666e-07,7.7743e-07,1.7960e-09,6.0064e-07,2.3340e-07
P33,60.00,90.00,60.00,0.00,5.8771e-07,7.3839e-07,8.1255e-07,3.2829e-09,6.6961e-07,2.7197e-07,5.9860e-07,7.4052e-07,8.2750e-07,2.9360e-09,6.7311e-07,2.7246e-07
P33,45.00,180.00,55.00,0.00,6.7010e-07,8.2101e-07,8.7400e-07,3.0248e-09,6.7039e-07,2.5839e-07,6.8244e-07,8.2435e-07,8.8896e-07,2.5908e-09,6.7401e-07,2.5873e-07
P33,55.00,0.00,55.00,0.00,7.1426e-07,9.5469e-07,1.0723e-06,3.1985e-09,9.2655e-07,3.9930e-07,7.2707e-07,9.5707e-07,1.0907e-06,2.6615e-09,9.3109e-07,3.9988e-07
P33,45.00,135.00,45.00,0.00,8.1204e-07,1.0260e-06,1.0995e-06,3.1377e-09,8.4130e-07,3.2397e-07,8.2675e-07,1.0302e-06,1.1177e-06,2.5441e-09,8.4582e-07,3.2437e-07
P33,60.00,0.00,30.00,0.00,9.6707e-07,1.2685e-06,1.3972e-06,3.7769e-09,1.1290e-06,4.5524e-07,9.8446e-07,1.2726e-06,1.4211e-06,3.0716e-09,1.1349e-06,4.5600e-07
P33,0.00,90.00,0.00,0.00,1.1596e-06,1.5329e-06,1.6440e-06,3.1754e-09,1.1915e-06,4.3749e-07,1.1799e-06,1.5394e-06,1.6686e-06,2.0519e-09,1.1983e-06,4.3801e-07
P33,45.00,135.00,55.00,0.00,6.6087e-07,8.2224e-07,8.8138e-07,2.8833e-09,6.8231e-07,2.6494e-07,6.7297e-07,8.2546e-07,8.9647e-07,2.4437e-09,6.8598e-07,2.6529e-07
P33,30.00,45.00,55.00,0.00,6.4367e-07,8.4506e-07,9.2276e-07,2.2822e-09,7.2809e-07,2.8913e-07,6.5518e-07,8.4809e-07,9.3804e-07,1.7800e-09,7.3197e-07,2.8948e-07
P33,0.00,135.00,60.00,0.00,5.3608e-07,6.8774e-07,7.4433e-07,1.9718e-09,5.7050e-07,2.1832e-07,5.4576e-07,6.9038e-07,7.5699e-07,1.5915e-09,5.7374e-07,2.1863e-07
P33,0.00,135.00,55.00,0.00,6.2654e-07,8.1059e-07,8.7551e-07,2.1371e-09,6.6582e-07,2.5437e-07,6.3777e-07,8.1378e-07,8.8993e-07,1.6564e-09,6.6956e-07,2.5464e-07
P33,60.00,0.00,0.00,0.00,1.0681e-06,1.3681e-06,1.4828e-06,4.0325e-09,1.1401e-06,4.3605e-07,1.0874e-06,1.3732e-06,1.5082e-06,3.2873e-09,1.1464e-06,4.3671e-07
P33,60.00,90.00,30.00,0.00,9.4941e-07,1.2138e-06,1.3194e-06,3.8477e-09,1.0340e-06,4.0317e-07,9.6665e-07,1.2181e-06,1.3422e-06,3.2004e-09,1.0396e-06,4.0382e-07
P33,60.00,135.00,60.00,0.00,6.0460e-07,7.2340e-07,7.7685e-07,3.6265e-09,6.1618e-07,2.4285e-07,6.1602e-07,7.2589e-07,7.9116e-07,3.2990e-09,6.1945e-07,2.4329e-07
P33,45.00,90.00,45.00,0.00,8.0424e-07,1.0420e-06,1.1293e-06,2.9287e-09,8.8041e-07,3.4545e-07,8.1868e-07,1.0459e-06,1.1478e-06,2.3095e-09,8.8507e-07,3.4588e-07
P33,0.00,135.00,45.00,0.00,7.9311e-07,1.0370e-06,1.1170e-06,2.4492e-09,8.3705e-07,3.1686e-07,8.0720e-07,1.0412e-06,1.1346e-06,1.7738e-09,8.4171e-07,3.1719e-07
P33,0.00,45.00,30.00,0.00,9.9196e-07,1.3064e-06,1.4036e-06,2.8340e-09,1.0328e-06,3.8458e-07,1.0095e-06,1.3119e-06,1.4250e-06,1.9185e-09,1.0387e-06,3.8507e-07
P33,45.00,45.00,45.00,0.00,8.1492e-07,1.0782e-06,1.1803e-06,2.8617e-09,9.4123e-07,3.7883e-07,8.2945e-07,1.0820e-06,1.1995e-06,2.1990e-09,9.4607e-07,3.7931e-07
P33,0.00,180.00,60.00,0.00,5.3608e-07,6.8774e-07,7.4433e-07,1.9718e-09,5.7050e-07,2.1832e-07,5.4576e-07,6.9038e-07,7.5699e-07,1.5915e-09,5.7374e-07,2.1863e-07
P33,0.00,45.00,0.00,0.00,1.1596e-06,1.5329e-06,1.6440e-06,3.1754e-09,1.1915e-06,4.3749e-07,1.1799e-06,1.5394e-06,1.6686e-06,2.0519e-09,1.1983e-06,4.3801e-07
P33,0.00,0.00,0.00,0.00,1.1596e-06,1.5329e-06,1.6440e-06,3.1754e-09,1.1915e-06,4.3749e-07,1.1799e-06,1.5394e-06,1.6686e-06,2.0519e-09,1.1983e-06,4.3801e-07
P33,30.00,0.00,60.00,0.00,5.6111e-07,7.3686e-07,8.1031e-07,2.1431e-09,6.5293e-07,2.6348e-07,5.7119e-07,7.3931e-07,8.2408e-07,1.7258e-09,6.5641e-07,2.6389e-07
P33,55.00,180.00,55.00,0.00,6.8781e-07,8.2415e-07,8.7522e-07,3.5776e-09,6.7795e-07,2.6332e-07,7.0066e-07,8.2740e-07,8.9066e-07,3.1727e-09,6.8156e-07,2.6369e-07
P33,30.00,45.00,0.00,0.00,1.1452e-06,1.5080e-06,1.6202e-06,3.2799e-09,1.1927e-06,4.4407e-07,1.1654e-06,1.5142e-06,1.6449e-06,2.2234e-09,1.1994e-06,4.4464e-07
P33,60.00,90.00,0.00,0.00,1.0681e-06,1.3681e-06,1.4828e-06,4.0325e-09,1.1401e-06,4.3605e-07,1.0874e-06,1.3732e-06,1.5082e-06,3.2873e-09,1.1464e-06,4.3671e-07
P33,30.00,90.00,0.00,0.00,1.1452e-06,1.5080e-06,1.6202e-06,3.2799e-09,1.1927e-06,4.4407e-07,1.1654e-06,1.5142e-06,1.6449e-06,2.2234e-09,1.1994e-06,4.4464e-07
P34,60.00,180.00,30.00,0.00,9.6996e-07,1.2098e-06,1.2654e-06,3.2191e-09,9.6549e-07,3.5701e-07,9.8752e-07,1.2164e-06,1.2892e-06,2.6838e-09,9.7081e-07,3.5757e-07
P34,0.00,45.00,30.00,0.00,9.9142e-07,1.3063e-06,1.3762e-06,2.1986e-09,1.0242e-06,3.7258e-07,1.0088e-06,1.3135e-06,1.4003e-06,1.4518e-09,1.0300e-06,3.7307e-07
P34,55.00,135.00,55.00,0.00,6.7608e-07,8.3569e-07,8.7491e-07,2.5694e-09,6.8065e-07,2.5878e-07,6.8840e-07,8.4013e-07,8.9128e-07,2.2044e-09,6.8428e-07,2.5913e-07
P34,45.00,45.00,55.00,0.00,6.6737e-07,8.8607e-07,9.5675e-07,2.0144e-09,7.8943e-07,3.2012e-07,6.7916e-07,8.9019e-07,9.7394e-07,1.5597e-09,7.9353e-07,3.2053e-07
P34,60.00,135.00,55.00,0.00,6.8350e-07,8.3648e-07,8.7556e-07,2.8463e-09,6.8371e-07,2.6037e-07,6.9604e-07,8.4084e-07,8.9220e-07,2.4978e-09,6.8734e-07,2.6074e-07
P34,0.00,45.00,45.00,0.00,7.9317e-07,1.0396e-06,1.0977e-06,1.8935e-09,8.2943e-07,3.0688e-07,8.0715e-07,1.0453e-06,1.1171e-06,1.3283e-09,8.3409e-07,3.0720e-07
P34,45.00,180.00,45.00,0.00,8.2091e-07,1.0308e-06,1.0752e-06,2.5169e-09,8.1657e-07,3.0341e-07,8.3566e-07,1.0365e-06,1.0947e-06,2.0154e-09,8.2101e-07,3.0378e-07
P34,0.00,135.00,55.00,0.00,6.2694e-07,8.1500e-07,8.6207e-07,1.6417e-09,6.5881e-07,2.4596e-07,6.3805e-07,8.1937e-07,8.7770e-07,1.2296e-09,6.6254e-07,2.4622e-07
P34,0.00,90.00,45.00,0.00,7.9317e-07,1.0396e-06,1.0977e-06,1.8935e-09,8.2943e-07,3.0688e-07,8.0715e-07,1.0453e-06,1.1171e-06,1.3283e-09,8.3409e-07,3.0720e-07
P34,0.00,135.00,45.00,0.00,7.9317e-07,1.0396e-06,1.0977e-06,1.8935e-09,8.2943e-07,3.0688e-07,8.0715e-07,1.0453e-06,1.1171e-06,1.3283e-09,8.3409e-07,3.0720e-07
P34,55.00,180.00,45.00,0.00,8.2815e-07,1.0221e-06,1.0636e-06,2.8872e-09,8.1266e-07,3.0352e-07,8.4318e-07,1.0277e-06,1.0832e-06,2.4247e-09,8.1703e-07,3.0392e-07
P34,45.00,180.00,55.00,0.00,6.7167e-07,8.2968e-07,8.6336e-07,2.3232e-09,6.5892e-07,2.4627e-07,6.8386e-07,8.3429e-07,8.7927e-07,1.9441e-09,6.6250e-07,2.4658e-07
P34,0.00,0.00,30.00,0.00,9.9142e-07,1.3063e-06,1.3762e-06,2.1986e-09,1.0242e-06,3.7258e-07,1.0088e-06,1.3135e-06,1.4003e-06,1.4518e-09,1.0300e-06,3.7307e-07
P34,55.00,90.00,55.00,0.00,6.6254e-07,8.5215e-07,9.1028e-07,2.3329e-09,7.3537e-07,2.8975e-07,6.7443e-07,8.5628e-07,9.2720e-07,1.9424e-09,7.3924e-07,2.9014e-07
P34,60.00,135.00,30.00,0.00,9.6110e-07,1.2114e-06,1.2734e-06,3.1070e-09,9.7943e-07,3.6493e-07,9.7843e-07,1.2179e-06,1.2973e-06,2.5653e-09,9.8481e-07,3.6551e-07
P34,0.00,180.00,55.00,0.00,6.2694e-07,8.1500e-07,8.6207e-07,1.6417e-09,6.5881e-07,2.4596e-07,6.3805e-07,8.1937e-07,8.7770e-07,1.2296e-09,6.6254e-07,2.4622e-07
P34,55.00,45.00,55.00,0.00,6.8749e-07,9.1349e-07,9.9496e-07,2.3549e-09,8.4658e-07,3.5243e-07,6.9967e-07,9.1740e-07,1.0131e-06,1.9042e-09,8.5090e-07,3.5289e-07
P34,0.00,90.00,60.00,0.00,5.3660e-07,6.9286e-07,7.3376e-07,1.5069e-09,5.6378e-07,2.1075e-07,5.4616e-07,6.9654e-07,7.4733e-07,1.1761e-09,5.6701e-07,2.1104e-07
P34,45.00,135.00,45.00,0.00,8.1333e-07,1.0337e-06,1.0843e-06,2.4140e-09,8.3043e-07,3.1125e-07,8.2789e-07,1.0394e-06,1.1039e-06,1.9044e-09,8.3493e-07,3.1163e-07
P34,30.00,135.00,55.00,0.00,6.4448e-07,8.2060e-07,8.6212e-07,1.8953e-09,6.5855e-07,2.4581e-07,6.5601e-07,8.2507e-07,8.7784e-07,1.4970e-09,6.6221e-07,2.4609e-07
P34,60.00,0.00,45.00,0.00,8.4617e-07,1.1330e-06,1.2392e-06,2.8129e-09,1.0646e-06,4.4716e-07,8.6111e-07,1.1377e-06,1.2617e-06,2.2452e-09,1.0700e-06,4.4776e-07
P34,30.00,0.00,55.00,0.00,6.4932e-07,8.6322e-07,9.2701e-07,1.7540e-09,7.4500e-07,2.9477e-07,6.6075e-07,8.6744e-07,9.4356e-07,1.2981e-09,7.4897e-07,2.9512e-07
