Profile,VZA,VAA,SZA,SAA,fy4a_ch07_Radiance,fy4a_ch09_Radiance,fy4a_ch10_Radiance,fy4a_ch11_Radiance,fy4a_ch12_Radiance,fy4a_ch13_Radiance,fy4a_ch14_Radiance,fy4b_ch07_Radiance,fy4b_ch09_Radiance,fy4b_ch10_Radiance,fy4b_ch12_Radiance,fy4b_ch13_Radiance,fy4b_ch14_Radiance,fy4b_ch15_Radiance
P33,60.00,0.00,0.00,0.00,5.5231e-08,2.5865e-07,8.1220e-07,3.7045e-06,8.4354e-06,8.4232e-06,6.5266e-06,5.3554e-08,2.3676e-07,6.0331e-07,3.7453e-06,7.0946e-06,8.3405e-06,7.4961e-06
P33,60.00,90.00,30.00,0.00,5.5221e-08,2.5865e-07,8.1220e-07,3.7045e-06,8.4354e-06,8.4231e-06,6.5266e-06,5.3561e-08,2.3676e-07,6.0331e-07,3.7453e-06,7.0946e-06,8.3404e-06,7.4961e-06
P33,60.00,135.00,60.00,0.00,3.6975e-08,2.5865e-07,8.1220e-07,3.7040e-06,8.4354e-06,8.4231e-06,6.5266e-06,3.6145e-08,2.3676e-07,6.0331e-07,3.7447e-06,7.0945e-06,8.3404e-06,7.4961e-06
P33,0.00,45.00,30.00,0.00,4.6386e-08,3.0682e-07,9.6133e-07,3.9425e-06,8.6688e-06,8.6561e-06,7.4180e-06,4.5129e-08,2.8093e-07,7.1334e-07,3.9633e-06,7.2771e-06,8.5586e-06,8.2139e-06
P33,0.00,180.00,60.00,0.00,3.7387e-08,3.0682e-07,9.6133e-07,3.9424e-06,8.6688e-06,8.6561e-06,7.4180e-06,3.6654e-08,2.8093e-07,7.1334e-07,3.9633e-06,7.2771e-06,8.5586e-06,8.2139e-06
P33,0.00,45.00,0.00,0.00,4.8285e-08,3.0682e-07,9.6133e-07,3.9425e-06,8.6688e-06,8.6561e-06,7.4180e-06,4.6926e-08,2.8093e-07,7.1334e-07,3.9634e-06,7.2770e-06,8.5586e-06,8.2140e-06
P33,0.00,0.00,0.00,0.00,4.8285e-08,3.0682e-07,9.6133e-07,3.9425e-06,8.6688e-06,8.6561e-06,7.4180e-06,4.6926e-08,2.8093e-07,7.1334e-07,3.9634e-06,7.2770e-06,8.5586e-06,8.2140e-06
P33,30.00,0.00,60.00,0.00,5.1068e-08,2.9609e-07,9.2940e-07,3.9006e-06,8.6275e-06,8.6148e-06,7.2430e-06,4.9785e-08,2.7104e-07,6.8942e-07,3.9256e-06,7.2448e-06,8.5199e-06,8.0778e-06
P33,30.00,45.00,0.00,0.00,5.0445e-08,2.9609e-07,9.2940e-07,3.9002e-06,8.6274e-06,8.6148e-06,7.2430e-06,4.8962e-08,2.7104e-07,6.8942e-07,3.9251e-06,7.2448e-06,8.5199e-06,8.0777e-06
P33,60.00,90.00,0.00,0.00,5.5231e-08,2.5865e-07,8.1220e-07,3.7045e-06,8.4354e-06,8.4232e-06,6.5266e-06,5.3554e-08,2.3676e-07,6.0331e-07,3.7453e-06,7.0946e-06,8.3405e-06,7.4961e-06
P33,30.00,90.00,0.00,0.00,5.0445e-08,2.9609e-07,9.2940e-07,3.9002e-06,8.6274e-06,8.6148e-06,7.2430e-06,4.8962e-08,2.7104e-07,6.8942e-07,3.9251e-06,7.2448e-06,8.5199e-06,8.0777e-06
P34,60.00,180.00,30.00,0.00,5.2621e-08,2.5856e-07,8.6031e-07,4.5309e-06,9.6323e-06,9.6200e-06,7.2258e-06,5.1590e-08,2.3465e-07,6.2236e-07,4.5748e-06,8.2908e-06,9.5461e-06,8.3912e-06
P34,0.00,45.00,30.00,0.00,5.5833e-08,3.1607e-07,1.0503e-06,4.8457e-06,9.9823e-06,9.9694e-06,8.2769e-06,5.4798e-08,2.8706e-07,7.5630e-07,4.8679e-06,8.5744e-06,9.8789e-06,9.2514e-06
P34,0.00,0.00,30.00,0.00,5.5833e-08,3.1607e-07,1.0503e-06,4.8457e-06,9.9823e-06,9.9694e-06,8.2769e-06,5.4798e-08,2.8706e-07,7.5630e-07,4.8679e-06,8.5744e-06,9.8789e-06,9.2514e-06
P34,60.00,135.00,30.00,0.00,5.4902e-08,2.5856e-07,8.6031e-07,4.5310e-06,9.6323e-06,9.6200e-06,7.2258e-06,5.3781e-08,2.3465e-07,6.2236e-07,4.5748e-06,8.2908e-06,9.5461e-06,8.3912e-06
P34,0.00,90.00,60.00,0.00,4.7140e-08,3.1606e-07,1.0503e-06,4.8456e-06,9.9823e-06,9.9694e-06,8.2769e-06,4.6593e-08,2.8706e-07,7.5630e-07,4.8678e-06,8.5744e-06,9.8789e-06,9.2514e-06
P34,0.00,135.00,60.00,0.00,4.7140e-08,3.1606e-07,1.0503e-06,4.8456e-06,9.9823e-06,9.9694e-06,8.2769e-06,4.6593e-08,2.8706e-07,7.5630e-07,4.8678e-06,8.5744e-06,9.8789e-06,9.2514e-06
P34,30.00,180.00,30.00,0.00,5.4016e-08,3.0319e-07,1.0089e-06,4.7869e-06,9.9169e-06,9.9042e-06,8.0690e-06,5.3017e-08,2.7529e-07,7.2641e-07,4.8134e-06,8.5219e-06,9.8167e-06,9.0851e-06
P34,60.00,135.00,60.00,0.00,4.4667e-08,2.5856e-07,8.6031e-07,4.5307e-06,9.6323e-06,9.6200e-06,7.2258e-06,4.4031e-08,2.3465e-07,6.2236e-07,4.5746e-06,8.2908e-06,9.5461e-06,8.3912e-06
P34,30.00,0.00,0.00,0.00,5.9319e-08,3.0319e-07,1.0089e-06,4.7872e-06,9.9170e-06,9.9042e-06,8.0690e-06,5.8075e-08,2.7529e-07,7.2641e-07,4.8137e-06,8.5219e-06,9.8167e-06,9.0851e-06
P34,30.00,180.00,60.00,0.00,4.3700e-08,3.0318e-07,1.0089e-06,4.7869e-06,9.9170e-06,9.9042e-06,8.0690e-06,4.3246e-08,2.7529e-07,7.2641e-07,4.8134e-06,8.5219e-06,9.8167e-06,9.0851e-06
P34,30.00,0.00,30.00,0.00,6.3611e-08,3.0319e-07,1.0089e-06,4.7875e-06,9.9170e-06,9.9042e-06,8.0690e-06,6.2242e-08,2.7529e-07,7.2641e-07,4.8140e-06,8.5220e-06,9.8167e-06,9.0851e-06
P34,30.00,180.00,0.00,0.00,5.9319e-08,3.0319e-07,1.0089e-06,4.7872e-06,9.9170e-06,9.9042e-06,8.0690e-06,5.8075e-08,2.7529e-07,7.2641e-07,4.8137e-06,8.5219e-06,9.8167e-06,9.0851e-06
P34,30.00,135.00,0.00,0.00,5.9319e-08,3.0319e-07,1.0089e-06,4.7872e-06,9.9170e-06,9.9042e-06,8.0690e-06,5.8075e-08,2.7529e-07,7.2641e-07,4.8137e-06,8.5219e-06,9.8167e-06,9.0851e-06
P34,60.00,180.00,0.00,0.00,6.2219e-08,2.5856e-07,8.6031e-07,4.5312e-06,9.6324e-06,9.6200e-06,7.2258e-06,6.0804e-08,2.3465e-07,6.2236e-07,4.5752e-06,8.2908e-06,9.5461e-06,8.3912e-06
P34,0.00,135.00,0.00,0.00,5.7685e-08,3.1607e-07,1.0503e-06,4.8457e-06,9.9823e-06,9.9694e-06,8.2769e-06,5.6553e-08,2.8706e-07,7.5630e-07,4.8679e-06,8.5744e-06,9.8789e-06,9.2514e-06
P34,60.00,45.00,0.00,0.00,6.2219e-08,2.5856e-07,8.6031e-07,4.5312e-06,9.6324e-06,9.6200e-06,7.2258e-06,6.0804e-08,2.3465e-07,6.2236e-07,4.5752e-06,8.2908e-06,9.5461e-06,8.3912e-06
P34,30.00,90.00,60.00,0.00,4.9275e-08,3.0318e-07,1.0089e-06,4.7871e-06,9.9170e-06,9.9042e-06,8.0690e-06,4.8604e-08,2.7529e-07,7.2641e-07,4.8136e-06,8.5219e-06,9.8167e-06,9.0851e-06
P34,0.00,45.00,0.00,0.00,5.7685e-08,3.1607e-07,1.0503e-06,4.8457e-06,9.9823e-06,9.9694e-06,8.2769e-06,5.6553e-08,2.8706e-07,7.5630e-07,4.8679e-06,8.5744e-06,9.8789e-06,9.2514e-06
P34,30.00,135.00,60.00,0.00,4.5032e-08,3.0318e-07,1.0089e-06,4.7870e-06,9.9170e-06,9.9042e-06,8.0690e-06,4.4524e-08,2.7529e-07,7.2641e-07,4.8134e-06,8.5219e-06,9.8167e-06,9.0851e-06
P34,60.00,90.00,30.00,0.00,6.2167e-08,2.5856e-07,8.6031e-07,4.5312e-06,9.6324e-06,9.6200e-06,7.2258e-06,6.0770e-08,2.3465e-07,6.2236e-07,4.5751e-06,8.2908e-06,9.5461e-06,8.3912e-06
P34,0.00,0.00,60.00,0.00,4.7140e-08,3.1606e-07,1.0503e-06,4.8456e-06,9.9823e-06,9.9694e-06,8.2769e-06,4.6593e-08,2.8706e-07,7.5630e-07,4.8678e-06,8.5744e-06,9.8789e-06,9.2514e-06
P34,60.00,0.00,30.00,0.00,8.0205e-08,2.5857e-07,8.6031e-07,4.5320e-06,9.6324e-06,9.6201e-06,7.2258e-06,7.8168e-08,2.3465e-07,6.2236e-07,4.5760e-06,8.2909e-06,9.5462e-06,8.3912e-06
P34,60.00,0.00,0.00,0.00,6.2219e-08,2.5856e-07,8.6031e-07,4.5312e-06,9.6324e-06,9.6200e-06,7.2258e-06,6.0804e-08,2.3465e-07,6.2236e-07,4.5752e-06,8.2908e-06,9.5461e-06,8.3912e-06
P34,0.00,0.00,0.00,0.00,5.7685e-08,3.1607e-07,1.0503e-06,4.8457e-06,9.9823e-06,9.9694e-06,8.2769e-06,5.6553e-08,2.8706e-07,7.5630e-07,4.8679e-06,8.5744e-06,9.8789e-06,9.2514e-06
P34,60.00,45.00,60.00,0.00,8.1965e-08,2.5857e-07,8.6031e-07,4.5323e-06,9.6324e-06,9.6201e-06,7.2258e-06,8.0026e-08,2.3465e-07,6.2236e-07,4.5764e-06,8.2910e-06,9.5462e-06,8.3912e-06
P34,0.00,180.00,0.00,0.00,5.7685e-08,3.1607e-07,1.0503e-06,4.8457e-06,9.9823e-06,9.9694e-06,8.2769e-06,5.6553e-08,2.8706e-07,7.5630e-07,4.8679e-06,8.5744e-06,9.8789e-06,9.2514e-06
P34,60.00,90.00,0.00,0.00,6.2219e-08,2.5856e-07,8.6031e-07,4.5312e-06,9.6324e-06,9.6200e-06,7.2258e-06,6.0804e-08,2.3465e-07,6.2236e-07,4.5752e-06,8.2908e-06,9.5461e-06,8.3912e-06
P34,60.00,90.00,60.00,0.00,5.5257e-08,2.5856e-07,8.6031e-07,4.5311e-06,9.6324e-06,9.6200e-06,7.2258e-06,5.4226e-08,2.3465e-07,6.2236e-07,4.5751e-06,8.2908e-06,9.5461e-06,8.3912e-06
P34,0.00,45.00,60.00,0.00,4.7140e-08,3.1606e-07,1.0503e-06,4.8456e-06,9.9823e-06,9.9694e-06,8.2769e-06,4.6593e-08,2.8706e-07,7.5630e-07,4.8678e-06,8.5744e-06,9.8789e-06,9.2514e-06
P34,30.00,0.00,60.00,0.00,5.9809e-08,3.0319e-07,1.0089e-06,4.7876e-06,9.9170e-06,9.9042e-06,8.0690e-06,5.8760e-08,2.7529e-07,7.2641e-07,4.8141e-06,8.5220e-06,9.8167e-06,9.0851e-06
P34,30.00,45.00,30.00,0.00,6.1804e-08,3.0319e-07,1.0089e-06,4.7874e-06,9.9170e-06,9.9042e-06,8.0690e-06,6.0502e-08,2.7529e-07,7.2641e-07,4.8139e-06,8.5220e-06,9.8167e-06,9.0851e-06
P34,30.00,45.00,60.00,0.00,5.5885e-08,3.0319e-07,1.0089e-06,4.7874e-06,9.9170e-06,9.9042e-06,8.0690e-06,5.4974e-08,2.7529e-07,7.2641e-07,4.8139e-06,8.5220e-06,9.8167e-06,9.0851e-06
P34,30.00,90.00,0.00,0.00,5.9319e-08,3.0319e-07,1.0089e-06,4.7872e-06,9.9170e-06,9.9042e-06,8.0690e-06,5.8075e-08,2.7529e-07,7.2641e-07,4.8137e-06,8.5219e-06,9.8167e-06,9.0851e-06
P34,0.00,180.00,30.00,0.00,5.5833e-08,3.1607e-07,1.0503e-06,4.8457e-06,9.9823e-06,9.9694e-06,8.2769e-06,5.4798e-08,2.8706e-07,7.5630e-07,4.8679e-06,8.5744e-06,9.8789e-06,9.2514e-06
P34,30.00,90.00,30.00,0.00,5.8156e-08,3.0319e-07,1.0089e-06,4.7872e-06,9.9170e-06,9.9042e-06,8.0690e-06,5.6998e-08,2.7529e-07,7.2641e-07,4.8137e-06,8.5219e-06,9.8167e-06,9.0851e-06
P34,60.00,45.00,30.00,0.00,7.3485e-08,2.5856e-07,8.6031e-07,4.5318e-06,9.6324e-06,9.6201e-06,7.2258e-06,7.1683e-08,2.3465e-07,6.2236e-07,4.5757e-06,8.2909e-06,9.5462e-06,8.3912e-06
P34,60.00,180.00,60.00,0.00,4.1885e-08,2.5855e-07,8.6031e-07,4.5305e-06,9.6323e-06,9.6200e-06,7.2258e-06,4.1347e-08,2.3465e-07,6.2236e-07,4.5744e-06,8.2907e-06,9.5461e-06,8.3912e-06
P34,0.00,90.00,30.00,0.00,5.5833e-08,3.1607e-07,1.0503e-06,4.8457e-06,9.9823e-06,9.9694e-06,8.2769e-06,5.4798e-08,2.8706e-07,7.5630e-07,4.8679e-06,8.5744e-06,9.8789e-06,9.2514e-06
P34,30.00,45.00,0.00,0.00,5.9319e-08,3.0319e-07,1.0089e-06,4.7872e-06,9.9170e-06,9.9042e-06,8.0690e-06,5.8075e-08,2.7529e-07,7.2641e-07,4.8137e-06,8.5219e-06,9.8167e-06,9.0851e-06
P34,60.00,135.00,0.00,0.00,6.2219e-08,2.5856e-07,8.6031e-07,4.5312e-06,9.6324e-06,9.6200e-06,7.2258e-06,6.0804e-08,2.3465e-07,6.2236e-07,4.5752e-06,8.2908e-06,9.5461e-06,8.3912e-06
P34,30.00,135.00,30.00,0.00,5.5137e-08,3.0319e-07,1.0089e-06,4.7871e-06,9.9170e-06,9.9042e-06,8.0690e-06,5.4098e-08,2.7529e-07,7.2641e-07,4.8135e-06,8.5219e-06,9.8167e-06,9.0851e-06
P34,0.00,180.00,60.00,0.00,4.7140e-08,3.1606e-07,1.0503e-06,4.8456e-06,9.9823e-06,9.9694e-06,8.2769e-06,4.6593e-08,2.8706e-07,7.5630e-07,4.8678e-06,8.5744e-06,9.8789e-06,9.2514e-06
P34,0.00,135.00,30.00,0.00,5.5833e-08,3.1607e-07,1.0503e-06,4.8457e-06,9.9823e-06,9.9694e-06,8.2769e-06,5.4798e-08,2.8706e-07,7.5630e-07,4.8679e-06,8.5744e-06,9.8789e-06,9.2514e-06
P34,60.00,0.00,60.00,0.00,1.0962e-07,2.5858e-07,8.6031e-07,4.5339e-06,9.6326e-06,9.6202e-06,7.2259e-06,1.0684e-07,2.3465e-07,6.2236e-07,4.5781e-06,8.2914e-06,9.5464e-06,8.3913e-06
P34,0.00,90.00,0.00,0.00,5.7685e-08,3.1607e-07,1.0503e-06,4.8457e-06,9.9823e-06,9.9694e-06,8.2769e-06,5.6553e-08,2.8706e-07,7.5630e-07,4.8679e-06,8.5744e-06,9.8789e-06,9.2514e-06
P35,60.00,90.00,30.00,0.00,5.2430e-08,2.2418e-07,7.5678e-07,2.5911e-06,6.5772e-06,6.5656e-06,5.3604e-06,5.0098e-08,2.0398e-07,5.5966e-07,2.6163e-06,5.3061e-06,6.4724e-06,6.0969e-06
P35,0.00,0.00,60.00,0.00,3.0429e-08,2.7521e-07,8.9018e-07,2.7729e-06,6.7334e-06,6.7217e-06,6.0552e-06,2.9321e-08,2.5147e-07,6.7213e-07,2.7826e-06,5.4492e-06,6.6205e-06,6.6359e-06
P35,30.00,45.00,60.00,0.00,4.1627e-08,2.6386e-07,8.6332e-07,2.7409e-06,6.7041e-06,6.6924e-06,5.9197e-06,3.9987e-08,2.4080e-07,6.4870e-07,2.7537e-06,5.4224e-06,6.5925e-06,6.5339e-06
P35,0.00,180.00,30.00,0.00,3.9754e-08,2.7522e-07,8.9024e-07,2.7730e-06,6.7334e-06,6.7217e-06,6.0552e-06,3.8073e-08,2.5148e-07,6.7216e-07,2.7826e-06,5.4492e-06,6.6205e-06,6.6359e-06
P35,30.00,90.00,30.00,0.00,4.3380e-08,2.6386e-07,8.6333e-07,2.7405e-06,6.7040e-06,6.6923e-06,5.9197e-06,4.1510e-08,2.4080e-07,6.4872e-07,2.7533e-06,5.4223e-06,6.5925e-06,6.5338e-06
P35,60.00,180.00,0.00,0.00,5.2264e-08,2.2418e-07,7.5679e-07,2.5912e-06,6.5772e-06,6.5656e-06,5.3604e-06,4.9930e-08,2.0398e-07,5.5966e-07,2.6163e-06,5.3062e-06,6.4724e-06,6.0969e-06
P35,30.00,0.00,0.00,0.00,4.4528e-08,2.6386e-07,8.6334e-07,2.7405e-06,6.7040e-06,6.6923e-06,5.9197e-06,4.2568e-08,2.4080e-07,6.4872e-07,2.7532e-06,5.4223e-06,6.5925e-06,6.5338e-06
P35,30.00,135.00,0.00,0.00,4.4528e-08,2.6386e-07,8.6334e-07,2.7405e-06,6.7040e-06,6.6923e-06,5.9197e-06,4.2568e-08,2.4080e-07,6.4872e-07,2.7532e-06,5.4223e-06,6.5925e-06,6.5338e-06
P35,60.00,0.00,30.00,0.00,7.3835e-08,2.2421e-07,7.5691e-07,2.5924e-06,6.5773e-06,6.5657e-06,5.3604e-06,7.0565e-08,2.0399e-07,5.5969e-07,2.6176e-06,5.3063e-06,6.4725e-06,6.0970e-06
P35,0.00,45.00,0.00,0.00,4.1687e-08,2.7523e-07,8.9026e-07,2.7731e-06,6.7334e-06,6.7217e-06,6.0552e-06,3.9899e-08,2.5148e-07,6.7217e-07,2.7827e-06,5.4491e-06,6.6205e-06,6.6359e-06
P35,0.00,45.00,30.00,0.00,3.9754e-08,2.7522e-07,8.9024e-07,2.7730e-06,6.7334e-06,6.7217e-06,6.0552e-06,3.8073e-08,2.5148e-07,6.7216e-07,2.7826e-06,5.4492e-06,6.6205e-06,6.6359e-06
P35,0.00,135.00,60.00,0.00,3.0429e-08,2.7521e-07,8.9018e-07,2.7729e-06,6.7334e-06,6.7217e-06,6.0552e-06,2.9321e-08,2.5147e-07,6.7213e-07,2.7826e-06,5.4492e-06,6.6205e-06,6.6359e-06
P35,60.00,90.00,0.00,0.00,5.2264e-08,2.2418e-07,7.5679e-07,2.5912e-06,6.5772e-06,6.5656e-06,5.3604e-06,4.9930e-08,2.0398e-07,5.5966e-07,2.6163e-06,5.3062e-06,6.4724e-06,6.0969e-06
P35,30.00,180.00,0.00,0.00,4.4528e-08,2.6386e-07,8.6334e-07,2.7405e-06,6.7040e-06,6.6923e-06,5.9197e-06,4.2568e-08,2.4080e-07,6.4872e-07,2.7532e-06,5.4223e-06,6.5925e-06,6.5338e-06
P35,60.00,90.00,60.00,0.00,4.5176e-08,2.2417e-07,7.5673e-07,2.5911e-06,6.5772e-06,6.5656e-06,5.3604e-06,4.3271e-08,2.0398e-07,5.5964e-07,2.6163e-06,5.3062e-06,6.4724e-06,6.0969e-06
P35,0.00,45.00,60.00,0.00,3.0429e-08,2.7521e-07,8.9018e-07,2.7729e-06,6.7334e-06,6.7217e-06,6.0552e-06,2.9321e-08,2.5147e-07,6.7213e-07,2.7826e-06,5.4492e-06,6.6205e-06,6.6359e-06
P35,60.00,180.00,30.00,0.00,4.1091e-08,2.2417e-07,7.5672e-07,2.5906e-06,6.5771e-06,6.5656e-06,5.3604e-06,3.9292e-08,2.0398e-07,5.5964e-07,2.6157e-06,5.3060e-06,6.4723e-06,6.0969e-06
P35,0.00,135.00,30.00,0.00,3.9754e-08,2.7522e-07,8.9024e-07,2.7730e-06,6.7334e-06,6.7217e-06,6.0552e-06,3.8073e-08,2.5148e-07,6.7216e-07,2.7826e-06,5.4492e-06,6.6205e-06,6.6359e-06
P35,0.00,180.00,0.00,0.00,4.1687e-08,2.7523e-07,8.9026e-07,2.7731e-06,6.7334e-06,6.7217e-06,6.0552e-06,3.9899e-08,2.5148e-07,6.7217e-07,2.7827e-06,5.4491e-06,6.6205e-06,6.6359e-06
P35,30.00,180.00,60.00,0.00,2.7298e-08,2.6384e-07,8.6322e-07,2.7401e-06,6.7040e-06,6.6923e-06,5.9197e-06,2.6308e-08,2.4080e-07,6.4868e-07,2.7528e-06,5.4223e-06,6.5925e-06,6.5338e-06
P35,60.00,45.00,30.00,0.00,6.5863e-08,2.2420e-07,7.5686e-07,2.5920e-06,6.5773e-06,6.5657e-06,5.3604e-06,6.2939e-08,2.0399e-07,5.5968e-07,2.6172e-06,5.3063e-06,6.4725e-06,6.0970e-06
P35,60.00,0.00,60.00,0.00,1.1133e-07,2.2424e-07,7.5707e-07,2.5958e-06,6.5777e-06,6.5662e-06,5.3605e-06,1.0670e-07,2.0399e-07,5.5972e-07,2.6213e-06,5.3071e-06,6.4730e-06,6.0972e-06
P35,0.00,90.00,30.00,0.00,3.9754e-08,2.7522e-07,8.9024e-07,2.7730e-06,6.7334e-06,6.7217e-06,6.0552e-06,3.8073e-08,2.5148e-07,6.7216e-07,2.7826e-06,5.4492e-06,6.6205e-06,6.6359e-06
P35,30.00,90.00,60.00,0.00,3.3856e-08,2.6385e-07,8.6326e-07,2.7404e-06,6.7040e-06,6.6923e-06,5.9197e-06,3.2559e-08,2.4080e-07,6.4869e-07,2.7531e-06,5.4223e-06,6.5925e-06,6.5338e-06
P35,0.00,90.00,60.00,0.00,3.0429e-08,2.7521e-07,8.9018e-07,2.7729e-06,6.7334e-06,6.7217e-06,6.0552e-06,2.9321e-08,2.5147e-07,6.7213e-07,2.7826e-06,5.4492e-06,6.6205e-06,6.6359e-06
P35,60.00,135.00,60.00,0.00,3.2265e-08,2.2416e-07,7.5667e-07,2.5905e-06,6.5771e-06,6.5655e-06,5.3603e-06,3.0963e-08,2.0398e-07,5.5962e-07,2.6155e-06,5.3060e-06,6.4723e-06,6.0969e-06
P35,60.00,135.00,0.00,0.00,5.2264e-08,2.2418e-07,7.5679e-07,2.5912e-06,6.5772e-06,6.5656e-06,5.3604e-06,4.9930e-08,2.0398e-07,5.5966e-07,2.6163e-06,5.3062e-06,6.4724e-06,6.0969e-06
P35,0.00,90.00,0.00,0.00,4.1687e-08,2.7523e-07,8.9026e-07,2.7731e-06,6.7334e-06,6.7217e-06,6.0552e-06,3.9899e-08,2.5148e-07,6.7217e-07,2.7827e-06,5.4491e-06,6.6205e-06,6.6359e-06
P35,30.00,45.00,30.00,0.00,4.7557e-08,2.6387e-07,8.6337e-07,2.7407e-06,6.7040e-06,6.6924e-06,5.9197e-06,4.5494e-08,2.4081e-07,6.4873e-07,2.7535e-06,5.4224e-06,6.5925e-06,6.5339e-06
P35,60.00,45.00,60.00,0.00,7.7693e-08,2.2421e-07,7.5688e-07,2.5931e-06,6.5774e-06,6.5658e-06,5.3604e-06,7.4385e-08,2.0399e-07,5.5967e-07,2.6184e-06,5.3065e-06,6.4726e-06,6.0970e-06
P35,30.00,0.00,60.00,0.00,4.6238e-08,2.6386e-07,8.6335e-07,2.7411e-06,6.7041e-06,6.6924e-06,5.9197e-06,4.4398e-08,2.4080e-07,6.4871e-07,2.7539e-06,5.4224e-06,6.5926e-06,6.5339e-06
P35,30.00,180.00,30.00,0.00,3.8637e-08,2.6385e-07,8.6328e-07,2.7401e-06,6.7039e-06,6.6923e-06,5.9197e-06,3.6981e-08,2.4080e-07,6.4870e-07,2.7528e-06,5.4222e-06,6.5924e-06,6.5338e-06
P35,30.00,0.00,30.00,0.00,4.9627e-08,2.6387e-07,8.6339e-07,2.7409e-06,6.7040e-06,6.6924e-06,5.9197e-06,4.7472e-08,2.4081e-07,6.4874e-07,2.7537e-06,5.4224e-06,6.5925e-06,6.5339e-06
P35,0.00,135.00,0.00,0.00,4.1687e-08,2.7523e-07,8.9026e-07,2.7731e-06,6.7334e-06,6.7217e-06,6.0552e-06,3.9899e-08,2.5148e-07,6.7217e-07,2.7827e-06,5.4491e-06,6.6205e-06,6.6359e-06
P35,60.00,180.00,60.00,0.00,2.8871e-08,2.2416e-07,7.5665e-07,2.5900e-06,6.5771e-06,6.5655e-06,5.3603e-06,2.7718e-08,2.0398e-07,5.5962e-07,2.6151e-06,5.3059e-06,6.4723e-06,6.0968e-06
P35,60.00,135.00,30.00,0.00,4.3802e-08,2.2417e-07,7.5673e-07,2.5907e-06,6.5771e-06,6.5656e-06,5.3604e-06,4.1871e-08,2.0398e-07,5.5964e-07,2.6158e-06,5.3060e-06,6.4723e-06,6.0969e-06
P35,0.00,0.00,0.00,0.00,4.1687e-08,2.7523e-07,8.9026e-07,2.7731e-06,6.7334e-06,6.7217e-06,6.0552e-06,3.9899e-08,2.5148e-07,6.7217e-07,2.7827e-06,5.4491e-06,6.6205e-06,6.6359e-06
P35,60.00,45.00,0.00,0.00,5.2264e-08,2.2418e-07,7.5679e-07,2.5912e-06,6.5772e-06,6.5656e-06,5.3604e-06,4.9930e-08,2.0398e-07,5.5966e-07,2.6163e-06,5.3062e-06,6.4724e-06,6.0969e-06
P35,30.00,135.00,60.00,0.00,2.8866e-08,2.6384e-07,8.6324e-07,2.7401e-06,6.7040e-06,6.6923e-06,5.9197e-06,2.7800e-08,2.4080e-07,6.4868e-07,2.7529e-06,5.4223e-06,6.5925e-06,6.5338e-06
P35,30.00,135.00,30.00,0.00,3.9921e-08,2.6386e-07,8.6330e-07,2.7403e-06,6.7040e-06,6.6923e-06,5.9197e-06,3.8212e-08,2.4080e-07,6.4871e-07,2.7530e-06,5.4223e-06,6.5925e-06,6.5338e-06
P35,0.00,180.00,60.00,0.00,3.0429e-08,2.7521e-07,8.9018e-07,2.7729e-06,6.7334e-06,6.7217e-06,6.0552e-06,2.9321e-08,2.5147e-07,6.7213e-07,2.7826e-06,5.4492e-06,6.6205e-06,6.6359e-06
P35,0.00,0.00,30.00,0.00,3.9754e-08,2.7522e-07,8.9024e-07,2.7730e-06,6.7334e-06,6.7217e-06,6.0552e-06,3.8073e-08,2.5148e-07,6.7216e-07,2.7826e-06,5.4492e-06,6.6205e-06,6.6359e-06
P35,30.00,45.00,0.00,0.00,4.4528e-08,2.6386e-07,8.6334e-07,2.7405e-06,6.7040e-06,6.6923e-06,5.9197e-06,4.2568e-08,2.4080e-07,6.4872e-07,2.7532e-06,5.4223e-06,6.5925e-06,6.5338e-06
P35,60.00,0.00,0.00,0.00,5.2264e-08,2.2418e-07,7.5679e-07,2.5912e-06,6.5772e-06,6.5656e-06,5.3604e-06,4.9930e-08,2.0398e-07,5.5966e-07,2.6163e-06,5.3062e-06,6.4724e-06,6.0969e-06
P35,30.00,90.00,0.00,0.00,4.4528e-08,2.6386e-07,8.6334e-07,2.7405e-06,6.7040e-06,6.6923e-06,5.9197e-06,4.2568e-08,2.4080e-07,6.4872e-07,2.7532e-06,5.4223e-06,6.5925e-06,6.5338e-06
P36,30.00,90.00,30.00,0.00,4.6757e-08,2.9591e-07,9.8844e-07,3.4191e-06,7.8533e-06,7.8407e-06,6.9159e-06,4.5066e-08,2.6915e-07,7.2868e-07,3.4263e-06,6.4650e-06,7.7370e-06,7.5998e-06
P36,30.00,135.00,60.00,0.00,3.2513e-08,2.9591e-07,9.8842e-07,3.4188e-06,7.8533e-06,7.8406e-06,6.9159e-06,3.1593e-08,2.6915e-07,7.2868e-07,3.4259e-06,6.4650e-06,7.7369e-06,7.5998e-06
P36,0.00,180.00,30.00,0.00,4.3366e-08,3.0959e-07,1.0221e-06,3.4494e-06,7.8762e-06,7.8635e-06,7.0601e-06,4.1845e-08,2.8197e-07,7.5708e-07,3.4534e-06,6.4843e-06,7.7580e-06,7.7053e-06
P36,30.00,45.00,30.00,0.00,5.0817e-08,2.9592e-07,9.8844e-07,3.4194e-06,7.8534e-06,7.8407e-06,6.9159e-06,4.8944e-08,2.6915e-07,7.2868e-07,3.4265e-06,6.4651e-06,7.7370e-06,7.5998e-06
