Profile,VZA,VAA,SZA,SAA,fy4a_ch07_Radiance,fy4a_ch09_Radiance,fy4a_ch10_Radiance,fy4a_ch11_Radiance,fy4a_ch12_Radiance,fy4a_ch13_Radiance,fy4a_ch14_Radiance,fy4b_ch07_Radiance,fy4b_ch09_Radiance,fy4b_ch10_Radiance,fy4b_ch12_Radiance,fy4b_ch13_Radiance,fy4b_ch14_Radiance,fy4b_ch15_Radiance
P10,60.00,45.00,30.00,0.00,6.5513e-08,2.5549e-07,9.0323e-07,4.2204e-06,9.5081e-06,9.4936e-06,5.5545e-06,6.4536e-08,2.3173e-07,6.1658e-07,4.3202e-06,7.9514e-06,9.4154e-06,7.0961e-06
P10,30.00,180.00,30.00,0.00,5.5139e-08,2.9994e-07,1.1856e-06,4.7325e-06,1.0112e-05,1.0097e-05,6.4064e-06,5.4648e-08,2.6803e-07,7.9398e-07,4.8109e-06,8.5225e-06,1.0001e-05,8.0684e-06
P10,0.00,180.00,30.00,0.00,5.3138e-08,3.1557e-07,1.2646e-06,4.8337e-06,1.0223e-05,1.0209e-05,6.6510e-06,5.2735e-08,2.8126e-07,8.5080e-07,4.9052e-06,8.6282e-06,1.0109e-05,8.3073e-06
P10,30.00,180.00,60.00,0.00,5.1445e-08,2.9990e-07,1.1854e-06,4.7323e-06,1.0112e-05,1.0097e-05,6.4064e-06,5.1005e-08,2.6800e-07,7.9386e-07,4.8107e-06,8.5224e-06,1.0001e-05,8.0683e-06
P10,0.00,90.00,60.00,0.00,4.9777e-08,3.1553e-07,1.2644e-06,4.8335e-06,1.0223e-05,1.0209e-05,6.6510e-06,4.9428e-08,2.8123e-07,8.5069e-07,4.9051e-06,8.6281e-06,1.0109e-05,8.3073e-06
P10,30.00,180.00,0.00,0.00,5.6174e-08,2.9996e-07,1.1856e-06,4.7325e-06,1.0112e-05,1.0097e-05,6.4064e-06,5.5659e-08,2.6804e-07,7.9401e-07,4.8109e-06,8.5226e-06,1.0001e-05,8.0684e-06
P10,0.00,45.00,30.00,0.00,5.3138e-08,3.1557e-07,1.2646e-06,4.8337e-06,1.0223e-05,1.0209e-05,6.6510e-06,5.2735e-08,2.8126e-07,8.5080e-07,4.9052e-06,8.6282e-06,1.0109e-05,8.3073e-06
P10,60.00,135.00,30.00,0.00,6.5396e-08,2.5549e-07,9.0323e-07,4.2204e-06,9.5081e-06,9.4936e-06,5.5545e-06,6.4421e-08,2.3173e-07,6.1658e-07,4.3202e-06,7.9514e-06,9.4154e-06,7.0961e-06
P10,30.00,90.00,0.00,0.00,5.6174e-08,2.9996e-07,1.1856e-06,4.7325e-06,1.0112e-05,1.0097e-05,6.4064e-06,5.5659e-08,2.6804e-07,7.9401e-07,4.8109e-06,8.5226e-06,1.0001e-05,8.0684e-06
P10,0.00,135.00,60.00,0.00,4.9777e-08,3.1553e-07,1.2644e-06,4.8335e-06,1.0223e-05,1.0209e-05,6.6510e-06,4.9428e-08,2.8123e-07,8.5069e-07,4.9051e-06,8.6281e-06,1.0109e-05,8.3073e-06
P10,60.00,90.00,30.00,0.00,6.5454e-08,2.5549e-07,9.0323e-07,4.2204e-06,9.5081e-06,9.4936e-06,5.5545e-06,6.4478e-08,2.3173e-07,6.1658e-07,4.3202e-06,7.9514e-06,9.4154e-06,7.0961e-06
P10,30.00,45.00,60.00,0.00,5.1566e-08,2.9991e-07,1.1854e-06,4.7323e-06,1.0112e-05,1.0097e-05,6.4064e-06,5.1125e-08,2.6800e-07,7.9387e-07,4.8107e-06,8.5224e-06,1.0001e-05,8.0683e-06
P10,0.00,135.00,0.00,0.00,5.4086e-08,3.1558e-07,1.2646e-06,4.8337e-06,1.0223e-05,1.0209e-05,6.6510e-06,5.3659e-08,2.8126e-07,8.5083e-07,4.9053e-06,8.6282e-06,1.0109e-05,8.3073e-06
P10,60.00,180.00,30.00,0.00,6.5372e-08,2.5549e-07,9.0323e-07,4.2204e-06,9.5081e-06,9.4936e-06,5.5545e-06,6.4397e-08,2.3173e-07,6.1658e-07,4.3202e-06,7.9514e-06,9.4154e-06,7.0961e-06
P10,0.00,0.00,30.00,0.00,5.3138e-08,3.1557e-07,1.2646e-06,4.8337e-06,1.0223e-05,1.0209e-05,6.6510e-06,5.2735e-08,2.8126e-07,8.5080e-07,4.9052e-06,8.6282e-06,1.0109e-05,8.3073e-06
P10,0.00,135.00,30.00,0.00,5.3138e-08,3.1557e-07,1.2646e-06,4.8337e-06,1.0223e-05,1.0209e-05,6.6510e-06,5.2735e-08,2.8126e-07,8.5080e-07,4.9052e-06,8.6282e-06,1.0109e-05,8.3073e-06
P10,60.00,0.00,0.00,0.00,6.6788e-08,2.5549e-07,9.0328e-07,4.2205e-06,9.5081e-06,9.4937e-06,5.5545e-06,6.5790e-08,2.3174e-07,6.1661e-07,4.3202e-06,7.9514e-06,9.4154e-06,7.0961e-06
P10,30.00,135.00,30.00,0.00,5.5146e-08,2.9994e-07,1.1856e-06,4.7325e-06,1.0112e-05,1.0097e-05,6.4064e-06,5.4654e-08,2.6803e-07,7.9398e-07,4.8109e-06,8.5225e-06,1.0001e-05,8.0684e-06
P10,30.00,45.00,0.00,0.00,5.6174e-08,2.9996e-07,1.1856e-06,4.7325e-06,1.0112e-05,1.0097e-05,6.4064e-06,5.5659e-08,2.6804e-07,7.9401e-07,4.8109e-06,8.5226e-06,1.0001e-05,8.0684e-06
P10,60.00,0.00,30.00,0.00,6.5538e-08,2.5549e-07,9.0323e-07,4.2204e-06,9.5081e-06,9.4936e-06,5.5545e-06,6.4560e-08,2.3173e-07,6.1658e-07,4.3202e-06,7.9514e-06,9.4154e-06,7.0961e-06
P10,30.00,90.00,30.00,0.00,5.5161e-08,2.9995e-07,1.1856e-06,4.7325e-06,1.0112e-05,1.0097e-05,6.4064e-06,5.4669e-08,2.6803e-07,7.9398e-07,4.8109e-06,8.5225e-06,1.0001e-05,8.0684e-06
P10,0.00,0.00,60.00,0.00,4.9777e-08,3.1553e-07,1.2644e-06,4.8335e-06,1.0223e-05,1.0209e-05,6.6510e-06,4.9428e-08,2.8123e-07,8.5069e-07,4.9051e-06,8.6281e-06,1.0109e-05,8.3073e-06
P10,0.00,45.00,0.00,0.00,5.4086e-08,3.1558e-07,1.2646e-06,4.8337e-06,1.0223e-05,1.0209e-05,6.6510e-06,5.3659e-08,2.8126e-07,8.5083e-07,4.9053e-06,8.6282e-06,1.0109e-05,8.3073e-06
P10,60.00,45.00,0.00,0.00,6.6788e-08,2.5549e-07,9.0328e-07,4.2205e-06,9.5081e-06,9.4937e-06,5.5545e-06,6.5790e-08,2.3174e-07,6.1661e-07,4.3202e-06,7.9514e-06,9.4154e-06,7.0961e-06
P10,30.00,0.00,30.00,0.00,5.5183e-08,2.9995e-07,1.1856e-06,4.7325e-06,1.0112e-05,1.0097e-05,6.4064e-06,5.4690e-08,2.6803e-07,7.9398e-07,4.8109e-06,8.5225e-06,1.0001e-05,8.0684e-06
P10,60.00,180.00,60.00,0.00,6.0105e-08,2.5545e-07,9.0303e-07,4.2202e-06,9.5080e-06,9.4935e-06,5.5545e-06,5.9181e-08,2.3171e-07,6.1647e-07,4.3199e-06,7.9512e-06,9.4153e-06,7.0961e-06
P10,0.00,45.00,60.00,0.00,4.9777e-08,3.1553e-07,1.2644e-06,4.8335e-06,1.0223e-05,1.0209e-05,6.6510e-06,4.9428e-08,2.8123e-07,8.5069e-07,4.9051e-06,8.6281e-06,1.0109e-05,8.3073e-06
P10,60.00,45.00,60.00,0.00,6.0625e-08,2.5546e-07,9.0305e-07,4.2202e-06,9.5080e-06,9.4935e-06,5.5545e-06,5.9698e-08,2.3172e-07,6.1648e-07,4.3199e-06,7.9512e-06,9.4153e-06,7.0961e-06
P10,0.00,90.00,30.00,0.00,5.3138e-08,3.1557e-07,1.2646e-06,4.8337e-06,1.0223e-05,1.0209e-05,6.6510e-06,5.2735e-08,2.8126e-07,8.5080e-07,4.9052e-06,8.6282e-06,1.0109e-05,8.3073e-06
P10,30.00,135.00,0.00,0.00,5.6174e-08,2.9996e-07,1.1856e-06,4.7325e-06,1.0112e-05,1.0097e-05,6.4064e-06,5.5659e-08,2.6804e-07,7.9401e-07,4.8109e-06,8.5226e-06,1.0001e-05,8.0684e-06
P10,60.00,180.00,0.00,0.00,6.6788e-08,2.5549e-07,9.0328e-07,4.2205e-06,9.5081e-06,9.4937e-06,5.5545e-06,6.5790e-08,2.3174e-07,6.1661e-07,4.3202e-06,7.9514e-06,9.4154e-06,7.0961e-06
P10,0.00,180.00,0.00,0.00,5.4086e-08,3.1558e-07,1.2646e-06,4.8337e-06,1.0223e-05,1.0209e-05,6.6510e-06,5.3659e-08,2.8126e-07,8.5083e-07,4.9053e-06,8.6282e-06,1.0109e-05,8.3073e-06
P10,0.00,180.00,60.00,0.00,4.9777e-08,3.1553e-07,1.2644e-06,4.8335e-06,1.0223e-05,1.0209e-05,6.6510e-06,4.9428e-08,2.8123e-07,8.5069e-07,4.9051e-06,8.6281e-06,1.0109e-05,8.3073e-06
P10,30.00,0.00,0.00,0.00,5.6174e-08,2.9996e-07,1.1856e-06,4.7325e-06,1.0112e-05,1.0097e-05,6.4064e-06,5.5659e-08,2.6804e-07,7.9401e-07,4.8109e-06,8.5226e-06,1.0001e-05,8.0684e-06
P10,60.00,90.00,60.00,0.00,6.0414e-08,2.5545e-07,9.0304e-07,4.2202e-06,9.5080e-06,9.4935e-06,5.5545e-06,5.9488e-08,2.3172e-07,6.1647e-07,4.3199e-06,7.9512e-06,9.4153e-06,7.0961e-06
P10,30.00,45.00,30.00,0.00,5.5176e-08,2.9995e-07,1.1856e-06,4.7325e-06,1.0112e-05,1.0097e-05,6.4064e-06,5.4684e-08,2.6803e-07,7.9398e-07,4.8109e-06,8.5225e-06,1.0001e-05,8.0684e-06
P10,0.00,90.00,0.00,0.00,5.4086e-08,3.1558e-07,1.2646e-06,4.8337e-06,1.0223e-05,1.0209e-05,6.6510e-06,5.3659e-08,2.8126e-07,8.5083e-07,4.9053e-06,8.6282e-06,1.0109e-05,8.3073e-06
P10,30.00,135.00,60.00,0.00,5.1465e-08,2.9990e-07,1.1854e-06,4.7323e-06,1.0112e-05,1.0097e-05,6.4064e-06,5.1026e-08,2.6800e-07,7.9387e-07,4.8107e-06,8.5224e-06,1.0001e-05,8.0683e-06
P10,60.00,0.00,60.00,0.00,6.0711e-08,2.5546e-07,9.0306e-07,4.2202e-06,9.5080e-06,9.4935e-06,5.5545e-06,5.9784e-08,2.3172e-07,6.1648e-07,4.3200e-06,7.9512e-06,9.4153e-06,7.0961e-06
P10,60.00,135.00,60.00,0.00,6.0197e-08,2.5545e-07,9.0303e-07,4.2202e-06,9.5080e-06,9.4935e-06,5.5545e-06,5.9272e-08,2.3171e-07,6.1647e-07,4.3199e-06,7.9512e-06,9.4153e-06,7.0961e-06
P10,60.00,135.00,0.00,0.00,6.6788e-08,2.5549e-07,9.0328e-07,4.2205e-06,9.5081e-06,9.4937e-06,5.5545e-06,6.5790e-08,2.3174e-07,6.1661e-07,4.3202e-06,7.9514e-06,9.4154e-06,7.0961e-06
P10,30.00,0.00,60.00,0.00,5.1587e-08,2.9991e-07,1.1854e-06,4.7323e-06,1.0112e-05,1.0097e-05,6.4064e-06,5.1146e-08,2.6800e-07,7.9387e-07,4.8107e-06,8.5224e-06,1.0001e-05,8.0683e-06
P11,0.00,90.00,60.00,0.00,4.9837e-08,3.0988e-07,1.0742e-06,5.8658e-06,1.1604e-05,1.1589e-05,8.8683e-06,5.0021e-08,2.7912e-07,7.6377e-07,5.9093e-06,1.0027e-05,1.1501e-05,1.0221e-05
P11,60.00,180.00,30.00,0.00,6.1465e-08,2.4466e-07,8.6954e-07,5.7434e-06,1.1237e-05,1.1225e-05,7.5463e-06,6.1556e-08,2.1945e-07,6.1811e-07,5.8339e-06,9.9918e-06,1.1190e-05,9.0605e-06
P11,30.00,180.00,30.00,0.00,5.4308e-08,2.9541e-07,1.0292e-06,5.8581e-06,1.1571e-05,1.1557e-05,8.5996e-06,5.4470e-08,2.6585e-07,7.3158e-07,5.9106e-06,1.0050e-05,1.1479e-05,1.0002e-05
P11,60.00,90.00,60.00,0.00,5.7530e-08,2.4466e-07,8.6954e-07,5.7432e-06,1.1237e-05,1.1225e-05,7.5463e-06,5.7620e-08,2.1945e-07,6.1811e-07,5.8337e-06,9.9916e-06,1.1190e-05,9.0605e-06
P11,60.00,135.00,30.00,0.00,6.1487e-08,2.4466e-07,8.6954e-07,5.7434e-06,1.1237e-05,1.1225e-05,7.5463e-06,6.1578e-08,2.1945e-07,6.1811e-07,5.8339e-06,9.9918e-06,1.1190e-05,9.0605e-06
P11,60.00,90.00,30.00,0.00,6.1539e-08,2.4466e-07,8.6954e-07,5.7434e-06,1.1237e-05,1.1225e-05,7.5463e-06,6.1630e-08,2.1945e-07,6.1811e-07,5.8339e-06,9.9918e-06,1.1190e-05,9.0605e-06
P11,60.00,180.00,0.00,0.00,6.2511e-08,2.4466e-07,8.6954e-07,5.7434e-06,1.1237e-05,1.1225e-05,7.5463e-06,6.2599e-08,2.1945e-07,6.1811e-07,5.8339e-06,9.9918e-06,1.1190e-05,9.0605e-06
P11,60.00,45.00,60.00,0.00,5.7729e-08,2.4466e-07,8.6954e-07,5.7432e-06,1.1237e-05,1.1225e-05,7.5463e-06,5.7820e-08,2.1945e-07,6.1811e-07,5.8337e-06,9.9916e-06,1.1190e-05,9.0605e-06
P11,0.00,180.00,30.00,0.00,5.2683e-08,3.0988e-07,1.0742e-06,5.8659e-06,1.1604e-05,1.1589e-05,8.8683e-06,5.2854e-08,2.7912e-07,7.6377e-07,5.9095e-06,1.0027e-05,1.1501e-05,1.0221e-05
P11,30.00,90.00,0.00,0.00,5.5110e-08,2.9541e-07,1.0292e-06,5.8581e-06,1.1571e-05,1.1557e-05,8.5996e-06,5.5264e-08,2.6585e-07,7.3158e-07,5.9106e-06,1.0050e-05,1.1480e-05,1.0002e-05
P11,0.00,45.00,0.00,0.00,5.3419e-08,3.0988e-07,1.0742e-06,5.8659e-06,1.1604e-05,1.1589e-05,8.8683e-06,5.3582e-08,2.7912e-07,7.6377e-07,5.9095e-06,1.0027e-05,1.1501e-05,1.0221e-05
P11,0.00,0.00,60.00,0.00,4.9837e-08,3.0988e-07,1.0742e-06,5.8658e-06,1.1604e-05,1.1589e-05,8.8683e-06,5.0021e-08,2.7912e-07,7.6377e-07,5.9093e-06,1.0027e-05,1.1501e-05,1.0221e-05
P11,60.00,0.00,0.00,0.00,6.2511e-08,2.4466e-07,8.6954e-07,5.7434e-06,1.1237e-05,1.1225e-05,7.5463e-06,6.2599e-08,2.1945e-07,6.1811e-07,5.8339e-06,9.9918e-06,1.1190e-05,9.0605e-06
P11,30.00,90.00,30.00,0.00,5.4328e-08,2.9541e-07,1.0292e-06,5.8581e-06,1.1571e-05,1.1557e-05,8.5996e-06,5.4489e-08,2.6585e-07,7.3158e-07,5.9106e-06,1.0050e-05,1.1479e-05,1.0002e-05
P11,0.00,135.00,0.00,0.00,5.3419e-08,3.0988e-07,1.0742e-06,5.8659e-06,1.1604e-05,1.1589e-05,8.8683e-06,5.3582e-08,2.7912e-07,7.6377e-07,5.9095e-06,1.0027e-05,1.1501e-05,1.0221e-05
P11,60.00,0.00,30.00,0.00,6.1614e-08,2.4466e-07,8.6954e-07,5.7434e-06,1.1237e-05,1.1225e-05,7.5463e-06,6.1705e-08,2.1945e-07,6.1811e-07,5.8339e-06,9.9918e-06,1.1190e-05,9.0605e-06
P11,30.00,180.00,60.00,0.00,5.1187e-08,2.9541e-07,1.0292e-06,5.8579e-06,1.1571e-05,1.1557e-05,8.5996e-06,5.1358e-08,2.6585e-07,7.3158e-07,5.9104e-06,1.0050e-05,1.1479e-05,1.0002e-05
P11,60.00,90.00,0.00,0.00,6.2511e-08,2.4466e-07,8.6954e-07,5.7434e-06,1.1237e-05,1.1225e-05,7.5463e-06,6.2599e-08,2.1945e-07,6.1811e-07,5.8339e-06,9.9918e-06,1.1190e-05,9.0605e-06
P11,30.00,90.00,60.00,0.00,5.1256e-08,2.9541e-07,1.0292e-06,5.8579e-06,1.1571e-05,1.1557e-05,8.5996e-06,5.1426e-08,2.6585e-07,7.3158e-07,5.9104e-06,1.0050e-05,1.1479e-05,1.0002e-05
P11,0.00,180.00,0.00,0.00,5.3419e-08,3.0988e-07,1.0742e-06,5.8659e-06,1.1604e-05,1.1589e-05,8.8683e-06,5.3582e-08,2.7912e-07,7.6377e-07,5.9095e-06,1.0027e-05,1.1501e-05,1.0221e-05
P11,60.00,45.00,0.00,0.00,6.2511e-08,2.4466e-07,8.6954e-07,5.7434e-06,1.1237e-05,1.1225e-05,7.5463e-06,6.2599e-08,2.1945e-07,6.1811e-07,5.8339e-06,9.9918e-06,1.1190e-05,9.0605e-06
P11,0.00,0.00,0.00,0.00,5.3419e-08,3.0988e-07,1.0742e-06,5.8659e-06,1.1604e-05,1.1589e-05,8.8683e-06,5.3582e-08,2.7912e-07,7.6377e-07,5.9095e-06,1.0027e-05,1.1501e-05,1.0221e-05
P11,30.00,135.00,0.00,0.00,5.5110e-08,2.9541e-07,1.0292e-06,5.8581e-06,1.1571e-05,1.1557e-05,8.5996e-06,5.5264e-08,2.6585e-07,7.3158e-07,5.9106e-06,1.0050e-05,1.1480e-05,1.0002e-05
P11,30.00,45.00,0.00,0.00,5.5110e-08,2.9541e-07,1.0292e-06,5.8581e-06,1.1571e-05,1.1557e-05,8.5996e-06,5.5264e-08,2.6585e-07,7.3158e-07,5.9106e-06,1.0050e-05,1.1480e-05,1.0002e-05
P11,30.00,45.00,30.00,0.00,5.4342e-08,2.9541e-07,1.0292e-06,5.8581e-06,1.1571e-05,1.1557e-05,8.5996e-06,5.4502e-08,2.6585e-07,7.3158e-07,5.9106e-06,1.0050e-05,1.1479e-05,1.0002e-05
P11,0.00,45.00,60.00,0.00,4.9837e-08,3.0988e-07,1.0742e-06,5.8658e-06,1.1604e-05,1.1589e-05,8.8683e-06,5.0021e-08,2.7912e-07,7.6377e-07,5.9093e-06,1.0027e-05,1.1501e-05,1.0221e-05
P11,60.00,180.00,60.00,0.00,5.7239e-08,2.4466e-07,8.6954e-07,5.7432e-06,1.1237e-05,1.1225e-05,7.5463e-06,5.7329e-08,2.1945e-07,6.1811e-07,5.8337e-06,9.9916e-06,1.1190e-05,9.0605e-06
P11,0.00,135.00,30.00,0.00,5.2683e-08,3.0988e-07,1.0742e-06,5.8659e-06,1.1604e-05,1.1589e-05,8.8683e-06,5.2854e-08,2.7912e-07,7.6377e-07,5.9095e-06,1.0027e-05,1.1501e-05,1.0221e-05
P11,0.00,180.00,60.00,0.00,4.9837e-08,3.0988e-07,1.0742e-06,5.8658e-06,1.1604e-05,1.1589e-05,8.8683e-06,5.0021e-08,2.7912e-07,7.6377e-07,5.9093e-06,1.0027e-05,1.1501e-05,1.0221e-05
P11,0.00,45.00,30.00,0.00,5.2683e-08,3.0988e-07,1.0742e-06,5.8659e-06,1.1604e-05,1.1589e-05,8.8683e-06,5.2854e-08,2.7912e-07,7.6377e-07,5.9095e-06,1.0027e-05,1.1501e-05,1.0221e-05
P11,60.00,0.00,60.00,0.00,5.7810e-08,2.4466e-07,8.6954e-07,5.7432e-06,1.1237e-05,1.1225e-05,7.5463e-06,5.7901e-08,2.1945e-07,6.1811e-07,5.8337e-06,9.9916e-06,1.1190e-05,9.0605e-06
P11,60.00,135.00,60.00,0.00,5.7325e-08,2.4466e-07,8.6954e-07,5.7432e-06,1.1237e-05,1.1225e-05,7.5463e-06,5.7416e-08,2.1945e-07,6.1811e-07,5.8337e-06,9.9916e-06,1.1190e-05,9.0605e-06
P11,30.00,135.00,30.00,0.00,5.4314e-08,2.9541e-07,1.0292e-06,5.8581e-06,1.1571e-05,1.1557e-05,8.5996e-06,5.4475e-08,2.6585e-07,7.3158e-07,5.9106e-06,1.0050e-05,1.1479e-05,1.0002e-05
P11,60.00,135.00,0.00,0.00,6.2511e-08,2.4466e-07,8.6954e-07,5.7434e-06,1.1237e-05,1.1225e-05,7.5463e-06,6.2599e-08,2.1945e-07,6.1811e-07,5.8339e-06,9.9918e-06,1.1190e-05,9.0605e-06
P11,30.00,0.00,0.00,0.00,5.5110e-08,2.9541e-07,1.0292e-06,5.8581e-06,1.1571e-05,1.1557e-05,8.5996e-06,5.5264e-08,2.6585e-07,7.3158e-07,5.9106e-06,1.0050e-05,1.1480e-05,1.0002e-05
P11,0.00,135.00,60.00,0.00,4.9837e-08,3.0988e-07,1.0742e-06,5.8658e-06,1.1604e-05,1.1589e-05,8.8683e-06,5.0021e-08,2.7912e-07,7.6377e-07,5.9093e-06,1.0027e-05,1.1501e-05,1.0221e-05
P11,0.00,0.00,30.00,0.00,5.2683e-08,3.0988e-07,1.0742e-06,5.8659e-06,1.1604e-05,1.1589e-05,8.8683e-06,5.2854e-08,2.7912e-07,7.6377e-07,5.9095e-06,1.0027e-05,1.1501e-05,1.0221e-05
P11,30.00,135.00,60.00,0.00,5.1207e-08,2.9541e-07,1.0292e-06,5.8579e-06,1.1571e-05,1.1557e-05,8.5996e-06,5.1378e-08,2.6585e-07,7.3158e-07,5.9104e-06,1.0050e-05,1.1479e-05,1.0002e-05
P11,30.00,0.00,60.00,0.00,5.1325e-08,2.9541e-07,1.0292e-06,5.8579e-06,1.1571e-05,1.1557e-05,8.5996e-06,5.1495e-08,2.6585e-07,7.3158e-07,5.9104e-06,1.0050e-05,1.1479e-05,1.0002e-05
P11,30.00,0.00,30.00,0.00,5.4347e-08,2.9541e-07,1.0292e-06,5.8581e-06,1.1571e-05,1.1557e-05,8.5996e-06,5.4508e-08,2.6585e-07,7.3158e-07,5.9106e-06,1.0050e-05,1.1479e-05,1.0002e-05
P11,30.00,180.00,0.00,0.00,5.5110e-08,2.9541e-07,1.0292e-06,5.8581e-06,1.1571e-05,1.1557e-05,8.5996e-06,5.5264e-08,2.6585e-07,7.3158e-07,5.9106e-06,1.0050e-05,1.1480e-05,1.0002e-05
P11,0.00,90.00,30.00,0.00,5.2683e-08,3.0988e-07,1.0742e-06,5.8659e-06,1.1604e-05,1.1589e-05,8.8683e-06,5.2854e-08,2.7912e-07,7.6377e-07,5.9095e-06,1.0027e-05,1.1501e-05,1.0221e-05
P11,60.00,45.00,30.00,0.00,6.1592e-08,2.4466e-07,8.6954e-07,5.7434e-06,1.1237e-05,1.1225e-05,7.5463e-06,6.1683e-08,2.1945e-07,6.1811e-07,5.8339e-06,9.9918e-06,1.1190e-05,9.0605e-06
P11,30.00,45.00,60.00,0.00,5.1304e-08,2.9541e-07,1.0292e-06,5.8579e-06,1.1571e-05,1.1557e-05,8.5996e-06,5.1475e-08,2.6585e-07,7.3158e-07,5.9104e-06,1.0050e-05,1.1479e-05,1.0002e-05
P11,0.00,90.00,0.00,0.00,5.3419e-08,3.0988e-07,1.0742e-06,5.8659e-06,1.1604e-05,1.1589e-05,8.8683e-06,5.3582e-08,2.7912e-07,7.6377e-07,5.9095e-06,1.0027e-05,1.1501e-05,1.0221e-05
P12,60.00,180.00,30.00,0.00,6.1278e-08,2.0839e-07,6.9281e-07,4.2973e-06,9.4696e-06,9.4567e-06,5.8523e-06,6.0776e-08,1.8892e-07,5.0825e-07,4.3999e-06,8.0827e-06,9.4027e-06,7.2586e-06
P12,60.00,90.00,60.00,0.00,5.6339e-08,2.0838e-07,6.9281e-07,4.2971e-06,9.4695e-06,9.4565e-06,5.8523e-06,5.5886e-08,1.8892e-07,5.0825e-07,4.3996e-06,8.0825e-06,9.4026e-06,7.2585e-06
P12,60.00,45.00,30.00,0.00,6.1422e-08,2.0839e-07,6.9281e-07,4.2973e-06,9.4696e-06,9.4567e-06,5.8523e-06,6.0917e-08,1.8892e-07,5.0825e-07,4.3999e-06,8.0827e-06,9.4027e-06,7.2586e-06
P12,60.00,0.00,0.00,0.00,6.2675e-08,2.0839e-07,6.9281e-07,4.2974e-06,9.4696e-06,9.4567e-06,5.8523e-06,6.2151e-08,1.8892e-07,5.0825e-07,4.3999e-06,8.0828e-06,9.4027e-06,7.2586e-06
P12,30.00,0.00,30.00,0.00,5.2943e-08,2.4167e-07,7.9915e-07,4.7348e-06,1.0041e-05,1.0028e-05,6.6979e-06,5.2735e-08,2.1900e-07,5.8422e-07,4.8146e-06,8.5883e-06,9.9552e-06,8.1572e-06
P12,60.00,45.00,0.00,0.00,6.2675e-08,2.0839e-07,6.9281e-07,4.2974e-06,9.4696e-06,9.4567e-06,5.8523e-06,6.2151e-08,1.8892e-07,5.0825e-07,4.3999e-06,8.0828e-06,9.4027e-06,7.2586e-06
P12,30.00,180.00,30.00,0.00,5.2898e-08,2.4167e-07,7.9915e-07,4.7348e-06,1.0041e-05,1.0028e-05,6.6979e-06,5.2691e-08,2.1900e-07,5.8422e-07,4.8146e-06,8.5883e-06,9.9552e-06,8.1572e-06
P12,0.00,45.00,0.00,0.00,5.2165e-08,2.5130e-07,8.2981e-07,4.8244e-06,1.0152e-05,1.0139e-05,6.9311e-06,5.1987e-08,2.2776e-07,6.0505e-07,4.8976e-06,8.6835e-06,1.0061e-05,8.3807e-06
P12,60.00,135.00,0.00,0.00,6.2675e-08,2.0839e-07,6.9281e-07,4.2974e-06,9.4696e-06,9.4567e-06,5.8523e-06,6.2151e-08,1.8892e-07,5.0825e-07,4.3999e-06,8.0828e-06,9.4027e-06,7.2586e-06
P12,30.00,180.00,60.00,0.00,4.9145e-08,2.4167e-07,7.9914e-07,4.7346e-06,1.0041e-05,1.0028e-05,6.6979e-06,4.8995e-08,2.1900e-07,5.8422e-07,4.8144e-06,8.5881e-06,9.9550e-06,8.1572e-06
P12,0.00,45.00,60.00,0.00,4.7789e-08,2.5130e-07,8.2980e-07,4.8243e-06,1.0152e-05,1.0139e-05,6.9311e-06,4.7694e-08,2.2776e-07,6.0504e-07,4.8974e-06,8.6834e-06,1.0061e-05,8.3806e-06
P12,0.00,180.00,60.00,0.00,4.7789e-08,2.5130e-07,8.2980e-07,4.8243e-06,1.0152e-05,1.0139e-05,6.9311e-06,4.7694e-08,2.2776e-07,6.0504e-07,4.8974e-06,8.6834e-06,1.0061e-05,8.3806e-06
P12,0.00,90.00,60.00,0.00,4.7789e-08,2.5130e-07,8.2980e-07,4.8243e-06,1.0152e-05,1.0139e-05,6.9311e-06,4.7694e-08,2.2776e-07,6.0504e-07,4.8974e-06,8.6834e-06,1.0061e-05,8.3806e-06
P12,0.00,45.00,30.00,0.00,5.1211e-08,2.5130e-07,8.2981e-07,4.8244e-06,1.0152e-05,1.0139e-05,6.9311e-06,5.1057e-08,2.2776e-07,6.0505e-07,4.8976e-06,8.6834e-06,1.0061e-05,8.3807e-06
P12,30.00,45.00,30.00,0.00,5.2937e-08,2.4167e-07,7.9915e-07,4.7348e-06,1.0041e-05,1.0028e-05,6.6979e-06,5.2728e-08,2.1900e-07,5.8422e-07,4.8146e-06,8.5883e-06,9.9552e-06,8.1572e-06
P12,30.00,90.00,0.00,0.00,5.3937e-08,2.4167e-07,7.9915e-07,4.7348e-06,1.0041e-05,1.0028e-05,6.6979e-06,5.3706e-08,2.1900e-07,5.8422e-07,4.8146e-06,8.5883e-06,9.9552e-06,8.1572e-06
P12,60.00,45.00,60.00,0.00,5.6556e-08,2.0838e-07,6.9281e-07,4.2971e-06,9.4695e-06,9.4565e-06,5.8523e-06,5.6101e-08,1.8892e-07,5.0825e-07,4.3997e-06,8.0825e-06,9.4026e-06,7.2585e-06
P12,0.00,0.00,60.00,0.00,4.7789e-08,2.5130e-07,8.2980e-07,4.8243e-06,1.0152e-05,1.0139e-05,6.9311e-06,4.7694e-08,2.2776e-07,6.0504e-07,4.8974e-06,8.6834e-06,1.0061e-05,8.3806e-06
