Profile,VZA,VAA,SZA,SAA,fy4a_ch07_Radiance,fy4a_ch09_Radiance,fy4a_ch10_Radiance,fy4a_ch11_Radiance,fy4a_ch12_Radiance,fy4a_ch13_Radiance,fy4a_ch14_Radiance,fy4b_ch07_Radiance,fy4b_ch09_Radiance,fy4b_ch10_Radiance,fy4b_ch12_Radiance,fy4b_ch13_Radiance,fy4b_ch14_Radiance,fy4b_ch15_Radiance
P34,60.00,45.00,30.00,0.00,1.0424e-07,2.5853e-07,8.6030e-07,4.4220e-06,9.5655e-06,9.5529e-06,7.2174e-06,1.0140e-07,2.3464e-07,6.2236e-07,4.4597e-06,8.1976e-06,9.4762e-06,8.3676e-06
P34,60.00,180.00,60.00,0.00,5.3563e-08,2.5851e-07,8.6030e-07,4.4201e-06,9.5653e-06,9.5528e-06,7.2174e-06,5.2484e-08,2.3464e-07,6.2236e-07,4.4577e-06,8.1973e-06,9.4761e-06,8.3676e-06
P34,0.00,90.00,30.00,0.00,8.0932e-08,3.1600e-07,1.0502e-06,4.7292e-06,9.8591e-06,9.8461e-06,8.2441e-06,7.8712e-08,2.8706e-07,7.5629e-07,4.7471e-06,8.4391e-06,9.7530e-06,9.1906e-06
P34,30.00,45.00,0.00,0.00,8.8809e-08,3.0313e-07,1.0088e-06,4.6719e-06,9.8060e-06,9.7931e-06,8.0431e-06,8.6205e-08,2.7528e-07,7.2641e-07,4.6937e-06,8.3946e-06,9.7028e-06,9.0339e-06
P34,60.00,135.00,0.00,0.00,9.0898e-08,2.5853e-07,8.6030e-07,4.4212e-06,9.5654e-06,9.5528e-06,7.2174e-06,8.8323e-08,2.3464e-07,6.2236e-07,4.4589e-06,8.1975e-06,9.4762e-06,8.3676e-06
P34,30.00,135.00,30.00,0.00,8.0025e-08,3.0313e-07,1.0088e-06,4.6717e-06,9.8060e-06,9.7931e-06,8.0431e-06,7.7822e-08,2.7528e-07,7.2641e-07,4.6935e-06,8.3946e-06,9.7028e-06,9.0339e-06
P34,0.00,180.00,60.00,0.00,5.9653e-08,3.1600e-07,1.0502e-06,4.7290e-06,9.8591e-06,9.8461e-06,8.2441e-06,5.8514e-08,2.8706e-07,7.5629e-07,4.7469e-06,8.4391e-06,9.7530e-06,9.1906e-06
P34,0.00,135.00,30.00,0.00,8.0932e-08,3.1600e-07,1.0502e-06,4.7292e-06,9.8591e-06,9.8461e-06,8.2441e-06,7.8712e-08,2.8706e-07,7.5629e-07,4.7471e-06,8.4391e-06,9.7530e-06,9.1906e-06
P34,60.00,0.00,60.00,0.00,1.3939e-07,2.5854e-07,8.6030e-07,4.4250e-06,9.5657e-06,9.5531e-06,7.2174e-06,1.3626e-07,2.3465e-07,6.2236e-07,4.4631e-06,8.1982e-06,9.4765e-06,8.3677e-06
P34,0.00,90.00,0.00,0.00,8.6045e-08,3.1601e-07,1.0502e-06,4.7293e-06,9.8591e-06,9.8461e-06,8.2441e-06,8.3540e-08,2.8706e-07,7.5629e-07,4.7472e-06,8.4391e-06,9.7530e-06,9.1906e-06
P35,60.00,90.00,30.00,0.00,8.6663e-08,2.2394e-07,7.5128e-07,2.4966e-06,6.4870e-06,6.4754e-06,5.3353e-06,8.2878e-08,2.0392e-07,5.5812e-07,2.5171e-06,5.2136e-06,6.3821e-06,6.0466e-06
P35,0.00,0.00,60.00,0.00,4.8029e-08,2.7448e-07,8.7974e-07,2.6867e-06,6.6130e-06,6.6014e-06,6.0020e-06,4.6117e-08,2.5107e-07,6.6793e-07,2.6938e-06,5.3391e-06,6.5007e-06,6.5537e-06
P35,30.00,45.00,60.00,0.00,6.3581e-08,2.6328e-07,8.5405e-07,2.6538e-06,6.5902e-06,6.5786e-06,5.8733e-06,6.1081e-08,2.4051e-07,6.4520e-07,2.6638e-06,5.3165e-06,6.4791e-06,6.4590e-06
P35,0.00,180.00,30.00,0.00,7.0887e-08,2.7452e-07,8.7989e-07,2.6869e-06,6.6130e-06,6.6014e-06,6.0020e-06,6.7700e-08,2.5108e-07,6.6800e-07,2.6940e-06,5.3391e-06,6.5007e-06,6.5537e-06
P35,30.00,90.00,30.00,0.00,7.6028e-08,2.6330e-07,8.5412e-07,2.6534e-06,6.5901e-06,6.5785e-06,5.8733e-06,7.2629e-08,2.4052e-07,6.4525e-07,2.6633e-06,5.3164e-06,6.4790e-06,6.4590e-06
P35,60.00,180.00,0.00,0.00,8.8616e-08,2.2394e-07,7.5129e-07,2.4965e-06,6.4870e-06,6.4754e-06,5.3354e-06,8.4675e-08,2.0392e-07,5.5812e-07,2.5171e-06,5.2136e-06,6.3821e-06,6.0466e-06
P35,30.00,0.00,0.00,0.00,8.0644e-08,2.6330e-07,8.5414e-07,2.6534e-06,6.5901e-06,6.5785e-06,5.8733e-06,7.6946e-08,2.4052e-07,6.4526e-07,2.6633e-06,5.3163e-06,6.4790e-06,6.4590e-06
P35,30.00,135.00,0.00,0.00,8.0644e-08,2.6330e-07,8.5414e-07,2.6534e-06,6.5901e-06,6.5785e-06,5.8733e-06,7.6946e-08,2.4052e-07,6.4526e-07,2.6633e-06,5.3163e-06,6.4790e-06,6.4590e-06
P35,60.00,0.00,30.00,0.00,1.1520e-07,2.2398e-07,7.5152e-07,2.4984e-06,6.4872e-06,6.4756e-06,5.3354e-06,1.1044e-07,2.0393e-07,5.5819e-07,2.5191e-06,5.2139e-06,6.3822e-06,6.0467e-06
P35,0.00,45.00,0.00,0.00,7.6299e-08,2.7453e-07,8.7995e-07,2.6870e-06,6.6130e-06,6.6014e-06,6.0021e-06,7.2785e-08,2.5108e-07,6.6802e-07,2.6941e-06,5.3392e-06,6.5008e-06,6.5538e-06
P35,0.00,45.00,30.00,0.00,7.0887e-08,2.7452e-07,8.7989e-07,2.6869e-06,6.6130e-06,6.6014e-06,6.0020e-06,6.7700e-08,2.5108e-07,6.6800e-07,2.6940e-06,5.3391e-06,6.5007e-06,6.5537e-06
P35,0.00,135.00,60.00,0.00,4.8029e-08,2.7448e-07,8.7974e-07,2.6867e-06,6.6130e-06,6.6014e-06,6.0020e-06,4.6117e-08,2.5107e-07,6.6793e-07,2.6938e-06,5.3391e-06,6.5007e-06,6.5537e-06
P35,60.00,90.00,0.00,0.00,8.8616e-08,2.2394e-07,7.5129e-07,2.4965e-06,6.4870e-06,6.4754e-06,5.3354e-06,8.4675e-08,2.0392e-07,5.5812e-07,2.5171e-06,5.2136e-06,6.3821e-06,6.0466e-06
P35,30.00,180.00,0.00,0.00,8.0644e-08,2.6330e-07,8.5414e-07,2.6534e-06,6.5901e-06,6.5785e-06,5.8733e-06,7.6946e-08,2.4052e-07,6.4526e-07,2.6633e-06,5.3163e-06,6.4790e-06,6.4590e-06
P35,60.00,90.00,60.00,0.00,6.8365e-08,2.2392e-07,7.5116e-07,2.4964e-06,6.4870e-06,6.4754e-06,5.3353e-06,6.5586e-08,2.0392e-07,5.5807e-07,2.5170e-06,5.2136e-06,6.3821e-06,6.0466e-06
P35,0.00,45.00,60.00,0.00,4.8029e-08,2.7448e-07,8.7974e-07,2.6867e-06,6.6130e-06,6.6014e-06,6.0020e-06,4.6117e-08,2.5107e-07,6.6793e-07,2.6938e-06,5.3391e-06,6.5007e-06,6.5537e-06
P35,60.00,180.00,30.00,0.00,7.0640e-08,2.2392e-07,7.5116e-07,2.4957e-06,6.4869e-06,6.4753e-06,5.3353e-06,6.7453e-08,2.0392e-07,5.5808e-07,2.5162e-06,5.2134e-06,6.3820e-06,6.0466e-06
P35,0.00,135.00,30.00,0.00,7.0887e-08,2.7452e-07,8.7989e-07,2.6869e-06,6.6130e-06,6.6014e-06,6.0020e-06,6.7700e-08,2.5108e-07,6.6800e-07,2.6940e-06,5.3391e-06,6.5007e-06,6.5537e-06
P35,0.00,180.00,0.00,0.00,7.6299e-08,2.7453e-07,8.7995e-07,2.6870e-06,6.6130e-06,6.6014e-06,6.0021e-06,7.2785e-08,2.5108e-07,6.6802e-07,2.6941e-06,5.3392e-06,6.5008e-06,6.5538e-06
P35,30.00,180.00,60.00,0.00,4.3856e-08,2.6325e-07,8.5388e-07,2.6527e-06,6.5901e-06,6.5785e-06,5.8733e-06,4.2065e-08,2.4051e-07,6.4515e-07,2.6625e-06,5.3163e-06,6.4790e-06,6.4589e-06
P35,60.00,45.00,30.00,0.00,1.0475e-07,2.2397e-07,7.5143e-07,2.4977e-06,6.4871e-06,6.4755e-06,5.3354e-06,1.0033e-07,2.0393e-07,5.5816e-07,2.5184e-06,5.2137e-06,6.3822e-06,6.0467e-06
P35,60.00,0.00,60.00,0.00,1.4991e-07,2.2403e-07,7.5176e-07,2.5030e-06,6.4876e-06,6.4761e-06,5.3355e-06,1.4457e-07,2.0393e-07,5.5822e-07,2.5241e-06,5.2148e-06,6.3828e-06,6.0470e-06
P35,0.00,90.00,30.00,0.00,7.0887e-08,2.7452e-07,8.7989e-07,2.6869e-06,6.6130e-06,6.6014e-06,6.0020e-06,6.7700e-08,2.5108e-07,6.6800e-07,2.6940e-06,5.3391e-06,6.5007e-06,6.5537e-06
P35,30.00,90.00,60.00,0.00,5.3122e-08,2.6326e-07,8.5395e-07,2.6532e-06,6.5901e-06,6.5785e-06,5.8733e-06,5.0986e-08,2.4051e-07,6.4517e-07,2.6631e-06,5.3163e-06,6.4790e-06,6.4590e-06
P35,0.00,90.00,60.00,0.00,4.8029e-08,2.7448e-07,8.7974e-07,2.6867e-06,6.6130e-06,6.6014e-06,6.0020e-06,4.6117e-08,2.5107e-07,6.6793e-07,2.6938e-06,5.3391e-06,6.5007e-06,6.5537e-06
P35,60.00,135.00,60.00,0.00,5.0716e-08,2.2390e-07,7.5105e-07,2.4954e-06,6.4869e-06,6.4753e-06,5.3353e-06,4.8593e-08,2.0391e-07,5.5804e-07,2.5159e-06,5.2134e-06,6.3820e-06,6.0465e-06
P35,60.00,135.00,0.00,0.00,8.8616e-08,2.2394e-07,7.5129e-07,2.4965e-06,6.4870e-06,6.4754e-06,5.3354e-06,8.4675e-08,2.0392e-07,5.5812e-07,2.5171e-06,5.2136e-06,6.3821e-06,6.0466e-06
P35,0.00,90.00,0.00,0.00,7.6299e-08,2.7453e-07,8.7995e-07,2.6870e-06,6.6130e-06,6.6014e-06,6.0021e-06,7.2785e-08,2.5108e-07,6.6802e-07,2.6941e-06,5.3392e-06,6.5008e-06,6.5538e-06
P35,30.00,45.00,30.00,0.00,8.1989e-08,2.6331e-07,8.5419e-07,2.6537e-06,6.5901e-06,6.5785e-06,5.8733e-06,7.8371e-08,2.4052e-07,6.4527e-07,2.6637e-06,5.3164e-06,6.4791e-06,6.4590e-06
P35,60.00,45.00,60.00,0.00,1.0978e-07,2.2397e-07,7.5143e-07,2.4994e-06,6.4873e-06,6.4757e-06,5.3354e-06,1.0563e-07,2.0392e-07,5.5814e-07,2.5202e-06,5.2141e-06,6.3824e-06,6.0468e-06
P35,30.00,0.00,60.00,0.00,6.9626e-08,2.6329e-07,8.5411e-07,2.6542e-06,6.5902e-06,6.5786e-06,5.8733e-06,6.6926e-08,2.4051e-07,6.4522e-07,2.6642e-06,5.3165e-06,6.4791e-06,6.4590e-06
P35,30.00,180.00,30.00,0.00,6.9220e-08,2.6328e-07,8.5403e-07,2.6530e-06,6.5901e-06,6.5785e-06,5.8733e-06,6.6079e-08,2.4051e-07,6.4521e-07,2.6628e-06,5.3163e-06,6.4790e-06,6.4590e-06
P35,30.00,0.00,30.00,0.00,8.4844e-08,2.6331e-07,8.5422e-07,2.6539e-06,6.5901e-06,6.5786e-06,5.8733e-06,8.1124e-08,2.4052e-07,6.4528e-07,2.6639e-06,5.3164e-06,6.4791e-06,6.4590e-06
P35,0.00,135.00,0.00,0.00,7.6299e-08,2.7453e-07,8.7995e-07,2.6870e-06,6.6130e-06,6.6014e-06,6.0021e-06,7.2785e-08,2.5108e-07,6.6802e-07,2.6941e-06,5.3392e-06,6.5008e-06,6.5538e-06
P35,60.00,180.00,60.00,0.00,4.6032e-08,2.2389e-07,7.5102e-07,2.4950e-06,6.4869e-06,6.4753e-06,5.3353e-06,4.4091e-08,2.0391e-07,5.5804e-07,2.5155e-06,5.2133e-06,6.3819e-06,6.0465e-06
P35,60.00,135.00,30.00,0.00,7.4562e-08,2.2392e-07,7.5119e-07,2.4959e-06,6.4869e-06,6.4753e-06,5.3353e-06,7.1224e-08,2.0392e-07,5.5809e-07,2.5164e-06,5.2134e-06,6.3820e-06,6.0466e-06
P35,0.00,0.00,0.00,0.00,7.6299e-08,2.7453e-07,8.7995e-07,2.6870e-06,6.6130e-06,6.6014e-06,6.0021e-06,7.2785e-08,2.5108e-07,6.6802e-07,2.6941e-06,5.3392e-06,6.5008e-06,6.5538e-06
P35,60.00,45.00,0.00,0.00,8.8616e-08,2.2394e-07,7.5129e-07,2.4965e-06,6.4870e-06,6.4754e-06,5.3354e-06,8.4675e-08,2.0392e-07,5.5812e-07,2.5171e-06,5.2136e-06,6.3821e-06,6.0466e-06
P35,30.00,135.00,60.00,0.00,4.6123e-08,2.6325e-07,8.5390e-07,2.6528e-06,6.5901e-06,6.5785e-06,5.8733e-06,4.4246e-08,2.4051e-07,6.4516e-07,2.6626e-06,5.3163e-06,6.4790e-06,6.4589e-06
P35,30.00,135.00,30.00,0.00,7.1045e-08,2.6329e-07,8.5406e-07,2.6531e-06,6.5901e-06,6.5785e-06,5.8733e-06,6.7835e-08,2.4052e-07,6.4523e-07,2.6630e-06,5.3163e-06,6.4790e-06,6.4590e-06
P35,0.00,180.00,60.00,0.00,4.8029e-08,2.7448e-07,8.7974e-07,2.6867e-06,6.6130e-06,6.6014e-06,6.0020e-06,4.6117e-08,2.5107e-07,6.6793e-07,2.6938e-06,5.3391e-06,6.5007e-06,6.5537e-06
P35,0.00,0.00,30.00,0.00,7.0887e-08,2.7452e-07,8.7989e-07,2.6869e-06,6.6130e-06,6.6014e-06,6.0020e-06,6.7700e-08,2.5108e-07,6.6800e-07,2.6940e-06,5.3391e-06,6.5007e-06,6.5537e-06
P35,30.00,45.00,0.00,0.00,8.0644e-08,2.6330e-07,8.5414e-07,2.6534e-06,6.5901e-06,6.5785e-06,5.8733e-06,7.6946e-08,2.4052e-07,6.4526e-07,2.6633e-06,5.3163e-06,6.4790e-06,6.4590e-06
P35,60.00,0.00,0.00,0.00,8.8616e-08,2.2394e-07,7.5129e-07,2.4965e-06,6.4870e-06,6.4754e-06,5.3354e-06,8.4675e-08,2.0392e-07,5.5812e-07,2.5171e-06,5.2136e-06,6.3821e-06,6.0466e-06
P35,30.00,90.00,0.00,0.00,8.0644e-08,2.6330e-07,8.5414e-07,2.6534e-06,6.5901e-06,6.5785e-06,5.8733e-06,7.6946e-08,2.4052e-07,6.4526e-07,2.6633e-06,5.3163e-06,6.4790e-06,6.4590e-06
P36,30.00,90.00,30.00,0.00,7.8300e-08,2.9583e-07,9.8704e-07,3.3563e-06,7.7906e-06,7.7780e-06,6.8928e-06,7.5171e-08,2.6913e-07,7.2846e-07,3.3608e-06,6.4063e-06,7.6746e-06,7.5602e-06
P36,30.00,135.00,60.00,0.00,4.8955e-08,2.9581e-07,9.8701e-07,3.3557e-06,7.7906e-06,7.7780e-06,6.8927e-06,4.7284e-08,2.6913e-07,7.2846e-07,3.3602e-06,6.4063e-06,7.6746e-06,7.5602e-06
P36,0.00,180.00,30.00,0.00,7.3528e-08,3.0949e-07,1.0204e-06,3.3921e-06,7.8139e-06,7.8012e-06,7.0350e-06,7.0586e-08,2.8195e-07,7.5676e-07,3.3939e-06,6.4270e-06,7.6961e-06,7.6644e-06
P36,30.00,45.00,30.00,0.00,8.4105e-08,2.9584e-07,9.8705e-07,3.3566e-06,7.7907e-06,7.7781e-06,6.8928e-06,8.0771e-08,2.6913e-07,7.2846e-07,3.3611e-06,6.4064e-06,7.6746e-06,7.5602e-06
P36,30.00,0.00,0.00,0.00,8.2879e-08,2.9584e-07,9.8705e-07,3.3563e-06,7.7906e-06,7.7780e-06,6.8928e-06,7.9458e-08,2.6913e-07,7.2846e-07,3.3608e-06,6.4063e-06,7.6746e-06,7.5602e-06
P36,60.00,0.00,30.00,0.00,1.1496e-07,2.4747e-07,8.5647e-07,3.1823e-06,7.6743e-06,7.6618e-06,6.2949e-06,1.1065e-07,2.2416e-07,6.2250e-07,3.1972e-06,6.2989e-06,7.5665e-06,7.1047e-06
P36,30.00,45.00,60.00,0.00,6.5845e-08,2.9582e-07,9.8702e-07,3.3567e-06,7.7907e-06,7.7781e-06,6.8928e-06,6.3603e-08,2.6913e-07,7.2846e-07,3.3612e-06,6.4064e-06,7.6746e-06,7.5602e-06
P36,0.00,135.00,60.00,0.00,5.0987e-08,3.0948e-07,1.0204e-06,3.3919e-06,7.8139e-06,7.8012e-06,7.0349e-06,4.9278e-08,2.8195e-07,7.5675e-07,3.3937e-06,6.4270e-06,7.6961e-06,7.6643e-06
P36,30.00,90.00,0.00,0.00,8.2879e-08,2.9584e-07,9.8705e-07,3.3563e-06,7.7906e-06,7.7780e-06,6.8928e-06,7.9458e-08,2.6913e-07,7.2846e-07,3.3608e-06,6.4063e-06,7.6746e-06,7.5602e-06
P36,30.00,0.00,30.00,0.00,8.6885e-08,2.9584e-07,9.8706e-07,3.3568e-06,7.7907e-06,7.7781e-06,6.8928e-06,8.3456e-08,2.6913e-07,7.2846e-07,3.3613e-06,6.4064e-06,7.6746e-06,7.5602e-06
P36,0.00,90.00,0.00,0.00,7.8890e-08,3.0950e-07,1.0204e-06,3.3922e-06,7.8139e-06,7.8012e-06,7.0350e-06,7.5629e-08,2.8195e-07,7.5676e-07,3.3940e-06,6.4270e-06,7.6961e-06,7.6644e-06
P36,60.00,0.00,0.00,0.00,8.9393e-08,2.4745e-07,8.5645e-07,3.1806e-06,7.6741e-06,7.6616e-06,6.2949e-06,8.5820e-08,2.2415e-07,6.2250e-07,3.1953e-06,6.2986e-06,7.5663e-06,7.1046e-06
P36,0.00,90.00,30.00,0.00,7.3528e-08,3.0949e-07,1.0204e-06,3.3921e-06,7.8139e-06,7.8012e-06,7.0350e-06,7.0586e-08,2.8195e-07,7.5676e-07,3.3939e-06,6.4270e-06,7.6961e-06,7.6644e-06
P36,60.00,45.00,0.00,0.00,8.9393e-08,2.4745e-07,8.5645e-07,3.1806e-06,7.6741e-06,7.6616e-06,6.2949e-06,8.5820e-08,2.2415e-07,6.2250e-07,3.1953e-06,6.2986e-06,7.5663e-06,7.1046e-06
P36,0.00,45.00,60.00,0.00,5.0987e-08,3.0948e-07,1.0204e-06,3.3919e-06,7.8139e-06,7.8012e-06,7.0349e-06,4.9278e-08,2.8195e-07,7.5675e-07,3.3937e-06,6.4270e-06,7.6961e-06,7.6643e-06
P36,60.00,90.00,30.00,0.00,8.7423e-08,2.4745e-07,8.5644e-07,3.1806e-06,7.6741e-06,7.6616e-06,6.2949e-06,8.4005e-08,2.2415e-07,6.2250e-07,3.1954e-06,6.2986e-06,7.5663e-06,7.1046e-06
P36,0.00,0.00,30.00,0.00,7.3528e-08,3.0949e-07,1.0204e-06,3.3921e-06,7.8139e-06,7.8012e-06,7.0350e-06,7.0586e-08,2.8195e-07,7.5676e-07,3.3939e-06,6.4270e-06,7.6961e-06,7.6644e-06
P36,0.00,45.00,0.00,0.00,7.8890e-08,3.0950e-07,1.0204e-06,3.3922e-06,7.8139e-06,7.8012e-06,7.0350e-06,7.5629e-08,2.8195e-07,7.5676e-07,3.3940e-06,6.4270e-06,7.6961e-06,7.6644e-06
P36,60.00,180.00,0.00,0.00,8.9393e-08,2.4745e-07,8.5645e-07,3.1806e-06,7.6741e-06,7.6616e-06,6.2949e-06,8.5820e-08,2.2415e-07,6.2250e-07,3.1953e-06,6.2986e-06,7.5663e-06,7.1046e-06
P36,30.00,90.00,60.00,0.00,5.5726e-08,2.9582e-07,9.8701e-07,3.3561e-06,7.7906e-06,7.7780e-06,6.8927e-06,5.3817e-08,2.6913e-07,7.2846e-07,3.3605e-06,6.4063e-06,7.6746e-06,7.5602e-06
P36,0.00,135.00,0.00,0.00,7.8890e-08,3.0950e-07,1.0204e-06,3.3922e-06,7.8139e-06,7.8012e-06,7.0350e-06,7.5629e-08,2.8195e-07,7.5676e-07,3.3940e-06,6.4270e-06,7.6961e-06,7.6644e-06
P36,30.00,135.00,0.00,0.00,8.2879e-08,2.9584e-07,9.8705e-07,3.3563e-06,7.7906e-06,7.7780e-06,6.8928e-06,7.9458e-08,2.6913e-07,7.2846e-07,3.3608e-06,6.4063e-06,7.6746e-06,7.5602e-06
P36,30.00,0.00,60.00,0.00,7.1695e-08,2.9583e-07,9.8703e-07,3.3571e-06,7.7907e-06,7.7781e-06,6.8928e-06,6.9269e-08,2.6913e-07,7.2846e-07,3.3616e-06,6.4065e-06,7.6747e-06,7.5602e-06
P36,0.00,180.00,60.00,0.00,5.0987e-08,3.0948e-07,1.0204e-06,3.3919e-06,7.8139e-06,7.8012e-06,7.0349e-06,4.9278e-08,2.8195e-07,7.5675e-07,3.3937e-06,6.4270e-06,7.6961e-06,7.6643e-06
P36,60.00,90.00,60.00,0.00,6.9426e-08,2.4744e-07,8.5643e-07,3.1805e-06,7.6741e-06,7.6616e-06,6.2949e-06,6.6973e-08,2.2415e-07,6.2250e-07,3.1952e-06,6.2986e-06,7.5663e-06,7.1046e-06
P36,30.00,45.00,0.00,0.00,8.2879e-08,2.9584e-07,9.8705e-07,3.3563e-06,7.7906e-06,7.7780e-06,6.8928e-06,7.9458e-08,2.6913e-07,7.2846e-07,3.3608e-06,6.4063e-06,7.6746e-06,7.5602e-06
P36,60.00,180.00,60.00,0.00,4.8009e-08,2.4743e-07,8.5641e-07,3.1791e-06,7.6740e-06,7.6615e-06,6.2948e-06,4.6310e-08,2.2415e-07,6.2250e-07,3.1938e-06,6.2984e-06,7.5662e-06,7.1045e-06
P36,0.00,0.00,60.00,0.00,5.0987e-08,3.0948e-07,1.0204e-06,3.3919e-06,7.8139e-06,7.8012e-06,7.0349e-06,4.9278e-08,2.8195e-07,7.5675e-07,3.3937e-06,6.4270e-06,7.6961e-06,7.6643e-06
P36,30.00,180.00,60.00,0.00,4.6762e-08,2.9581e-07,9.8701e-07,3.3556e-06,7.7906e-06,7.7780e-06,6.8927e-06,4.5170e-08,2.6913e-07,7.2846e-07,3.3601e-06,6.4063e-06,7.6745e-06,7.5602e-06
P36,60.00,0.00,60.00,0.00,1.4767e-07,2.4749e-07,8.5647e-07,3.1866e-06,7.6748e-06,7.6622e-06,6.2950e-06,1.4293e-07,2.2416e-07,6.2250e-07,3.2019e-06,6.2998e-06,7.5669e-06,7.1049e-06
P36,60.00,135.00,30.00,0.00,7.5747e-08,2.4744e-07,8.5644e-07,3.1800e-06,7.6741e-06,7.6615e-06,6.2949e-06,7.2738e-08,2.2415e-07,6.2250e-07,3.1947e-06,6.2985e-06,7.5662e-06,7.1046e-06
P36,0.00,45.00,30.00,0.00,7.3528e-08,3.0949e-07,1.0204e-06,3.3921e-06,7.8139e-06,7.8012e-06,7.0350e-06,7.0586e-08,2.8195e-07,7.5676e-07,3.3939e-06,6.4270e-06,7.6961e-06,7.6644e-06
P36,0.00,180.00,0.00,0.00,7.8890e-08,3.0950e-07,1.0204e-06,3.3922e-06,7.8139e-06,7.8012e-06,7.0350e-06,7.5629e-08,2.8195e-07,7.5676e-07,3.3940e-06,6.4270e-06,7.6961e-06,7.6644e-06
P36,60.00,135.00,0.00,0.00,8.9393e-08,2.4745e-07,8.5645e-07,3.1806e-06,7.6741e-06,7.6616e-06,6.2949e-06,8.5820e-08,2.2415e-07,6.2250e-07,3.1953e-06,6.2986e-06,7.5663e-06,7.1046e-06
P36,60.00,135.00,60.00,0.00,5.2500e-08,2.4743e-07,8.5642e-07,3.1795e-06,7.6741e-06,7.6615e-06,6.2948e-06,5.0637e-08,2.2415e-07,6.2250e-07,3.1942e-06,6.2984e-06,7.5662e-06,7.1045e-06
P36,30.00,180.00,30.00,0.00,7.1672e-08,2.9583e-07,9.8703e-07,3.3559e-06,7.7906e-06,7.7780e-06,6.8928e-06,6.8784e-08,2.6913e-07,7.2846e-07,3.3603e-06,6.4063e-06,7.6746e-06,7.5602e-06
P36,0.00,0.00,0.00,0.00,7.8890e-08,3.0950e-07,1.0204e-06,3.3922e-06,7.8139e-06,7.8012e-06,7.0350e-06,7.5629e-08,2.8195e-07,7.5676e-07,3.3940e-06,6.4270e-06,7.6961e-06,7.6644e-06
P36,30.00,180.00,0.00,0.00,8.2879e-08,2.9584e-07,9.8705e-07,3.3563e-06,7.7906e-06,7.7780e-06,6.8928e-06,7.9458e-08,2.6913e-07,7.2846e-07,3.3608e-06,6.4063e-06,7.6746e-06,7.5602e-06
P36,60.00,90.00,0.00,0.00,8.9393e-08,2.4745e-07,8.5645e-07,3.1806e-06,7.6741e-06,7.6616e-06,6.2949e-06,8.5820e-08,2.2415e-07,6.2250e-07,3.1953e-06,6.2986e-06,7.5663e-06,7.1046e-06
P36,30.00,135.00,30.00,0.00,7.3450e-08,2.9583e-07,9.8704e-07,3.3560e-06,7.7906e-06,7.7780e-06,6.8928e-06,7.0496e-08,2.6913e-07,7.2846e-07,3.3605e-06,6.4063e-06,7.6746e-06,7.5602e-06
P36,60.00,180.00,30.00,0.00,7.1964e-08,2.4744e-07,8.5643e-07,3.1798e-06,7.6741e-06,7.6615e-06,6.2949e-06,6.9092e-08,2.2415e-07,6.2250e-07,3.1945e-06,6.2985e-06,7.5662e-06,7.1045e-06
P36,0.00,135.00,30.00,0.00,7.3528e-08,3.0949e-07,1.0204e-06,3.3921e-06,7.8139e-06,7.8012e-06,7.0350e-06,7.0586e-08,2.8195e-07,7.5676e-07,3.3939e-06,6.4270e-06,7.6961e-06,7.6644e-06
P36,0.00,90.00,60.00,0.00,5.0987e-08,3.0948e-07,1.0204e-06,3.3919e-06,7.8139e-06,7.8012e-06,7.0349e-06,4.9278e-08,2.8195e-07,7.5675e-07,3.3937e-06,6.4270e-06,7.6961e-06,7.6643e-06
P36,60.00,45.00,30.00,0.00,1.0487e-07,2.4746e-07,8.5646e-07,3.1817e-06,7.6742e-06,7.6617e-06,6.2949e-06,1.0088e-07,2.2416e-07,6.2250e-07,3.1966e-06,6.2988e-06,7.5664e-06,7.1046e-06
P36,60.00,45.00,60.00,0.00,1.0916e-07,2.4746e-07,8.5645e-07,3.1832e-06,7.6744e-06,7.6619e-06,6.2949e-06,1.0548e-07,2.2416e-07,6.2250e-07,3.1982e-06,6.2991e-06,7.5666e-06,7.1047e-06
P37,60.00,180.00,30.00,0.00,6.9710e-08,2.7158e-07,8.2503e-07,2.2279e-06,5.8753e-06,5.8640e-06,5.6141e-06,6.6472e-08,2.5020e-07,6.5149e-07,2.2044e-06,4.6367e-06,5.7668e-06,6.0080e-06
P37,0.00,180.00,30.00,0.00,6.9238e-08,3.2730e-07,8.9761e-07,2.3179e-06,5.9127e-06,5.9014e-06,5.9915e-06,6.6005e-08,3.0459e-07,7.2797e-07,2.2934e-06,4.6691e-06,5.7989e-06,6.2711e-06
P37,30.00,135.00,30.00,0.00,6.9553e-08,3.1619e-07,8.8468e-07,2.3055e-06,5.9104e-06,5.8990e-06,5.9204e-06,6.6295e-08,2.9367e-07,7.1403e-07,2.2813e-06,4.6680e-06,5.7975e-06,6.2244e-06
P37,0.00,0.00,60.00,0.00,4.6306e-08,3.2725e-07,8.9738e-07,2.3177e-06,5.9127e-06,5.9014e-06,5.9914e-06,4.4354e-08,3.0456e-07,7.2784e-07,2.2932e-06,4.6691e-06,5.7989e-06,6.2711e-06
P37,0.00,180.00,60.00,0.00,4.6306e-08,3.2725e-07,8.9738e-07,2.3177e-06,5.9127e-06,5.9014e-06,5.9914e-06,4.4354e-08,3.0456e-07,7.2784e-07,2.2932e-06,4.6691e-06,5.7989e-06,6.2711e-06
