Profile,VZA,VAA,SZA,SAA,fy4a_ch01_Radiance,fy4a_ch02_Radiance,fy4a_ch03_Radiance,fy4a_ch04_Radiance,fy4a_ch05_Radiance,fy4a_ch06_Radiance,fy4b_ch01_Radiance,fy4b_ch02_Radiance,fy4b_ch03_Radiance,fy4b_ch04_Radiance,fy4b_ch05_Radiance,fy4b_ch06_Radiance
P32,55.00,180.00,45.00,0.00,6.4344e-07,8.2494e-07,9.3223e-07,9.1134e-09,8.0338e-07,4.0727e-07,6.5464e-07,8.2480e-07,9.3470e-07,7.0639e-09,8.0502e-07,4.0802e-07
P32,60.00,0.00,60.00,0.00,4.9503e-07,6.5334e-07,7.5061e-07,7.7805e-09,6.5584e-07,3.3507e-07,5.0360e-07,6.5286e-07,7.5243e-07,6.1691e-09,6.5750e-07,3.3544e-07
P32,55.00,135.00,45.00,0.00,6.2750e-07,8.1726e-07,9.2946e-07,8.8967e-09,8.0396e-07,4.0770e-07,6.3834e-07,8.1700e-07,9.3192e-07,6.8466e-09,8.0561e-07,4.0846e-07
P32,45.00,180.00,55.00,0.00,5.2043e-07,6.6750e-07,7.5439e-07,7.3663e-09,6.4931e-07,3.2909e-07,5.2948e-07,6.6739e-07,7.5636e-07,5.6989e-09,6.5066e-07,3.2969e-07
P32,30.00,180.00,60.00,0.00,4.2204e-07,5.4821e-07,6.2475e-07,5.9247e-09,5.3730e-07,2.7179e-07,4.2934e-07,5.4797e-07,6.2640e-07,4.5415e-09,5.3844e-07,2.7220e-07
P32,30.00,135.00,0.00,0.00,6.9803e-07,9.2414e-07,1.0707e-06,9.9847e-09,9.0751e-07,4.5169e-07,7.0992e-07,9.2309e-07,1.0738e-06,7.4811e-09,9.0882e-07,4.5267e-07
P32,30.00,135.00,60.00,0.00,4.1526e-07,5.4506e-07,6.2375e-07,5.8358e-09,5.3772e-07,2.7208e-07,4.2241e-07,5.4477e-07,6.2540e-07,4.4515e-09,5.3887e-07,2.7248e-07
P32,0.00,90.00,30.00,0.00,6.0357e-07,7.9914e-07,9.2620e-07,8.6574e-09,7.8409e-07,3.9010e-07,6.1386e-07,7.9822e-07,9.2885e-07,6.4843e-09,7.8523e-07,3.9094e-07
P32,45.00,45.00,30.00,0.00,6.5261e-07,8.7956e-07,1.0166e-06,9.1067e-09,8.7650e-07,4.4099e-07,6.6368e-07,8.7887e-07,1.0194e-06,6.7762e-09,8.7798e-07,4.4196e-07
P32,60.00,135.00,0.00,0.00,7.6303e-07,1.0198e-06,1.1786e-06,1.0565e-08,1.0200e-06,5.1444e-07,7.7606e-07,1.0189e-06,1.1819e-06,7.9730e-09,1.0219e-06,5.1528e-07
P32,55.00,180.00,0.00,0.00,7.5316e-07,1.0054e-06,1.1602e-06,1.0398e-08,1.0003e-06,5.0306e-07,7.6600e-07,1.0046e-06,1.1635e-06,7.7966e-09,1.0021e-06,5.0412e-07
P32,30.00,180.00,30.00,0.00,6.4718e-07,8.4558e-07,9.6989e-07,9.1129e-09,8.2447e-07,4.1255e-07,6.5827e-07,8.4495e-07,9.7263e-07,6.8636e-09,8.2573e-07,4.1339e-07
P32,55.00,0.00,30.00,0.00,6.7709e-07,9.1594e-07,1.0592e-06,9.4549e-09,9.1965e-07,4.6467e-07,6.8858e-07,9.1525e-07,1.0620e-06,7.0790e-09,9.2137e-07,4.6560e-07
P32,55.00,45.00,0.00,0.00,7.5316e-07,1.0054e-06,1.1602e-06,1.0398e-08,1.0003e-06,5.0306e-07,7.6600e-07,1.0046e-06,1.1635e-06,7.7966e-09,1.0021e-06,5.0412e-07
P32,30.00,45.00,30.00,0.00,6.2177e-07,8.3361e-07,9.6575e-07,8.7903e-09,8.2525e-07,4.1311e-07,6.3232e-07,8.3279e-07,9.6846e-07,6.5405e-09,8.2652e-07,4.1395e-07
P32,60.00,135.00,60.00,0.00,5.0827e-07,6.5407e-07,7.4450e-07,7.8752e-09,6.4631e-07,3.2940e-07,5.1718e-07,6.5373e-07,7.4636e-07,6.3042e-09,6.4796e-07,3.2976e-07
P32,0.00,135.00,0.00,0.00,6.7134e-07,8.8485e-07,1.0297e-06,9.8324e-09,8.6542e-07,4.2791e-07,6.8279e-07,8.8358e-07,1.0327e-06,7.4012e-09,8.6660e-07,4.2889e-07
P32,0.00,0.00,30.00,0.00,6.0357e-07,7.9914e-07,9.2620e-07,8.6574e-09,7.8409e-07,3.9010e-07,6.1386e-07,7.9822e-07,9.2885e-07,6.4843e-09,7.8523e-07,3.9094e-07
P32,30.00,0.00,60.00,0.00,3.9822e-07,5.3825e-07,6.2287e-07,5.6401e-09,5.4047e-07,2.7377e-07,4.0499e-07,5.3783e-07,6.2450e-07,4.2455e-09,5.4162e-07,2.7418e-07
P32,55.00,45.00,60.00,0.00,4.6410e-07,6.2266e-07,7.1833e-07,7.0455e-09,6.2861e-07,3.2041e-07,4.7206e-07,6.2219e-07,7.2010e-07,5.4817e-09,6.3013e-07,3.2091e-07
P32,45.00,90.00,55.00,0.00,4.8742e-07,6.5230e-07,7.4969e-07,6.9358e-09,6.5156e-07,3.3059e-07,4.9575e-07,6.5194e-07,7.5164e-07,5.2627e-09,6.5292e-07,3.3120e-07
P32,30.00,90.00,0.00,0.00,6.9803e-07,9.2414e-07,1.0707e-06,9.9847e-09,9.0751e-07,4.5169e-07,7.0992e-07,9.2309e-07,1.0738e-06,7.4811e-09,9.0882e-07,4.5267e-07
P32,45.00,45.00,0.00,0.00,7.2964e-07,9.7067e-07,1.1207e-06,1.0184e-08,9.5903e-07,4.8005e-07,7.4207e-07,9.6982e-07,1.1239e-06,7.6104e-09,9.6055e-07,4.8116e-07
P32,45.00,180.00,45.00,0.00,6.0632e-07,7.8219e-07,8.8611e-07,8.4541e-09,7.6090e-07,3.8448e-07,6.1680e-07,7.8201e-07,8.8849e-07,6.4609e-09,7.6231e-07,3.8526e-07
P32,45.00,135.00,45.00,0.00,5.9447e-07,7.7653e-07,8.8410e-07,8.2974e-09,7.6131e-07,3.8478e-07,6.0470e-07,7.7627e-07,8.8647e-07,6.3040e-09,7.6272e-07,3.8556e-07
P32,45.00,135.00,30.00,0.00,6.8000e-07,8.9236e-07,1.0208e-06,9.4557e-09,8.7531e-07,4.4017e-07,6.9165e-07,8.9188e-07,1.0237e-06,7.1271e-09,8.7678e-07,4.4114e-07
P32,55.00,90.00,30.00,0.00,6.8926e-07,9.2120e-07,1.0604e-06,9.6018e-09,9.1831e-07,4.6383e-07,7.0102e-07,9.2060e-07,1.0633e-06,7.2303e-09,9.2004e-07,4.6477e-07
P32,60.00,45.00,60.00,0.00,4.8386e-07,6.4642e-07,7.4646e-07,7.5953e-09,6.5406e-07,3.3409e-07,4.9219e-07,6.4586e-07,7.4828e-07,5.9936e-09,6.5573e-07,3.3447e-07
P32,45.00,0.00,30.00,0.00,6.4987e-07,8.7838e-07,1.0163e-06,9.0751e-09,8.7679e-07,4.4116e-07,6.6088e-07,8.7767e-07,1.0191e-06,6.7436e-09,8.7826e-07,4.4214e-07
P32,45.00,45.00,45.00,0.00,5.6454e-07,7.6307e-07,8.8026e-07,7.9256e-09,7.6360e-07,3.8626e-07,5.7411e-07,7.6257e-07,8.8260e-07,5.9255e-09,7.6501e-07,3.8705e-07
P32,55.00,180.00,55.00,0.00,5.5985e-07,7.1115e-07,8.0125e-07,8.1642e-09,6.9100e-07,3.5115e-07,5.6966e-07,7.1105e-07,8.0331e-07,6.4313e-09,6.9257e-07,3.5174e-07
P32,55.00,45.00,30.00,0.00,6.7870e-07,9.1649e-07,1.0591e-06,9.4704e-09,9.1923e-07,4.6442e-07,6.9023e-07,9.1581e-07,1.0620e-06,7.0961e-09,9.2096e-07,4.6536e-07
P32,0.00,135.00,30.00,0.00,6.0357e-07,7.9914e-07,9.2620e-07,8.6574e-09,7.8409e-07,3.9010e-07,6.1386e-07,7.9822e-07,9.2885e-07,6.4843e-09,7.8523e-07,3.9094e-07
P32,0.00,45.00,60.00,0.00,3.7980e-07,5.0782e-07,5.8698e-07,5.2873e-09,5.0556e-07,2.5480e-07,3.8629e-07,5.0739e-07,5.8856e-07,3.9710e-09,5.0660e-07,2.5520e-07
P32,0.00,135.00,60.00,0.00,3.7980e-07,5.0782e-07,5.8698e-07,5.2873e-09,5.0556e-07,2.5480e-07,3.8629e-07,5.0739e-07,5.8856e-07,3.9710e-09,5.0660e-07,2.5520e-07
P32,55.00,0.00,45.00,0.00,5.9661e-07,8.0433e-07,9.2702e-07,8.5240e-09,8.0811e-07,4.1029e-07,6.0677e-07,8.0382e-07,9.2944e-07,6.4592e-09,8.0976e-07,4.1106e-07
P32,30.00,0.00,0.00,0.00,6.9803e-07,9.2414e-07,1.0707e-06,9.9847e-09,9.0751e-07,4.5169e-07,7.0992e-07,9.2309e-07,1.0738e-06,7.4811e-09,9.0882e-07,4.5267e-07
P32,45.00,180.00,60.00,0.00,4.6653e-07,5.9628e-07,6.7405e-07,6.7181e-09,5.8060e-07,2.9449e-07,4.7467e-07,5.9615e-07,6.7580e-07,5.2499e-09,5.8191e-07,2.9499e-07
P32,0.00,45.00,0.00,0.00,6.7134e-07,8.8485e-07,1.0297e-06,9.8324e-09,8.6542e-07,4.2791e-07,6.8279e-07,8.8358e-07,1.0327e-06,7.4012e-09,8.6660e-07,4.2889e-07
P32,55.00,90.00,0.00,0.00,7.5316e-07,1.0054e-06,1.1602e-06,1.0398e-08,1.0003e-06,5.0306e-07,7.6600e-07,1.0046e-06,1.1635e-06,7.7966e-09,1.0021e-06,5.0412e-07
P32,60.00,90.00,0.00,0.00,7.6303e-07,1.0198e-06,1.1786e-06,1.0565e-08,1.0200e-06,5.1444e-07,7.7606e-07,1.0189e-06,1.1819e-06,7.9730e-09,1.0219e-06,5.1528e-07
P32,55.00,135.00,30.00,0.00,7.0923e-07,9.3069e-07,1.0637e-06,9.8663e-09,9.1750e-07,4.6326e-07,7.2142e-07,9.3024e-07,1.0666e-06,7.4958e-09,9.1923e-07,4.6419e-07
P32,30.00,90.00,30.00,0.00,6.3056e-07,8.3771e-07,9.6711e-07,8.9002e-09,8.2491e-07,4.1287e-07,6.4130e-07,8.3695e-07,9.6983e-07,6.6508e-09,8.2617e-07,4.1371e-07
P32,55.00,180.00,30.00,0.00,7.2025e-07,9.3602e-07,1.0656e-06,1.0015e-08,9.1720e-07,4.6302e-07,7.3268e-07,9.3565e-07,1.0686e-06,7.6442e-09,9.1893e-07,4.6395e-07
P32,60.00,180.00,0.00,0.00,7.6303e-07,1.0198e-06,1.1786e-06,1.0565e-08,1.0200e-06,5.1444e-07,7.7606e-07,1.0189e-06,1.1819e-06,7.9730e-09,1.0219e-06,5.1528e-07
P32,30.00,45.00,60.00,0.00,3.9839e-07,5.3802e-07,6.2242e-07,5.6344e-09,5.3997e-07,2.7348e-07,4.0517e-07,5.3759e-07,6.2405e-07,4.2421e-09,5.4111e-07,2.7389e-07
P32,0.00,180.00,0.00,0.00,6.7134e-07,8.8485e-07,1.0297e-06,9.8324e-09,8.6542e-07,4.2791e-07,6.8279e-07,8.8358e-07,1.0327e-06,7.4012e-09,8.6660e-07,4.2889e-07
P32,30.00,180.00,0.00,0.00,6.9803e-07,9.2414e-07,1.0707e-06,9.9847e-09,9.0751e-07,4.5169e-07,7.0992e-07,9.2309e-07,1.0738e-06,7.4811e-09,9.0882e-07,4.5267e-07
P32,60.00,180.00,60.00,0.00,5.2924e-07,6.6405e-07,7.4782e-07,8.1740e-09,6.4486e-07,3.2842e-07,5.3863e-07,6.6387e-07,7.4970e-07,6.6061e-09,6.4652e-07,3.2878e-07
P32,55.00,90.00,55.00,0.00,5.1622e-07,6.9103e-07,7.9510e-07,7.5789e-09,6.9433e-07,3.5336e-07,5.2506e-07,6.9060e-07,7.9712e-07,5.8372e-09,6.9590e-07,3.5395e-07
P32,45.00,0.00,60.00,0.00,4.3474e-07,5.8395e-07,6.7300e-07,6.3467e-09,5.8652e-07,2.9813e-07,4.4217e-07,5.8356e-07,6.7470e-07,4.8560e-09,5.8784e-07,2.9864e-07
P32,45.00,90.00,60.00,0.00,4.3480e-07,5.8194e-07,6.6998e-07,6.3021e-09,5.8338e-07,2.9630e-07,4.4224e-07,5.8156e-07,6.7170e-07,4.8258e-09,5.8469e-07,2.9680e-07
P32,45.00,180.00,0.00,0.00,7.2964e-07,9.7067e-07,1.1207e-06,1.0184e-08,9.5903e-07,4.8005e-07,7.4207e-07,9.6982e-07,1.1239e-06,7.6104e-09,9.6055e-07,4.8116e-07
P32,55.00,180.00,60.00,0.00,5.0615e-07,6.3948e-07,7.2039e-07,7.5716e-09,6.2116e-07,3.1580e-07,5.1507e-07,6.3935e-07,7.2221e-07,6.0350e-09,6.2267e-07,3.1629e-07
P32,45.00,90.00,30.00,0.00,6.6337e-07,8.8449e-07,1.0181e-06,9.2405e-09,8.7587e-07,4.4058e-07,6.7467e-07,8.8388e-07,1.0209e-06,6.9115e-09,8.7735e-07,4.4155e-07
P32,45.00,135.00,55.00,0.00,5.0776e-07,6.6151e-07,7.5235e-07,7.1970e-09,6.4993e-07,3.2953e-07,5.1653e-07,6.6130e-07,7.5431e-07,5.5286e-09,6.5129e-07,3.3013e-07
P32,60.00,135.00,30.00,0.00,7.2295e-07,9.4826e-07,1.0851e-06,1.0157e-08,9.3874e-07,4.7521e-07,7.3541e-07,9.4775e-07,1.0881e-06,7.7844e-09,9.4064e-07,4.7594e-07
P32,60.00,45.00,30.00,0.00,6.9153e-07,9.3368e-07,1.0805e-06,9.7418e-09,9.4081e-07,4.7660e-07,7.0330e-07,9.3293e-07,1.0835e-06,7.3643e-09,9.4272e-07,4.7733e-07
P32,55.00,0.00,55.00,0.00,5.1963e-07,6.9527e-07,7.9954e-07,7.6807e-09,6.9820e-07,3.5560e-07,5.2853e-07,6.9485e-07,8.0155e-07,5.9209e-09,6.9977e-07,3.5620e-07
P32,45.00,135.00,0.00,0.00,7.2964e-07,9.7067e-07,1.1207e-06,1.0184e-08,9.5903e-07,4.8005e-07,7.4207e-07,9.6982e-07,1.1239e-06,7.6104e-09,9.6055e-07,4.8116e-07
P32,60.00,90.00,60.00,0.00,4.7998e-07,6.4179e-07,7.4174e-07,7.4932e-09,6.5002e-07,3.3175e-07,4.8825e-07,6.4122e-07,7.4357e-07,5.9101e-09,6.5168e-07,3.3211e-07
P32,30.00,45.00,0.00,0.00,6.9803e-07,9.2414e-07,1.0707e-06,9.9847e-09,9.0751e-07,4.5169e-07,7.0992e-07,9.2309e-07,1.0738e-06,7.4811e-09,9.0882e-07,4.5267e-07
P32,0.00,45.00,30.00,0.00,6.0357e-07,7.9914e-07,9.2620e-07,8.6574e-09,7.8409e-07,3.9010e-07,6.1386e-07,7.9822e-07,9.2885e-07,6.4843e-09,7.8523e-07,3.9094e-07
P32,0.00,180.00,30.00,0.00,6.0357e-07,7.9914e-07,9.2620e-07,8.6574e-09,7.8409e-07,3.9010e-07,6.1386e-07,7.9822e-07,9.2885e-07,6.4843e-09,7.8523e-07,3.9094e-07
P32,30.00,90.00,60.00,0.00,4.0352e-07,5.3984e-07,6.2236e-07,5.6877e-09,5.3881e-07,2.7277e-07,4.1041e-07,5.3946e-07,6.2399e-07,4.3000e-09,5.3995e-07,2.7318e-07
P32,30.00,0.00,30.00,0.00,6.1885e-07,8.3227e-07,9.6533e-07,8.7547e-09,8.2540e-07,4.1320e-07,6.2934e-07,8.3143e-07,9.6805e-07,6.5045e-09,8.2667e-07,4.1405e-07
P33,55.00,180.00,45.00,0.00,6.3147e-07,7.5877e-07,8.0339e-07,3.6538e-09,7.4663e-07,3.4677e-07,6.4316e-07,7.6180e-07,8.1674e-07,3.2329e-09,7.4804e-07,3.4799e-07
P33,55.00,180.00,0.00,0.00,7.3475e-07,9.1921e-07,9.7962e-07,3.5208e-09,9.1149e-07,4.2304e-07,7.4808e-07,9.2296e-07,9.9517e-07,2.9532e-09,9.1283e-07,4.2465e-07
P33,55.00,135.00,55.00,0.00,5.3285e-07,6.4616e-07,6.9227e-07,3.3014e-09,6.4865e-07,3.0106e-07,5.4274e-07,6.4849e-07,7.0419e-07,2.9635e-09,6.5007e-07,3.0207e-07
P33,0.00,180.00,30.00,0.00,5.8516e-07,7.2664e-07,7.6106e-07,2.4558e-09,6.9508e-07,3.2272e-07,5.9568e-07,7.2996e-07,7.7200e-07,1.9159e-09,6.9568e-07,3.2392e-07
P33,0.00,45.00,60.00,0.00,3.7085e-07,4.6410e-07,4.9698e-07,1.8613e-09,4.6376e-07,2.1536e-07,3.7760e-07,4.6592e-07,5.0510e-07,1.5882e-09,4.6458e-07,2.1603e-07
P33,60.00,45.00,0.00,0.00,7.4532e-07,9.3207e-07,9.9987e-07,3.8178e-09,9.3570e-07,4.3455e-07,7.5891e-07,9.3564e-07,1.0163e-06,3.2799e-09,9.3729e-07,4.3593e-07
P33,30.00,90.00,30.00,0.00,6.1308e-07,7.6459e-07,8.0499e-07,2.6409e-09,7.3967e-07,3.4396e-07,6.2411e-07,7.6799e-07,8.1690e-07,2.1005e-09,7.4044e-07,3.4520e-07
P33,55.00,90.00,55.00,0.00,5.0681e-07,6.3471e-07,6.8894e-07,2.9841e-09,6.5102e-07,3.0253e-07,5.1611e-07,6.3685e-07,7.0085e-07,2.6472e-09,6.5244e-07,3.0355e-07
P33,55.00,135.00,45.00,0.00,6.1551e-07,7.5125e-07,8.0062e-07,3.4679e-09,7.4719e-07,3.4717e-07,6.2685e-07,7.5416e-07,8.1395e-07,3.0486e-09,7.4860e-07,3.4839e-07
P33,30.00,0.00,0.00,0.00,6.7681e-07,8.4043e-07,8.8031e-07,2.8489e-09,8.0429e-07,3.7347e-07,6.8897e-07,8.4427e-07,8.9297e-07,2.2231e-09,8.0498e-07,3.7487e-07
P33,55.00,0.00,60.00,0.00,4.6383e-07,5.7642e-07,6.2730e-07,2.9520e-09,5.9366e-07,2.7586e-07,4.7240e-07,5.7825e-07,6.3834e-07,2.6556e-09,5.9507e-07,2.7676e-07
P33,0.00,90.00,30.00,0.00,5.8516e-07,7.2664e-07,7.6106e-07,2.4558e-09,6.9508e-07,3.2272e-07,5.9568e-07,7.2996e-07,7.7200e-07,1.9159e-09,6.9568e-07,3.2392e-07
P33,0.00,135.00,0.00,0.00,6.4891e-07,8.0121e-07,8.3450e-07,2.6780e-09,7.5740e-07,3.5110e-07,6.6056e-07,8.0496e-07,8.4614e-07,2.0483e-09,7.5791e-07,3.5246e-07
P33,55.00,0.00,45.00,0.00,5.8460e-07,7.3856e-07,7.9795e-07,3.0927e-09,7.5123e-07,3.4959e-07,5.9524e-07,7.4125e-07,8.1126e-07,2.6723e-09,7.5264e-07,3.5083e-07
P33,30.00,0.00,30.00,0.00,6.0134e-07,7.5921e-07,8.0312e-07,2.5121e-09,7.4009e-07,3.4426e-07,6.1212e-07,7.6253e-07,8.1501e-07,1.9723e-09,7.4086e-07,3.4550e-07
P33,45.00,45.00,55.00,0.00,4.7192e-07,5.9735e-07,6.4539e-07,2.4708e-09,6.0728e-07,2.8258e-07,4.8049e-07,5.9954e-07,6.5614e-07,2.1286e-09,6.0843e-07,2.8357e-07
P33,55.00,135.00,0.00,0.00,7.3475e-07,9.1921e-07,9.7962e-07,3.5208e-09,9.1149e-07,4.2304e-07,7.4808e-07,9.2296e-07,9.9517e-07,2.9532e-09,9.1283e-07,4.2465e-07
P33,45.00,0.00,45.00,0.00,5.5138e-07,7.0023e-07,7.5163e-07,2.6224e-09,7.0319e-07,3.2733e-07,5.6134e-07,7.0298e-07,7.6366e-07,2.1902e-09,7.0430e-07,3.2855e-07
P33,45.00,90.00,30.00,0.00,6.4704e-07,8.0992e-07,8.5933e-07,2.9607e-09,7.9622e-07,3.7003e-07,6.5873e-07,8.1334e-07,8.7259e-07,2.4314e-09,7.9727e-07,3.7147e-07
P33,45.00,180.00,45.00,0.00,5.9374e-07,7.1896e-07,7.5729e-07,3.1115e-09,7.0012e-07,3.2540e-07,6.0463e-07,7.2202e-07,7.6936e-07,2.6782e-09,7.0123e-07,3.2661e-07
P33,0.00,0.00,30.00,0.00,5.8516e-07,7.2664e-07,7.6106e-07,2.4558e-09,6.9508e-07,3.2272e-07,5.9568e-07,7.2996e-07,7.7200e-07,1.9159e-09,6.9568e-07,3.2392e-07
P33,55.00,135.00,30.00,0.00,6.9388e-07,8.5368e-07,9.0709e-07,3.5915e-09,8.4367e-07,3.9182e-07,7.0657e-07,8.5714e-07,9.2174e-07,3.0860e-09,8.4504e-07,3.9327e-07
P33,55.00,90.00,30.00,0.00,6.7390e-07,8.4437e-07,9.0374e-07,3.3625e-09,8.4443e-07,3.9236e-07,6.8614e-07,8.4768e-07,9.1838e-07,2.8588e-09,8.4580e-07,3.9380e-07
P33,60.00,0.00,60.00,0.00,4.8701e-07,5.9970e-07,6.5465e-07,3.3683e-09,6.2070e-07,2.8858e-07,4.9608e-07,6.0146e-07,6.6642e-07,3.0726e-09,6.2229e-07,2.8935e-07
P33,45.00,90.00,55.00,0.00,4.7766e-07,5.9906e-07,6.4496e-07,2.5452e-09,6.0552e-07,2.8157e-07,4.8637e-07,6.0129e-07,6.5570e-07,2.2046e-09,6.0668e-07,2.8256e-07
P33,45.00,90.00,0.00,0.00,7.0993e-07,8.8619e-07,9.3588e-07,3.1410e-09,8.6289e-07,4.0050e-07,7.2274e-07,8.9005e-07,9.4998e-07,2.5372e-09,8.6388e-07,4.0211e-07
P33,55.00,0.00,30.00,0.00,6.6171e-07,8.3919e-07,9.0244e-07,3.2183e-09,8.4570e-07,3.9313e-07,6.7368e-07,8.4242e-07,9.1707e-07,2.7143e-09,8.4708e-07,3.9458e-07
P33,60.00,135.00,30.00,0.00,7.0810e-07,8.6931e-07,9.2915e-07,3.9268e-09,8.6849e-07,4.0355e-07,7.2112e-07,8.7263e-07,9.4468e-07,3.4446e-09,8.7009e-07,4.0478e-07
P33,45.00,45.00,0.00,0.00,7.0993e-07,8.8619e-07,9.3588e-07,3.1410e-09,8.6289e-07,4.0050e-07,7.2274e-07,8.9005e-07,9.4998e-07,2.5372e-09,8.6388e-07,4.0211e-07
P33,45.00,45.00,30.00,0.00,6.3626e-07,8.0505e-07,8.5774e-07,2.8391e-09,7.9679e-07,3.7041e-07,6.4771e-07,8.0840e-07,8.7099e-07,2.3103e-09,7.9784e-07,3.7185e-07
P33,30.00,180.00,30.00,0.00,6.2972e-07,7.7237e-07,8.0786e-07,2.8222e-09,7.3930e-07,3.4368e-07,6.4112e-07,7.7589e-07,8.1979e-07,2.2803e-09,7.4007e-07,3.4492e-07
P33,45.00,90.00,60.00,0.00,4.2648e-07,5.3409e-07,5.7823e-07,2.4309e-09,5.4498e-07,2.5305e-07,4.3430e-07,5.3595e-07,5.8813e-07,2.1426e-09,5.4614e-07,2.5391e-07
P33,55.00,45.00,55.00,0.00,5.0429e-07,6.3515e-07,6.9082e-07,2.9415e-09,6.5365e-07,3.0402e-07,5.1353e-07,6.3726e-07,7.0274e-07,2.6016e-09,6.5508e-07,3.0505e-07
P33,55.00,90.00,0.00,0.00,7.3475e-07,9.1921e-07,9.7962e-07,3.5208e-09,9.1149e-07,4.2304e-07,7.4808e-07,9.2296e-07,9.9517e-07,2.9532e-09,9.1283e-07,4.2465e-07
P33,60.00,180.00,30.00,0.00,7.2051e-07,8.7523e-07,9.3140e-07,4.0712e-09,8.6814e-07,4.0329e-07,7.3381e-07,8.7864e-07,9.4695e-07,3.5876e-09,8.6975e-07,4.0452e-07
P33,45.00,0.00,0.00,0.00,7.0993e-07,8.8619e-07,9.3588e-07,3.1410e-09,8.6289e-07,4.0050e-07,7.2274e-07,8.9005e-07,9.4998e-07,2.5372e-09,8.6388e-07,4.0211e-07
P33,30.00,45.00,30.00,0.00,6.0427e-07,7.6053e-07,8.0357e-07,2.5444e-09,7.3996e-07,3.4417e-07,6.1512e-07,7.6387e-07,8.1546e-07,2.0045e-09,7.4073e-07,3.4541e-07
P33,30.00,180.00,0.00,0.00,6.7681e-07,8.4043e-07,8.8031e-07,2.8489e-09,8.0429e-07,3.7347e-07,6.8897e-07,8.4427e-07,8.9297e-07,2.2231e-09,8.0498e-07,3.7487e-07
P33,0.00,180.00,0.00,0.00,6.4891e-07,8.0121e-07,8.3450e-07,2.6780e-09,7.5740e-07,3.5110e-07,6.6056e-07,8.0496e-07,8.4614e-07,2.0483e-09,7.5791e-07,3.5246e-07
P33,30.00,135.00,60.00,0.00,4.0662e-07,4.9968e-07,5.3329e-07,2.2123e-09,4.9733e-07,2.3105e-07,4.1408e-07,5.0163e-07,5.4215e-07,1.9306e-09,4.9828e-07,2.3175e-07
P33,55.00,0.00,0.00,0.00,7.3475e-07,9.1921e-07,9.7962e-07,3.5208e-09,9.1149e-07,4.2304e-07,7.4808e-07,9.2296e-07,9.9517e-07,2.9532e-09,9.1283e-07,4.2465e-07
P33,55.00,45.00,45.00,0.00,5.8233e-07,7.3695e-07,7.9677e-07,3.0710e-09,7.5045e-07,3.4917e-07,5.9291e-07,7.3961e-07,8.1007e-07,2.6520e-09,7.5186e-07,3.5040e-07
P33,45.00,45.00,60.00,0.00,4.2312e-07,5.3380e-07,5.7949e-07,2.3814e-09,5.4712e-07,2.5427e-07,4.3085e-07,5.3563e-07,5.8940e-07,2.0907e-09,5.4829e-07,2.5513e-07
P33,60.00,135.00,0.00,0.00,7.4532e-07,9.3207e-07,9.9987e-07,3.8178e-09,9.3570e-07,4.3455e-07,7.5891e-07,9.3564e-07,1.0163e-06,3.2799e-09,9.3729e-07,4.3593e-07
P33,55.00,180.00,30.00,0.00,7.0491e-07,8.5891e-07,9.0906e-07,3.7170e-09,8.4338e-07,3.9161e-07,7.1784e-07,8.6245e-07,9.2372e-07,3.2104e-09,8.4476e-07,3.9305e-07
P33,45.00,0.00,55.00,0.00,4.7385e-07,5.9880e-07,6.4650e-07,2.4889e-09,6.0805e-07,2.8300e-07,4.8246e-07,6.0100e-07,6.5725e-07,2.1452e-09,6.0921e-07,2.8400e-07
P33,45.00,135.00,30.00,0.00,6.6368e-07,8.1768e-07,8.6214e-07,3.1460e-09,7.9571e-07,3.6966e-07,6.7574e-07,8.2122e-07,8.7542e-07,2.6153e-09,7.9676e-07,3.7110e-07
P33,0.00,90.00,60.00,0.00,3.7085e-07,4.6410e-07,4.9698e-07,1.8613e-09,4.6376e-07,2.1536e-07,3.7760e-07,4.6592e-07,5.0510e-07,1.5882e-09,4.6458e-07,2.1603e-07
P33,55.00,90.00,45.00,0.00,5.8980e-07,7.3953e-07,7.9672e-07,3.1656e-09,7.4871e-07,3.4816e-07,6.0056e-07,7.4226e-07,8.1002e-07,2.7480e-09,7.5012e-07,3.4939e-07
P33,60.00,45.00,60.00,0.00,4.7584e-07,5.9296e-07,6.5063e-07,3.2422e-09,6.1893e-07,2.8766e-07,4.8467e-07,5.9464e-07,6.6237e-07,2.9503e-09,6.2052e-07,2.8842e-07
P33,55.00,135.00,60.00,0.00,4.8036e-07,5.7984e-07,6.2392e-07,3.1880e-09,5.8602e-07,2.7150e-07,4.8934e-07,5.8180e-07,6.3492e-07,2.8981e-09,5.8743e-07,2.7237e-07
P33,60.00,180.00,60.00,0.00,5.2122e-07,6.1011e-07,6.5235e-07,3.8431e-09,6.0981e-07,2.8229e-07,5.3112e-07,6.1212e-07,6.6409e-07,3.5537e-09,6.1139e-07,2.8304e-07
P33,45.00,0.00,30.00,0.00,6.3351e-07,8.0388e-07,8.5744e-07,2.8074e-09,7.9705e-07,3.7056e-07,6.4490e-07,8.0721e-07,8.7069e-07,2.2785e-09,7.9810e-07,3.7201e-07
P33,55.00,180.00,60.00,0.00,4.9806e-07,5.8800e-07,6.2669e-07,3.4061e-09,5.8487e-07,2.7075e-07,5.0744e-07,5.9008e-07,6.3771e-07,3.1147e-09,5.8628e-07,2.7163e-07
